Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
PCa13266_L001_R1	0.046834351462565336	0.01565296459179376	0.0014916447121175271	3.0061937576264943e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00048170676163872164	0.003358419459561732	0.0010465133078632611	0.0004401210813248884	0.0005154190773492473	0.0006766798996333543	0.0012297479749947809	0.0014771147756223325	0.0017329275491879776	0.0026074436284898943	0.0018979819016900418	0.002233100929623548	0.019721990994824922	0.0	2.218857297295746e-06	0.00014272262744541024	0.00077459592488176	2.7843080278969196e-05	0.00012439916073225826	0.0008403743073403016	0.001809585490007453	0.0006323743297292876	5.36820313861874e-06	0.00012769165865727776	2.1615964638171457e-05	0.0010270446244805373	0.0006322311776455911	1.9683411508268713e-06
PCa13266_L001_R2	0.003149345841322994	0.000394741870793098	0.0	7.515484394066236e-06	1.1810046904961229e-05	0.00018609770880544967	0.00025946315169990576	0.000780894616564406	0.0003313970737573969	0.0007710171227893476	7.300756268521486e-06	0.0	5.038953346116791e-05	3.614590113336618e-05	0.000386725354106094	0.00021100617136864062	0.0	4.294562510894992e-07	7.794630957274411e-05	0.000419936637523682	1.0951134402782229e-05	1.3599447951167475e-06	2.8630416739299946e-07	6.513419808190738e-06	0.00037756362074951806	7.837576582383361e-05	5.010322929377491e-07	2.9918785492568444e-05	5.024638137747141e-05	0.0002305464307932128	7.257810643412536e-05	5.726083347859989e-07	6.441843766342488e-07	3.578802092412493e-07	0.00012418443260671353	6.584995850038988e-05	7.157604184824986e-08	6.7997239755837375e-06
PCa13266_L002_R1	0.045592688834772466	0.02007767592431395	0.00400180526201306	0.0	0.0	0.001385572057217563	0.0	0.0	0.0	0.0	0.0006171995685224381	0.0015612575621638523	0.00101745197913657	0.0027457689167076135	0.0013563869856102824	0.002198944188341647	0.002657998048647295	0.0036121917444971482	0.0037916871233232056	0.004654084423994495	0.004008562396818687	0.004481418064386891	0.021202163794148157	1.8761831747537427e-05	0.0	0.0002203976097239454	0.0006514165490275255	1.2939194308646502e-05	8.999928485791901e-05	0.0008203449191681883	0.0017987636621403414	0.0005459621154120565	2.4440700360776727e-06	0.00010020687147918458	1.646153053711138e-05	0.000954481233501157	0.0004988778250111485	0.0
PCa13266_L002_R2	0.0025037340987230984	0.00028322458653370675	1.7971103206453473e-06	7.188441282581389e-06	6.110175090194181e-06	0.0	6.793077012039414e-05	0.001226348082808385	0.00016677183775588825	0.0006499788607710093	1.5095726693420918e-06	0.0	1.60302240601565e-05	0.0001034416700563462	0.00022801735748348168	3.874569851311369e-05	0.0	0.0	2.4296931535125098e-05	0.00037358329345575484	7.18844128258139e-08	0.0	0.0	2.2140399150350682e-05	0.00019753836644533662	8.48236071344604e-06	0.0	1.437688256516278e-07	6.297074563541298e-05	0.00016159616003242965	9.273089254529993e-06	0.0	0.0	0.0	0.00015412018109854498	5.7938836737606e-05	0.0	0.0
PCa13266_L003_R1	0.045313295257315186	0.01393158091924987	0.0012748164969097456	0.0	0.0	0.004143982853788141	0.0	0.0	0.0	0.0	0.0028384292375253244	0.00023941046440953187	0.0007017940368359461	0.0020469299866541562	0.0016115980276631791	0.0027445225467439996	0.0028221393013693804	0.003667741779111421	0.004138970565740158	0.005025334738931236	0.004729388613745193	0.004567889744434452	0.021104902217096797	5.6093400066395864e-05	0.0	1.5847675445828005e-05	0.00011756763877253798	1.695332722111833e-06	2.0343992665341997e-05	0.0004861182305359799	0.0011333667797909367	0.00021353821286773826	0.0	1.6805906984412954e-05	1.547912485406456e-06	0.0009190914657396715	0.00043687987147638405	0.0
PCa13266_L003_R2	0.003783908925635258	1.6584776629354887e-05	5.528258876451629e-06	0.0	3.6855059176344195e-06	1.5110574262301121e-05	0.00028599525920843097	0.002018183040496608	0.000200122971327549	0.000993464975157534	0.0	0.0	8.476663610559163e-06	0.00012987722853743694	0.000446830737453997	1.2530720119957026e-06	0.0	1.7690428404645214e-06	8.049144924113572e-05	0.0008040299709911249	0.0	0.0	2.9484047341075355e-06	0.0001364374290708262	0.0004564130528398465	0.000124422679779338	0.0	5.896809468215071e-06	0.00018737112085253388	0.0005042509196507413	9.191651758580242e-05	8.108113018795723e-07	2.2113035505806518e-07	4.4226071011613036e-07	0.0006122362430374298	0.00018692886014241774	0.0	0.0
PCa13266_L004_R1	0.042288383057711945	0.017860891359833223	0.0010182662506938232	0.0	0.0	0.0011014567506613174	0.0	0.0	0.0	0.0	0.004219247785250924	0.0005636610469413258	0.0005371418045936094	0.001048854198716806	0.0019237712298159867	0.0030316216608241506	0.0036254347230375377	0.004680609946642703	0.005269773059512929	0.006041374028643747	0.005983249661854231	0.006189082575747602	0.022068659582643216	0.0003794794596770488	2.0488839293304185e-05	1.9544318332974558e-05	0.00013056185890094902	0.0	7.047579473228745e-06	0.00041638843258839106	0.0009908751428442642	0.00018069412525690607	1.2351427942772028e-06	9.663175978756939e-06	1.816386462172357e-06	0.0006438726731108571	0.0003420618985562983	0.0
PCa13266_L004_R2	0.005945396167982559	3.2694956319102425e-06	6.538991263820485e-06	1.1261596065468613e-05	3.996050216779185e-06	4.395655238457104e-05	0.0002891687247778392	0.0010836561633320281	0.00044174518760031723	0.0006559334792196816	6.538991263820485e-07	0.0	3.3421510903971367e-06	9.597786066118733e-05	0.00032455193306095675	6.538991263820485e-06	1.816386462172357e-06	5.085882094082599e-07	5.33291065293804e-05	0.0006641435460287006	0.0	0.0	4.867915718621916e-06	9.677707070454317e-05	0.0003722865692868463	8.776779385216829e-05	0.0	1.816386462172357e-05	0.00011109019602646135	0.00043513354087800984	7.883117245828029e-05	5.085882094082599e-07	3.632772924344714e-07	7.774134058097689e-06	0.0004846845635660717	0.00013528446370259715	2.4702855885544056e-06	2.906218339475771e-06
PCa13848_L001_R1	0.04668588003016618	0.015560274150371447	0.001509055149593168	2.9713276929568034e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00048780349955009983	0.003375554698675225	0.0010532408375459646	0.0004459520328961126	0.0005247238266285419	0.0006906124195289388	0.0012326584544100374	0.0014847787701443294	0.0017446118939326797	0.002638538991345641	0.0019240295107967522	0.0022612435940782753	0.01982381329107372	0.0	2.4023500496246496e-06	0.00013958918183082174	0.0007777292186969063	2.2253347828102016e-05	0.00011379552866643077	0.0008336154672197535	0.001790635863304436	0.0006241052549972247	4.804700099249299e-06	0.0001304855395375073	1.8965921444405128e-05	0.0010231482421875085	0.0006238523760446327	1.5804934537004274e-06
