chr	from.id	from.coord	to.id	to.coord	tag	size
chr22	1	10520000	163	17040000	gap	6520000
chr22	164	17040000	191	18160000	domain	1120000
chr22	192	18160000	211	18960000	gap	800000
chr22	212	18960000	243	20240000	domain	1280000
chr22	244	20240000	246	20360000	gap	120000
chr22	247	20360000	254	20680000	domain	320000
chr22	255	20680000	255	20720000	gap	40000
chr22	256	20720000	265	21120000	domain	400000
chr22	266	21120000	276	21560000	gap	440000
chr22	277	21560000	293	22240000	domain	680000
chr22	294	22240000	295	22320000	gap	80000
chr22	296	22320000	323	23440000	domain	1120000
chr22	324	23440000	324	23480000	gap	40000
chr22	325	23480000	335	23920000	domain	440000
chr22	336	23920000	337	24000000	gap	80000
chr22	338	24000000	343	24240000	domain	240000
chr22	344	24240000	344	24280000	gap	40000
chr22	345	24280000	352	24600000	domain	320000
chr22	353	24600000	354	24680000	gap	80000
chr22	355	24680000	368	25240000	domain	560000
chr22	369	25240000	370	25320000	gap	80000
chr22	371	25320000	434	27880000	domain	2560000
chr22	435	27880000	469	29280000	domain	1400000
chr22	470	29280000	502	30600000	domain	1320000
chr22	503	30600000	540	32120000	domain	1520000
chr22	541	32120000	546	32360000	gap	240000
chr22	547	32360000	619	35280000	domain	2920000
chr22	620	35280000	644	36280000	domain	1000000
chr22	645	36280000	650	36520000	boundary	240000
chr22	651	36520000	696	38360000	domain	1840000
chr22	697	38360000	697	38400000	gap	40000
chr22	698	38400000	747	40400000	domain	2000000
chr22	748	40400000	757	40800000	boundary	400000
chr22	758	40800000	799	42480000	domain	1680000
chr22	800	42480000	800	42520000	gap	40000
chr22	801	42520000	854	44680000	domain	2160000
chr22	855	44680000	856	44760000	boundary	80000
chr22	857	44760000	864	45080000	boundary	320000
chr22	865	45080000	868	45240000	boundary	160000
chr22	869	45240000	890	46120000	domain	880000
chr22	891	46120000	896	46360000	boundary	240000
chr22	897	46360000	901	46560000	boundary	200000
chr22	902	46560000	906	46760000	boundary	200000
chr22	907	46760000	994	50280000	domain	3520000
chr22	995	50280000	994	50280000	gap	0
chr22	995	50280000	995	50320000	gap	40000
chr22	996	50320000	1007	50800000	domain	480000
