chr	from.id	from.coord	to.id	to.coord	tag	size
chr4	1	0	2	80000	gap	80000
chr4	3	80000	34	1360000	domain	1280000
chr4	35	1360000	43	1720000	boundary	360000
chr4	44	1720000	55	2200000	boundary	480000
chr4	56	2200000	89	3560000	domain	1360000
chr4	90	3560000	90	3600000	gap	40000
chr4	91	3600000	97	3880000	domain	280000
chr4	98	3880000	105	4200000	gap	320000
chr4	106	4200000	155	6200000	domain	2000000
chr4	156	6200000	166	6640000	boundary	440000
chr4	167	6640000	172	6880000	boundary	240000
chr4	173	6880000	177	7080000	boundary	200000
chr4	178	7080000	224	8960000	domain	1880000
chr4	225	8960000	244	9760000	gap	800000
chr4	245	9760000	255	10200000	domain	440000
chr4	256	10200000	256	10240000	gap	40000
chr4	257	10240000	317	12680000	domain	2440000
chr4	318	12680000	341	13640000	domain	960000
chr4	342	13640000	381	15240000	domain	1600000
chr4	382	15240000	387	15480000	boundary	240000
chr4	388	15480000	392	15680000	boundary	200000
chr4	393	15680000	400	16000000	boundary	320000
chr4	401	16000000	407	16280000	boundary	280000
chr4	408	16280000	437	17480000	domain	1200000
chr4	438	17480000	466	18640000	domain	1160000
chr4	467	18640000	518	20720000	domain	2080000
chr4	519	20720000	537	21480000	domain	760000
chr4	538	21480000	573	22920000	domain	1440000
chr4	574	22920000	611	24440000	domain	1520000
chr4	612	24440000	629	25160000	domain	720000
chr4	630	25160000	635	25400000	boundary	240000
chr4	636	25400000	648	25920000	boundary	520000
chr4	649	25920000	676	27040000	domain	1120000
chr4	677	27040000	759	30360000	domain	3320000
chr4	760	30360000	766	30640000	boundary	280000
chr4	767	30640000	795	31800000	domain	1160000
chr4	796	31800000	796	31840000	gap	40000
chr4	797	31840000	820	32800000	domain	960000
chr4	821	32800000	821	32840000	gap	40000
chr4	822	32840000	869	34760000	domain	1920000
chr4	870	34760000	871	34840000	gap	80000
chr4	872	34840000	906	36240000	domain	1400000
chr4	907	36240000	939	37560000	domain	1320000
chr4	940	37560000	944	37760000	boundary	200000
chr4	945	37760000	951	38040000	boundary	280000
chr4	952	38040000	972	38880000	domain	840000
chr4	973	38880000	980	39200000	boundary	320000
chr4	981	39200000	986	39440000	boundary	240000
chr4	987	39440000	1000	40000000	domain	560000
chr4	1001	40000000	1009	40360000	boundary	360000
chr4	1010	40360000	1019	40760000	boundary	400000
chr4	1020	40760000	1031	41240000	boundary	480000
chr4	1032	41240000	1049	41960000	domain	720000
chr4	1050	41960000	1058	42320000	boundary	360000
