chr	from.id	from.coord	to.id	to.coord	tag	size
chr4	1	0	2	80000	gap	80000
chr4	3	80000	25	1000000	domain	920000
chr4	26	1000000	26	1040000	gap	40000
chr4	27	1040000	35	1400000	domain	360000
chr4	36	1400000	36	1440000	gap	40000
chr4	37	1440000	69	2760000	domain	1320000
chr4	70	2760000	88	3520000	domain	760000
chr4	89	3520000	91	3640000	gap	120000
chr4	92	3640000	97	3880000	domain	240000
chr4	98	3880000	104	4160000	gap	280000
chr4	105	4160000	124	4960000	domain	800000
chr4	125	4960000	148	5920000	domain	960000
chr4	149	5920000	155	6200000	boundary	280000
chr4	156	6200000	166	6640000	domain	440000
chr4	167	6640000	178	7120000	domain	480000
chr4	179	7120000	215	8600000	domain	1480000
chr4	216	8600000	216	8640000	gap	40000
chr4	217	8640000	220	8800000	domain	160000
chr4	221	8800000	244	9760000	gap	960000
chr4	245	9760000	255	10200000	domain	440000
chr4	256	10200000	256	10240000	gap	40000
chr4	257	10240000	294	11760000	domain	1520000
chr4	295	11760000	318	12720000	domain	960000
chr4	319	12720000	341	13640000	domain	920000
chr4	342	13640000	380	15200000	domain	1560000
chr4	381	15200000	387	15480000	boundary	280000
chr4	388	15480000	391	15640000	domain	160000
chr4	392	15640000	400	16000000	domain	360000
chr4	401	16000000	407	16280000	boundary	280000
chr4	408	16280000	437	17480000	domain	1200000
chr4	438	17480000	466	18640000	domain	1160000
chr4	467	18640000	481	19240000	domain	600000
chr4	482	19240000	510	20400000	domain	1160000
chr4	511	20400000	518	20720000	boundary	320000
chr4	519	20720000	538	21520000	domain	800000
chr4	539	21520000	544	21760000	boundary	240000
chr4	545	21760000	575	23000000	domain	1240000
chr4	576	23000000	611	24440000	domain	1440000
chr4	612	24440000	629	25160000	domain	720000
chr4	630	25160000	635	25400000	boundary	240000
chr4	636	25400000	647	25880000	domain	480000
chr4	648	25880000	661	26440000	domain	560000
chr4	662	26440000	676	27040000	domain	600000
chr4	677	27040000	692	27680000	domain	640000
chr4	693	27680000	694	27760000	boundary	80000
chr4	695	27760000	726	29040000	domain	1280000
chr4	727	29040000	767	30680000	domain	1640000
chr4	768	30680000	795	31800000	domain	1120000
chr4	796	31800000	796	31840000	gap	40000
chr4	797	31840000	820	32800000	domain	960000
chr4	821	32800000	821	32840000	gap	40000
chr4	822	32840000	846	33840000	domain	1000000
