chr	from.id	from.coord	to.id	to.coord	tag	size
chr9	1	0	5	200000	gap	200000
chr9	6	200000	22	880000	domain	680000
chr9	23	880000	25	1000000	boundary	120000
chr9	26	1000000	50	2000000	domain	1000000
chr9	51	2000000	71	2840000	domain	840000
chr9	72	2840000	80	3200000	domain	360000
chr9	81	3200000	109	4360000	domain	1160000
chr9	110	4360000	117	4680000	boundary	320000
chr9	118	4680000	125	5000000	domain	320000
chr9	126	5000000	145	5800000	domain	800000
chr9	146	5800000	151	6040000	boundary	240000
chr9	152	6040000	158	6320000	domain	280000
chr9	159	6320000	169	6760000	domain	440000
chr9	170	6760000	176	7040000	boundary	280000
chr9	177	7040000	231	9240000	domain	2200000
chr9	232	9240000	250	10000000	domain	760000
chr9	251	10000000	257	10280000	boundary	280000
chr9	258	10280000	298	11920000	domain	1640000
chr9	299	11920000	299	11960000	gap	40000
chr9	300	11960000	317	12680000	domain	720000
chr9	318	12680000	328	13120000	boundary	440000
chr9	329	13120000	332	13280000	boundary	160000
chr9	333	13280000	361	14440000	domain	1160000
chr9	362	14440000	370	14800000	boundary	360000
chr9	371	14800000	379	15160000	boundary	360000
chr9	380	15160000	392	15680000	domain	520000
chr9	393	15680000	403	16120000	boundary	440000
chr9	404	16120000	426	17040000	domain	920000
chr9	427	17040000	438	17520000	domain	480000
chr9	439	17520000	445	17800000	boundary	280000
chr9	446	17800000	456	18240000	domain	440000
chr9	457	18240000	476	19040000	domain	800000
chr9	477	19040000	480	19200000	boundary	160000
chr9	481	19200000	487	19480000	boundary	280000
chr9	488	19480000	529	21160000	domain	1680000
chr9	530	21160000	545	21800000	domain	640000
chr9	546	21800000	557	22280000	domain	480000
chr9	558	22280000	562	22480000	boundary	200000
chr9	563	22480000	596	23840000	domain	1360000
chr9	597	23840000	629	25160000	domain	1320000
chr9	630	25160000	649	25960000	domain	800000
chr9	650	25960000	668	26720000	domain	760000
chr9	669	26720000	672	26880000	boundary	160000
chr9	673	26880000	682	27280000	boundary	400000
chr9	683	27280000	690	27600000	domain	320000
chr9	691	27600000	718	28720000	domain	1120000
chr9	719	28720000	745	29800000	domain	1080000
chr9	746	29800000	778	31120000	domain	1320000
chr9	779	31120000	796	31840000	domain	720000
chr9	797	31840000	807	32280000	boundary	440000
chr9	808	32280000	838	33520000	domain	1240000
chr9	839	33520000	840	33600000	gap	80000
chr9	841	33600000	860	34400000	domain	800000
chr9	861	34400000	866	34640000	boundary	240000
chr9	867	34640000	894	35760000	domain	1120000
chr9	895	35760000	899	35960000	boundary	200000
chr9	900	35960000	910	36400000	boundary	440000
chr9	911	36400000	937	37480000	domain	1080000
chr9	938	37480000	964	38560000	domain	1080000
chr9	965	38560000	1710	68400000	gap	29840000
chr9	1711	68400000	1726	69040000	domain	640000
chr9	1727	69040000	1731	69240000	boundary	200000
chr9	1732	69240000	1749	69960000	domain	720000
chr9	1750	69960000	1767	70680000	domain	720000
chr9	1768	70680000	1769	70760000	gap	80000
chr9	1770	70760000	1801	72040000	domain	1280000
chr9	1802	72040000	1821	72840000	domain	800000
chr9	1822	72840000	1828	73120000	boundary	280000
chr9	1829	73120000	1830	73200000	boundary	80000
chr9	1831	73200000	1869	74760000	domain	1560000
chr9	1870	74760000	1879	75160000	domain	400000
chr9	1880	75160000	1897	75880000	domain	720000
chr9	1898	75880000	1909	76360000	domain	480000
