chr	from.id	from.coord	to.id	to.coord	tag	size
chr2	1	0	17	680000	domain	680000
chr2	18	680000	23	920000	boundary	240000
chr2	24	920000	39	1560000	domain	640000
chr2	40	1560000	46	1840000	domain	280000
chr2	47	1840000	93	3720000	domain	1880000
chr2	94	3720000	119	4760000	domain	1040000
chr2	120	4760000	171	6840000	domain	2080000
chr2	172	6840000	176	7040000	boundary	200000
chr2	177	7040000	219	8760000	domain	1720000
chr2	220	8760000	236	9440000	domain	680000
chr2	237	9440000	245	9800000	boundary	360000
chr2	246	9800000	252	10080000	boundary	280000
chr2	253	10080000	268	10720000	domain	640000
chr2	269	10720000	287	11480000	domain	760000
chr2	288	11480000	292	11680000	boundary	200000
chr2	293	11680000	326	13040000	domain	1360000
chr2	327	13040000	346	13840000	domain	800000
chr2	347	13840000	390	15600000	domain	1760000
chr2	391	15600000	413	16520000	domain	920000
chr2	414	16520000	419	16760000	domain	240000
chr2	420	16760000	442	17680000	domain	920000
chr2	443	17680000	460	18400000	domain	720000
chr2	461	18400000	498	19920000	domain	1520000
chr2	499	19920000	509	20360000	boundary	440000
chr2	510	20360000	516	20640000	boundary	280000
chr2	517	20640000	525	21000000	boundary	360000
chr2	526	21000000	554	22160000	domain	1160000
chr2	555	22160000	584	23360000	domain	1200000
chr2	585	23360000	594	23760000	boundary	400000
chr2	595	23760000	603	24120000	boundary	360000
chr2	604	24120000	610	24400000	boundary	280000
chr2	611	24400000	624	24960000	domain	560000
chr2	625	24960000	631	25240000	boundary	280000
chr2	632	25240000	640	25600000	domain	360000
chr2	641	25600000	642	25680000	boundary	80000
chr2	643	25680000	665	26600000	domain	920000
chr2	666	26600000	669	26760000	boundary	160000
chr2	670	26760000	677	27080000	boundary	320000
chr2	678	27080000	684	27360000	boundary	280000
chr2	685	27360000	692	27680000	boundary	320000
chr2	693	27680000	713	28520000	domain	840000
chr2	714	28520000	723	28920000	boundary	400000
chr2	724	28920000	730	29200000	boundary	280000
chr2	731	29200000	753	30120000	domain	920000
chr2	754	30120000	768	30720000	domain	600000
chr2	769	30720000	785	31400000	domain	680000
chr2	786	31400000	807	32280000	domain	880000
chr2	808	32280000	813	32520000	boundary	240000
chr2	814	32520000	840	33600000	domain	1080000
chr2	841	33600000	908	36320000	domain	2720000
chr2	909	36320000	927	37080000	domain	760000
chr2	928	37080000	949	37960000	domain	880000
chr2	950	37960000	957	38280000	domain	320000
chr2	958	38280000	964	38560000	domain	280000
chr2	965	38560000	969	38760000	boundary	200000
chr2	970	38760000	971	38840000	boundary	80000
chr2	972	38840000	995	39800000	domain	960000
chr2	996	39800000	1046	41840000	domain	2040000
chr2	1047	41840000	1052	42080000	boundary	240000
chr2	1053	42080000	1061	42440000	domain	360000
chr2	1062	42440000	1070	42800000	boundary	360000
chr2	1071	42800000	1090	43600000	domain	800000
chr2	1091	43600000	1124	44960000	domain	1360000
chr2	1125	44960000	1140	45600000	domain	640000
chr2	1141	45600000	1149	45960000	boundary	360000
chr2	1150	45960000	1166	46640000	domain	680000
chr2	1167	46640000	1173	46920000	boundary	280000
chr2	1174	46920000	1185	47400000	domain	480000
chr2	1186	47400000	1215	48600000	domain	1200000
chr2	1216	48600000	1239	49560000	domain	960000
chr2	1240	49560000	1263	50520000	domain	960000
chr2	1264	50520000	1313	52520000	domain	2000000
chr2	1314	52520000	1314	52560000	gap	40000
chr2	1315	52560000	1345	53800000	domain	1240000
chr2	1346	53800000	1371	54840000	domain	1040000
chr2	1372	54840000	1381	55240000	domain	400000
chr2	1382	55240000	1391	55640000	boundary	400000
chr2	1392	55640000	1402	56080000	domain	440000
chr2	1403	56080000	1419	56760000	domain	680000
chr2	1420	56760000	1441	57640000	domain	880000
chr2	1442	57640000	1463	58520000	domain	880000
chr2	1464	58520000	1485	59400000	domain	880000
chr2	1486	59400000	1517	60680000	domain	1280000
chr2	1518	60680000	1525	61000000	boundary	320000
chr2	1526	61000000	1547	61880000	domain	880000
chr2	1548	61880000	1570	62800000	domain	920000
chr2	1571	62800000	1591	63640000	domain	840000
chr2	1592	63640000	1599	63960000	boundary	320000
chr2	1600	63960000	1608	64320000	domain	360000
chr2	1609	64320000	1614	64560000	domain	240000
chr2	1615	64560000	1623	64920000	domain	360000
chr2	1624	64920000	1631	65240000	boundary	320000
chr2	1632	65240000	1640	65600000	domain	360000
chr2	1641	65600000	1660	66400000	domain	800000
chr2	1661	66400000	1701	68040000	domain	1640000
chr2	1702	68040000	1724	68960000	domain	920000
chr2	1725	68960000	1733	69320000	domain	360000
chr2	1734	69320000	1746	69840000	domain	520000
chr2	1747	69840000	1748	69920000	boundary	80000
chr2	1749	69920000	1757	70280000	domain	360000
chr2	1758	70280000	1775	71000000	domain	720000
chr2	1776	71000000	1788	71520000	boundary	520000
chr2	1789	71520000	1822	72880000	domain	1360000
chr2	1823	72880000	1844	73760000	domain	880000
chr2	1845	73760000	1845	73800000	gap	40000
chr2	1846	73800000	1862	74480000	domain	680000
chr2	1863	74480000	1865	74600000	boundary	120000
chr2	1866	74600000	1892	75680000	domain	1080000
chr2	1893	75680000	1922	76880000	domain	1200000
chr2	1923	76880000	1941	77640000	domain	760000
chr2	1942	77640000	1942	77680000	gap	40000
chr2	1943	77680000	1975	79000000	domain	1320000
chr2	1976	79000000	1999	79960000	domain	960000
chr2	2000	79960000	2024	80960000	domain	1000000
chr2	2025	80960000	2110	84400000	domain	3440000
chr2	2111	84400000	2124	84960000	domain	560000
chr2	2125	84960000	2133	85320000	boundary	360000
chr2	2134	85320000	2140	85600000	boundary	280000
chr2	2141	85600000	2168	86720000	domain	1120000
chr2	2169	86720000	2200	88000000	gap	1280000
chr2	2201	88000000	2219	88760000	domain	760000
