chr	from.id	from.coord	to.id	to.coord	tag	size
chr5	1	0	1	40000	gap	40000
chr5	2	40000	5	200000	domain	160000
chr5	6	200000	7	280000	gap	80000
chr5	8	280000	13	520000	domain	240000
chr5	14	520000	21	840000	gap	320000
chr5	22	840000	26	1040000	domain	200000
chr5	27	1040000	27	1080000	gap	40000
chr5	28	1080000	39	1560000	domain	480000
chr5	40	1560000	41	1640000	gap	80000
chr5	42	1640000	121	4840000	domain	3200000
chr5	122	4840000	128	5120000	boundary	280000
chr5	129	5120000	136	5440000	domain	320000
chr5	137	5440000	182	7280000	domain	1840000
chr5	183	7280000	183	7320000	gap	40000
chr5	184	7320000	257	10280000	domain	2960000
chr5	258	10280000	261	10440000	boundary	160000
chr5	262	10440000	266	10640000	boundary	200000
chr5	267	10640000	311	12440000	domain	1800000
chr5	312	12440000	343	13720000	domain	1280000
chr5	344	13720000	349	13960000	boundary	240000
chr5	350	13960000	359	14360000	boundary	400000
chr5	360	14360000	367	14680000	boundary	320000
chr5	368	14680000	376	15040000	boundary	360000
chr5	377	15040000	411	16440000	domain	1400000
chr5	412	16440000	438	17520000	domain	1080000
chr5	439	17520000	440	17600000	gap	80000
chr5	441	17600000	492	19680000	domain	2080000
chr5	493	19680000	517	20680000	domain	1000000
chr5	518	20680000	524	20960000	gap	280000
chr5	525	20960000	532	21280000	domain	320000
chr5	533	21280000	539	21560000	gap	280000
chr5	540	21560000	548	21920000	domain	360000
chr5	549	21920000	556	22240000	gap	320000
chr5	557	22240000	597	23880000	domain	1640000
chr5	598	23880000	598	23920000	gap	40000
chr5	599	23920000	670	26800000	domain	2880000
chr5	671	26800000	735	29400000	domain	2600000
chr5	736	29400000	736	29440000	gap	40000
chr5	737	29440000	787	31480000	domain	2040000
chr5	788	31480000	795	31800000	boundary	320000
chr5	796	31800000	802	32080000	boundary	280000
chr5	803	32080000	816	32640000	boundary	560000
chr5	817	32640000	852	34080000	domain	1440000
chr5	853	34080000	861	34440000	gap	360000
chr5	862	34440000	903	36120000	domain	1680000
chr5	904	36120000	936	37440000	domain	1320000
chr5	937	37440000	937	37480000	gap	40000
chr5	938	37480000	978	39120000	domain	1640000
chr5	979	39120000	989	39560000	boundary	440000
chr5	990	39560000	1022	40880000	domain	1320000
chr5	1023	40880000	1042	41680000	domain	800000
chr5	1043	41680000	1046	41840000	boundary	160000
chr5	1047	41840000	1076	43040000	domain	1200000
chr5	1077	43040000	1088	43520000	boundary	480000
chr5	1089	43520000	1147	45880000	domain	2360000
chr5	1148	45880000	1267	50680000	gap	4800000
chr5	1268	50680000	1317	52680000	domain	2000000
chr5	1318	52680000	1328	53120000	boundary	440000
chr5	1329	53120000	1356	54240000	domain	1120000
