chr14	34570000	34580000	chr14	34790000	34800000	C0,220000,0
chr14	34570000	34580000	chr14	34870000	34880000	C0,300000,0
chr14	34580000	34590000	chr14	34750000	34760000	C0,170000,0
chr14	34590000	34600000	chr14	34970000	34980000	C0,380000,0
chr14	34590000	34600000	chr14	35020000	35030000	C0,430000,0
chr14	34610000	34620000	chr14	34790000	34800000	C0,180000,0
chr14	34640000	34650000	chr14	34770000	34780000	C0,130000,0
chr14	34640000	34650000	chr14	35420000	35430000	C0,780000,0
chr14	34670000	34680000	chr14	34800000	34810000	C0,130000,0
chr14	34670000	34680000	chr14	34870000	34880000	C0,200000,0
chr14	34680000	34690000	chr14	34890000	34900000	C0,210000,0
chr14	34690000	34700000	chr14	35100000	35110000	C0,410000,0
chr14	34750000	34760000	chr14	34920000	34930000	C0,170000,0
chr14	34760000	34770000	chr14	34860000	34870000	C0,100000,0
chr14	34760000	34770000	chr14	35090000	35100000	C0,330000,0
chr14	34770000	34780000	chr14	35000000	35010000	C0,230000,0
chr14	34770000	34780000	chr14	35160000	35170000	C0,390000,0
chr14	34780000	34790000	chr14	35270000	35280000	C0,490000,0
chr14	34780000	34790000	chr14	35300000	35310000	C0,520000,0
chr14	34790000	34800000	chr14	34980000	34990000	C0,190000,0
chr14	34860000	34870000	chr14	35410000	35420000	C0,550000,0
chr14	34870000	34880000	chr14	34990000	35000000	C0,120000,0
chr14	34960000	34970000	chr14	35310000	35320000	C0,350000,0
chr14	35000000	35010000	chr14	35110000	35120000	C0,110000,0
chr14	35000000	35010000	chr14	35300000	35310000	C0,300000,0
chr14	35020000	35030000	chr14	35420000	35430000	C0,400000,0
chr14	35030000	35040000	chr14	35280000	35290000	C0,250000,0
chr14	35040000	35050000	chr14	35400000	35410000	C0,360000,0
chr14	35090000	35100000	chr14	35410000	35420000	C0,320000,0
chr14	35100000	35110000	chr14	35220000	35230000	C0,120000,0
chr14	35120000	35130000	chr14	35350000	35360000	C0,230000,0
chr14	35130000	35140000	chr14	35240000	35250000	C0,110000,0
chr14	35130000	35140000	chr14	35300000	35310000	C0,170000,0
chr14	35140000	35150000	chr14	35260000	35270000	C0,120000,0
chr14	35140000	35150000	chr14	35320000	35330000	C0,180000,0
chr14	35140000	35150000	chr14	35410000	35420000	C0,270000,0
chr14	35200000	35210000	chr14	35400000	35410000	C0,200000,0
chr14	35250000	35260000	chr14	35410000	35420000	C0,160000,0
chr14	35290000	35300000	chr14	35390000	35400000	C0,100000,0
chr14	35440000	35450000	chr14	35600000	35610000	C0,160000,0
chr14	35470000	35480000	chr14	35600000	35610000	C0,130000,0
chr14	35500000	35510000	chr14	35610000	35620000	C0,110000,0
chr14	35510000	35520000	chr21	41480000	41490000	C0,160000,1
chr14	35720000	35730000	chr14	35790000	35800000	C1,70000,0
chr14	35720000	35730000	chr14	35830000	35840000	C1,110000,0
chr14	35890000	35900000	chr14	36370000	36380000	C1,480000,0
chr14	35900000	35910000	chr14	35990000	36000000	C1,90000,0
chr14	35900000	35910000	chr14	36060000	36070000	C1,160000,0
chr14	35900000	35910000	chr14	36200000	36210000	C1,300000,0
chr14	35920000	35930000	chr14	36010000	36020000	C1,90000,0
chr14	35950000	35960000	chr14	36060000	36070000	C1,110000,0
chr14	35970000	35980000	chr14	36520000	36530000	C1,550000,0
chr14	36050000	36060000	chr14	36350000	36360000	C1,300000,0
chr14	36060000	36070000	chr14	36510000	36520000	C1,450000,0
chr14	36070000	36080000	chr14	36200000	36210000	C1,130000,0
chr14	36070000	36080000	chr14	36520000	36530000	C1,450000,0
chr14	36070000	36080000	chr14	36550000	36560000	C1,480000,0
chr14	36090000	36100000	chr14	36240000	36250000	C1,150000,0
chr14	36090000	36100000	chr14	36620000	36630000	C1,530000,0
chr14	36100000	36110000	chr14	36370000	36380000	C1,270000,0
chr14	36100000	36110000	chr14	36520000	36530000	C1,420000,0
chr14	36160000	36170000	chr14	36440000	36450000	C1,280000,0
chr14	36160000	36170000	chr14	36630000	36640000	C1,470000,0
chr14	36190000	36200000	chr14	36470000	36480000	C1,280000,0
chr14	36190000	36200000	chr14	36530000	36540000	C1,340000,0
chr14	36200000	36210000	chr14	36370000	36380000	C1,170000,0
chr14	36200000	36210000	chr14	36590000	36600000	C1,390000,0
chr14	36240000	36250000	chr14	36590000	36600000	C1,350000,0
chr14	36270000	36280000	chr14	36370000	36380000	C1,100000,0
chr14	36320000	36330000	chr14	36540000	36550000	C1,220000,0
chr14	36370000	36380000	chr14	36520000	36530000	C1,150000,0
chr14	36640000	36650000	chr14	36770000	36780000	C1,130000,0
chr14	36640000	36650000	chr14	36930000	36940000	C1,290000,0
chr14	36640000	36650000	chr14	37040000	37050000	C1,400000,0
chr14	36650000	36660000	chr14	36820000	36830000	C1,170000,0
chr14	36650000	36660000	chr14	37140000	37150000	C1,490000,0
chr14	36650000	36660000	chr14	37170000	37180000	C1,520000,0
chr14	36660000	36670000	chr14	36750000	36760000	C1,90000,0
chr14	36710000	36720000	chr14	36900000	36910000	C1,190000,0
chr14	36740000	36750000	chr14	36840000	36850000	C1,100000,0
chr14	36740000	36750000	chr14	37120000	37130000	C1,380000,0
chr14	36750000	36760000	chr14	36940000	36950000	C1,190000,0
chr14	36760000	36770000	chr14	36990000	37000000	C1,230000,0
chr14	36770000	36780000	chr14	36900000	36910000	C1,130000,0
chr14	36820000	36830000	chr14	36940000	36950000	C1,120000,0
chr14	36830000	36840000	chr14	37030000	37040000	C1,200000,0
chr14	36850000	36860000	chr14	37210000	37220000	C1,360000,0
chr14	36920000	36930000	chr14	37140000	37150000	C1,220000,0
chr14	36960000	36970000	chr14	37130000	37140000	C1,170000,0
chr14	37040000	37050000	chr14	37130000	37140000	C1,90000,0
chr18	74350000	74360000	chr18	74550000	74560000	C2,200000,0
chr18	74360000	74370000	chr18	74490000	74500000	C2,130000,0
chr18	74390000	74400000	chr18	74550000	74560000	C2,160000,0
chr18	74410000	74420000	chr18	74550000	74560000	C2,140000,0
chr18	74500000	74510000	chr18	74580000	74590000	C2,80000,0
chr18	74620000	74630000	chr18	74870000	74880000	C2,250000,0
chr18	74650000	74660000	chr18	74900000	74910000	C2,250000,0
chr18	74650000	74660000	chr18	74940000	74950000	C2,290000,0
chr18	74650000	74660000	chr18	75470000	75480000	C2,820000,0
chr18	74650000	74660000	chr18	76350000	76360000	C2,1700000,0
chr18	74660000	74670000	chr18	75280000	75290000	C2,620000,0
chr18	74670000	74680000	chr18	74780000	74790000	C2,110000,0
chr18	74680000	74690000	chr18	74840000	74850000	C2,160000,0
chr18	74680000	74690000	chr18	75050000	75060000	C2,370000,0
chr18	74680000	74690000	chr18	75060000	75070000	C2,380000,0
chr18	74700000	74710000	chr18	74850000	74860000	C2,150000,0
chr18	74770000	74780000	chr18	75510000	75520000	C2,740000,0
chr18	74850000	74860000	chr18	74960000	74970000	C2,110000,0
chr18	74850000	74860000	chr18	75040000	75050000	C2,190000,0
chr18	74860000	74870000	chr18	75490000	75500000	C2,630000,0
chr18	74880000	74890000	chr18	75180000	75190000	C2,300000,0
chr18	74890000	74900000	chr18	75020000	75030000	C2,130000,0
chr18	74890000	74900000	chr18	75470000	75480000	C2,580000,0
chr18	74900000	74910000	chr18	75000000	75010000	C2,100000,0
chr18	75030000	75040000	chr18	75300000	75310000	C2,270000,0
chr18	75040000	75050000	chr18	75460000	75470000	C2,420000,0
chr18	75050000	75060000	chr18	75150000	75160000	C2,100000,0
chr18	75050000	75060000	chr18	75320000	75330000	C2,270000,0
chr18	75120000	75130000	chr18	75460000	75470000	C2,340000,0
chr18	75170000	75180000	chr18	75260000	75270000	C2,90000,0
chr18	75180000	75190000	chr18	75340000	75350000	C2,160000,0
chr18	75190000	75200000	chr18	75490000	75500000	C2,300000,0
chr18	75240000	75250000	chr18	75360000	75370000	C2,120000,0
chr18	75290000	75300000	chr18	76330000	76340000	C2,1040000,0
chr18	75300000	75310000	chr18	75470000	75480000	C2,170000,0
chr18	75510000	75520000	chr18	75750000	75760000	C2,240000,0
chr18	75530000	75540000	chr18	75730000	75740000	C2,200000,0
chr18	75540000	75550000	chr18	76070000	76080000	C2,530000,0
chr18	75560000	75570000	chr18	75680000	75690000	C2,120000,0
chr18	75610000	75620000	chr18	75770000	75780000	C2,160000,0
chr18	75630000	75640000	chr18	76130000	76140000	C2,500000,0
chr18	75630000	75640000	chr18	76200000	76210000	C2,570000,0
chr18	75740000	75750000	chr18	76160000	76170000	C2,420000,0
chr18	75760000	75770000	chr18	75880000	75890000	C2,120000,0
chr18	75780000	75790000	chr18	76060000	76070000	C2,280000,0
chr18	75840000	75850000	chr18	76210000	76220000	C2,370000,0
chr18	75860000	75870000	chr18	75990000	76000000	C2,130000,0
chr18	75870000	75880000	chr18	76070000	76080000	C2,200000,0
chr18	75910000	75920000	chr18	76010000	76020000	C2,100000,0
chr18	75950000	75960000	chr18	76060000	76070000	C2,110000,0
chr18	76000000	76010000	chr18	76090000	76100000	C2,90000,0
chr18	76020000	76030000	chr18	76110000	76120000	C2,90000,0
chr18	76090000	76100000	chr18	76160000	76170000	C2,70000,0
chr18	76110000	76120000	chr18	76310000	76320000	C2,200000,0
chr18	76160000	76170000	chr18	76320000	76330000	C2,160000,0
chr18	76180000	76190000	chr18	76280000	76290000	C2,100000,0
chr20	57700000	57710000	chr20	58180000	58190000	C2,480000,0
chr20	57730000	57740000	chr20	57920000	57930000	C2,190000,0
chr20	57730000	57740000	chr20	57990000	58000000	C2,260000,0
chr20	57730000	57740000	chr20	58080000	58090000	C2,350000,0
chr20	57750000	57760000	chr20	58180000	58190000	C2,430000,0
chr20	57760000	57770000	chr20	57920000	57930000	C2,160000,0
chr20	57800000	57810000	chr20	58050000	58060000	C2,250000,0
chr20	57810000	57820000	chr20	58090000	58100000	C2,280000,0
chr20	57810000	57820000	chr20	58180000	58190000	C2,370000,0
chr20	57840000	57850000	chr20	58160000	58170000	C2,320000,0
