chr21	37390000	37400000	chr21	37510000	37520000	C0,120000,0
chr21	37420000	37430000	chr21	37530000	37540000	C0,110000,0
chr21	37560000	37570000	chr21	37680000	37690000	C0,120000,0
chr21	37570000	37580000	chr21	37930000	37940000	C0,360000,0
chr21	37590000	37600000	chr21	37700000	37710000	C0,110000,0
chr21	37610000	37620000	chr21	38060000	38070000	C0,450000,0
chr21	37610000	37620000	chr21	38260000	38270000	C0,650000,0
chr21	37670000	37680000	chr21	38350000	38360000	C0,680000,0
chr21	37680000	37690000	chr21	37780000	37790000	C0,100000,0
chr21	37690000	37700000	chr21	38210000	38220000	C0,520000,0
chr21	37710000	37720000	chr21	38130000	38140000	C0,420000,0
chr21	37710000	37720000	chr21	38180000	38190000	C0,470000,0
chr21	37720000	37730000	chr21	37980000	37990000	C0,260000,0
chr21	37740000	37750000	chr21	37920000	37930000	C0,180000,0
chr21	37740000	37750000	chr21	38060000	38070000	C0,320000,0
chr21	37750000	37760000	chr21	37880000	37890000	C0,130000,0
chr21	37750000	37760000	chr21	38010000	38020000	C0,260000,0
chr21	37750000	37760000	chr21	38080000	38090000	C0,330000,0
chr21	37760000	37770000	chr21	38170000	38180000	C0,410000,0
chr21	37760000	37770000	chr21	38210000	38220000	C0,450000,0
chr21	37770000	37780000	chr21	38370000	38380000	C0,600000,0
chr21	37820000	37830000	chr21	38170000	38180000	C0,350000,0
chr21	37830000	37840000	chr21	38090000	38100000	C0,260000,0
chr21	37880000	37890000	chr21	38340000	38350000	C0,460000,0
chr21	37900000	37910000	chr21	38080000	38090000	C0,180000,0
chr21	37940000	37950000	chr21	38120000	38130000	C0,180000,0
chr21	37940000	37950000	chr21	38150000	38160000	C0,210000,0
chr21	37950000	37960000	chr21	38050000	38060000	C0,100000,0
chr21	37960000	37970000	chr21	38130000	38140000	C0,170000,0
chr21	37960000	37970000	chr21	38360000	38370000	C0,400000,0
chr21	38000000	38010000	chr21	38150000	38160000	C0,150000,0
chr21	38050000	38060000	chr21	38190000	38200000	C0,140000,0
chr21	38060000	38070000	chr21	38360000	38370000	C0,300000,0
chr21	38170000	38180000	chr21	38350000	38360000	C0,180000,0
chr21	38180000	38190000	chr21	38470000	38480000	C0,290000,0
chr21	38230000	38240000	chr21	38350000	38360000	C0,120000,0
chr21	38380000	38390000	chr21	38460000	38470000	C0,80000,0
chr21	41520000	41530000	chr21	41740000	41750000	C0,220000,0
chr21	41540000	41550000	chr21	41770000	41780000	C0,230000,0
chr21	41610000	41620000	chr21	41720000	41730000	C0,110000,0
chr21	41610000	41620000	chr21	41760000	41770000	C0,150000,0
chr21	41610000	41620000	chr21	41820000	41830000	C0,210000,0
chr21	41650000	41660000	chr21	41860000	41870000	C0,210000,0
chr21	41660000	41670000	chr21	41780000	41790000	C0,120000,0
chr21	41830000	41840000	chr21	42110000	42120000	C0,280000,0
chr21	41880000	41890000	chr21	42010000	42020000	C0,130000,0
chr21	41880000	41890000	chr21	42110000	42120000	C0,230000,0
chr21	41940000	41950000	chr21	42100000	42110000	C0,160000,0
chr21	42010000	42020000	chr21	42090000	42100000	C0,80000,0
chr21	42020000	42030000	chr21	42090000	42100000	C0,70000,0
chr21	42140000	42150000	chr21	42290000	42300000	C0,150000,0
chr21	42150000	42160000	chr21	42420000	42430000	C0,270000,0
chr21	42160000	42170000	chr21	42360000	42370000	C0,200000,0
chr21	42270000	42280000	chr21	42420000	42430000	C0,150000,0
chr21	42310000	42320000	chr21	42430000	42440000	C0,120000,0
chr21	42320000	42330000	chr21	42440000	42450000	C0,120000,0
