chr21	37520000	37530000	chr21	37640000	37650000	C0,120000,0
chr21	37600000	37610000	chr21	37930000	37940000	C0,330000,0
chr21	37680000	37690000	chr21	37890000	37900000	C0,210000,0
chr21	37680000	37690000	chr21	38230000	38240000	C0,550000,0
chr21	37680000	37690000	chr21	38360000	38370000	C0,680000,0
chr21	37700000	37710000	chr21	38140000	38150000	C0,440000,0
chr21	37710000	37720000	chr21	37800000	37810000	C0,90000,0
chr21	37710000	37720000	chr21	37890000	37900000	C0,180000,0
chr21	37710000	37720000	chr21	38250000	38260000	C0,540000,0
chr21	37710000	37720000	chr21	38330000	38340000	C0,620000,0
chr21	37720000	37730000	chr21	37900000	37910000	C0,180000,0
chr21	37720000	37730000	chr21	38110000	38120000	C0,390000,0
chr21	37720000	37730000	chr21	38160000	38170000	C0,440000,0
chr21	37760000	37770000	chr21	37910000	37920000	C0,150000,0
chr21	37780000	37790000	chr21	38090000	38100000	C0,310000,0
chr21	37860000	37870000	chr21	38150000	38160000	C0,290000,0
chr21	37930000	37940000	chr21	38150000	38160000	C0,220000,0
chr21	37960000	37970000	chr21	38090000	38100000	C0,130000,0
chr21	37960000	37970000	chr21	38360000	38370000	C0,400000,0
chr21	37990000	38000000	chr21	38110000	38120000	C0,120000,0
chr21	38040000	38050000	chr21	38350000	38360000	C0,310000,0
chr21	38050000	38060000	chr21	38140000	38150000	C0,90000,0
chr21	38070000	38080000	chr21	38170000	38180000	C0,100000,0
chr21	38150000	38160000	chr21	38280000	38290000	C0,130000,0
chr21	38200000	38210000	chr21	38360000	38370000	C0,160000,0
chr21	38410000	38420000	chr21	38480000	38490000	C0,70000,0
chr21	38540000	38550000	chr21	41780000	41790000	C0,290000,1
chr21	41600000	41610000	chr21	42080000	42090000	C0,480000,0
chr21	41610000	41620000	chr21	41740000	41750000	C0,130000,0
chr21	41610000	41620000	chr21	41770000	41780000	C0,160000,0
chr21	41620000	41630000	chr21	42120000	42130000	C0,500000,0
chr21	41660000	41670000	chr21	41760000	41770000	C0,100000,0
chr21	41740000	41750000	chr21	41880000	41890000	C0,140000,0
chr21	41800000	41810000	chr21	42040000	42050000	C0,240000,0
chr21	41810000	41820000	chr21	42100000	42110000	C0,290000,0
chr21	41880000	41890000	chr21	42010000	42020000	C0,130000,0
chr21	41930000	41940000	chr21	42250000	42260000	C0,320000,0
chr21	41970000	41980000	chr21	42110000	42120000	C0,140000,0
chr21	42010000	42020000	chr21	42110000	42120000	C0,100000,0
chr21	42150000	42160000	chr21	42250000	42260000	C0,100000,0
chr21	42150000	42160000	chr21	42320000	42330000	C0,170000,0
