chr	from.id	from.coord	to.id	to.coord	tag	size
chr1	1	0	22	880000	gap	880000
chr1	23	880000	36	1440000	domain	560000
chr1	37	1440000	44	1760000	gap	320000
chr1	45	1760000	48	1920000	domain	160000
chr1	49	1920000	54	2160000	domain	240000
chr1	55	2160000	60	2400000	domain	240000
chr1	61	2400000	66	2640000	domain	240000
chr1	67	2640000	69	2760000	gap	120000
chr1	70	2760000	86	3440000	domain	680000
chr1	87	3440000	91	3640000	domain	200000
chr1	92	3640000	98	3920000	domain	280000
chr1	99	3920000	116	4640000	domain	720000
chr1	117	4640000	121	4840000	domain	200000
chr1	122	4840000	137	5480000	domain	640000
chr1	138	5480000	145	5800000	domain	320000
chr1	146	5800000	149	5960000	domain	160000
chr1	150	5960000	156	6240000	domain	280000
chr1	157	6240000	161	6440000	domain	200000
chr1	162	6440000	167	6680000	domain	240000
chr1	168	6680000	175	7000000	domain	320000
chr1	176	7000000	180	7200000	domain	200000
chr1	181	7200000	191	7640000	domain	440000
chr1	192	7640000	195	7800000	domain	160000
chr1	196	7800000	199	7960000	domain	160000
chr1	200	7960000	209	8360000	domain	400000
chr1	210	8360000	222	8880000	domain	520000
chr1	223	8880000	231	9240000	domain	360000
chr1	232	9240000	237	9480000	domain	240000
chr1	238	9480000	240	9600000	domain	120000
chr1	241	9600000	259	10360000	domain	760000
chr1	260	10360000	262	10480000	domain	120000
chr1	263	10480000	275	11000000	domain	520000
chr1	276	11000000	282	11280000	domain	280000
chr1	283	11280000	291	11640000	domain	360000
chr1	292	11640000	295	11800000	domain	160000
chr1	296	11800000	301	12040000	domain	240000
chr1	302	12040000	306	12240000	domain	200000
chr1	307	12240000	320	12800000	domain	560000
chr1	321	12800000	335	13400000	gap	600000
chr1	336	13400000	341	13640000	domain	240000
chr1	342	13640000	350	14000000	domain	360000
chr1	351	14000000	369	14760000	domain	760000
chr1	370	14760000	378	15120000	domain	360000
chr1	379	15120000	383	15320000	domain	200000
chr1	384	15320000	388	15520000	domain	200000
chr1	389	15520000	394	15760000	domain	240000
chr1	395	15760000	406	16240000	domain	480000
chr1	407	16240000	412	16480000	domain	240000
chr1	413	16480000	422	16880000	gap	400000
chr1	423	16880000	427	17080000	domain	200000
chr1	428	17080000	435	17400000	domain	320000
chr1	436	17400000	442	17680000	domain	280000
chr1	443	17680000	464	18560000	domain	880000
chr1	465	18560000	472	18880000	domain	320000
chr1	473	18880000	477	19080000	domain	200000
chr1	478	19080000	482	19280000	domain	200000
chr1	483	19280000	492	19680000	domain	400000
chr1	493	19680000	497	19880000	domain	200000
chr1	498	19880000	505	20200000	domain	320000
chr1	506	20200000	513	20520000	domain	320000
chr1	514	20520000	517	20680000	domain	160000
chr1	518	20680000	530	21200000	domain	520000
chr1	531	21200000	535	21400000	domain	200000
chr1	536	21400000	537	21480000	gap	80000
chr1	538	21480000	542	21680000	domain	200000
chr1	543	21680000	549	21960000	domain	280000
chr1	550	21960000	550	22000000	gap	40000
chr1	551	22000000	561	22440000	domain	440000
chr1	562	22440000	567	22680000	domain	240000
chr1	568	22680000	574	22960000	domain	280000
chr1	575	22960000	582	23280000	domain	320000
chr1	583	23280000	587	23480000	domain	200000
chr1	588	23480000	592	23680000	domain	200000
chr1	593	23680000	594	23760000	domain	80000
chr1	595	23760000	602	24080000	domain	320000
chr1	603	24080000	610	24400000	domain	320000
chr1	611	24400000	616	24640000	domain	240000
chr1	617	24640000	621	24840000	domain	200000
chr1	622	24840000	632	25280000	domain	440000
chr1	633	25280000	636	25440000	gap	160000
chr1	637	25440000	645	25800000	domain	360000
chr1	646	25800000	650	26000000	domain	200000
chr1	651	26000000	655	26200000	domain	200000
chr1	656	26200000	662	26480000	domain	280000
chr1	663	26480000	670	26800000	domain	320000
chr1	671	26800000	692	27680000	domain	880000
chr1	693	27680000	702	28080000	domain	400000
chr1	703	28080000	706	28240000	domain	160000
chr1	707	28240000	716	28640000	domain	400000
chr1	717	28640000	726	29040000	domain	400000
chr1	727	29040000	731	29240000	domain	200000
chr1	732	29240000	744	29760000	domain	520000
chr1	745	29760000	761	30440000	domain	680000
chr1	762	30440000	768	30720000	domain	280000
chr1	769	30720000	773	30920000	domain	200000
chr1	774	30920000	779	31160000	domain	240000
chr1	780	31160000	785	31400000	domain	240000
chr1	786	31400000	789	31560000	domain	160000
chr1	790	31560000	795	31800000	domain	240000
chr1	796	31800000	800	32000000	domain	200000
chr1	801	32000000	805	32200000	domain	200000
chr1	806	32200000	810	32400000	domain	200000
chr1	811	32400000	822	32880000	domain	480000
chr1	823	32880000	828	33120000	domain	240000
chr1	829	33120000	837	33480000	domain	360000
chr1	838	33480000	841	33640000	domain	160000
chr1	842	33640000	869	34760000	domain	1120000
chr1	870	34760000	879	35160000	domain	400000
chr1	880	35160000	895	35800000	domain	640000
chr1	896	35800000	902	36080000	domain	280000
chr1	903	36080000	908	36320000	domain	240000
chr1	909	36320000	912	36480000	domain	160000
chr1	913	36480000	936	37440000	domain	960000
chr1	937	37440000	943	37720000	domain	280000
chr1	944	37720000	951	38040000	domain	320000
chr1	952	38040000	971	38840000	domain	800000
chr1	972	38840000	977	39080000	domain	240000
chr1	978	39080000	982	39280000	domain	200000
chr1	983	39280000	987	39480000	domain	200000
chr1	988	39480000	988	39520000	gap	40000
chr1	989	39520000	994	39760000	domain	240000
chr1	995	39760000	995	39800000	gap	40000
chr1	996	39800000	1001	40040000	domain	240000
chr1	1002	40040000	1014	40560000	domain	520000
chr1	1015	40560000	1025	41000000	domain	440000
chr1	1026	41000000	1031	41240000	domain	240000
chr1	1032	41240000	1038	41520000	domain	280000
chr1	1039	41520000	1053	42120000	domain	600000
chr1	1054	42120000	1069	42760000	domain	640000
chr1	1070	42760000	1079	43160000	domain	400000
chr1	1080	43160000	1101	44040000	domain	880000
chr1	1102	44040000	1117	44680000	domain	640000
chr1	1118	44680000	1126	45040000	domain	360000
chr1	1127	45040000	1133	45320000	domain	280000
chr1	1134	45320000	1147	45880000	domain	560000
chr1	1148	45880000	1156	46240000	domain	360000
chr1	1157	46240000	1160	46400000	domain	160000
chr1	1161	46400000	1165	46600000	domain	200000
chr1	1166	46600000	1171	46840000	domain	240000
chr1	1172	46840000	1173	46920000	gap	80000
chr1	1174	46920000	1177	47080000	domain	160000
chr1	1178	47080000	1178	47120000	gap	40000
