chr	from.id	from.coord	to.id	to.coord	tag	size
chr13	1	16000000	73	18920000	gap	2920000
chr13	74	18920000	80	19200000	domain	280000
chr13	81	19200000	89	19560000	gap	360000
chr13	90	19560000	95	19800000	domain	240000
chr13	96	19800000	99	19960000	domain	160000
chr13	100	19960000	105	20200000	domain	240000
chr13	106	20200000	112	20480000	domain	280000
chr13	113	20480000	123	20920000	domain	440000
chr13	124	20920000	132	21280000	domain	360000
chr13	133	21280000	137	21480000	domain	200000
chr13	138	21480000	141	21640000	domain	160000
chr13	142	21640000	173	22920000	domain	1280000
chr13	174	22920000	174	22960000	gap	40000
chr13	175	22960000	183	23320000	domain	360000
chr13	184	23320000	197	23880000	domain	560000
chr13	198	23880000	209	24360000	domain	480000
chr13	210	24360000	210	24400000	gap	40000
chr13	211	24400000	214	24560000	domain	160000
chr13	215	24560000	219	24760000	domain	200000
chr13	220	24760000	224	24960000	domain	200000
chr13	225	24960000	225	25000000	gap	40000
chr13	226	25000000	239	25560000	domain	560000
chr13	240	25560000	254	26160000	domain	600000
chr13	255	26160000	268	26720000	domain	560000
chr13	269	26720000	273	26920000	domain	200000
chr13	274	26920000	284	27360000	domain	440000
chr13	285	27360000	293	27720000	domain	360000
chr13	294	27720000	296	27840000	domain	120000
chr13	297	27840000	300	28000000	domain	160000
chr13	301	28000000	308	28320000	domain	320000
chr13	309	28320000	316	28640000	domain	320000
chr13	317	28640000	320	28800000	domain	160000
chr13	321	28800000	337	29480000	domain	680000
chr13	338	29480000	353	30120000	domain	640000
chr13	354	30120000	365	30600000	domain	480000
chr13	366	30600000	379	31160000	domain	560000
chr13	380	31160000	385	31400000	domain	240000
chr13	386	31400000	394	31760000	domain	360000
chr13	395	31760000	396	31840000	domain	80000
chr13	397	31840000	408	32320000	domain	480000
chr13	409	32320000	414	32560000	domain	240000
chr13	415	32560000	439	33560000	domain	1000000
chr13	440	33560000	444	33760000	domain	200000
chr13	445	33760000	480	35200000	domain	1440000
chr13	481	35200000	499	35960000	domain	760000
chr13	500	35960000	507	36280000	domain	320000
chr13	508	36280000	511	36440000	domain	160000
chr13	512	36440000	519	36760000	domain	320000
chr13	520	36760000	525	37000000	domain	240000
chr13	526	37000000	527	37080000	boundary	80000
chr13	528	37080000	541	37640000	domain	560000
chr13	542	37640000	546	37840000	domain	200000
chr13	547	37840000	565	38600000	domain	760000
chr13	566	38600000	574	38960000	domain	360000
chr13	575	38960000	582	39280000	domain	320000
chr13	583	39280000	592	39680000	domain	400000
chr13	593	39680000	599	39960000	domain	280000
chr13	600	39960000	617	40680000	domain	720000
chr13	618	40680000	621	40840000	domain	160000
chr13	622	40840000	622	40880000	gap	40000
chr13	623	40880000	627	41080000	domain	200000
chr13	628	41080000	641	41640000	domain	560000
chr13	642	41640000	657	42280000	domain	640000
chr13	658	42280000	697	43880000	domain	1600000
chr13	698	43880000	712	44480000	domain	600000
chr13	713	44480000	725	45000000	domain	520000
chr13	726	45000000	733	45320000	domain	320000
chr13	734	45320000	739	45560000	domain	240000
chr13	740	45560000	749	45960000	domain	400000
chr13	750	45960000	760	46400000	domain	440000
chr13	761	46400000	762	46480000	gap	80000
chr13	763	46480000	770	46800000	domain	320000
chr13	771	46800000	775	47000000	domain	200000
chr13	776	47000000	790	47600000	domain	600000
chr13	791	47600000	800	48000000	domain	400000
chr13	801	48000000	815	48600000	domain	600000
chr13	816	48600000	820	48800000	domain	200000
chr13	821	48800000	832	49280000	domain	480000
chr13	833	49280000	836	49440000	domain	160000
chr13	837	49440000	841	49640000	domain	200000
chr13	842	49640000	848	49920000	domain	280000
chr13	849	49920000	854	50160000	domain	240000
chr13	855	50160000	878	51120000	domain	960000
chr13	879	51120000	895	51800000	domain	680000
chr13	896	51800000	905	52200000	domain	400000
chr13	906	52200000	915	52600000	gap	400000
chr13	916	52600000	931	53240000	domain	640000
chr13	932	53240000	944	53760000	domain	520000
chr13	945	53760000	981	55240000	domain	1480000
chr13	982	55240000	983	55320000	boundary	80000
chr13	984	55320000	986	55440000	domain	120000
chr13	987	55440000	990	55600000	domain	160000
chr13	991	55600000	996	55840000	domain	240000
chr13	997	55840000	1002	56080000	domain	240000
chr13	1003	56080000	1011	56440000	domain	360000
chr13	1012	56440000	1014	56560000	domain	120000
chr13	1015	56560000	1017	56680000	domain	120000
chr13	1018	56680000	1021	56840000	domain	160000
chr13	1022	56840000	1028	57120000	domain	280000
chr13	1029	57120000	1030	57200000	gap	80000
