chr	from.id	from.coord	to.id	to.coord	tag	size
chr13	1	16000000	73	18920000	gap	2920000
chr13	74	18920000	80	19200000	domain	280000
chr13	81	19200000	89	19560000	gap	360000
chr13	90	19560000	104	20160000	domain	600000
chr13	105	20160000	123	20920000	domain	760000
chr13	124	20920000	132	21280000	domain	360000
chr13	133	21280000	140	21600000	domain	320000
chr13	141	21600000	157	22280000	domain	680000
chr13	158	22280000	173	22920000	domain	640000
chr13	174	22920000	174	22960000	gap	40000
chr13	175	22960000	184	23360000	domain	400000
chr13	185	23360000	198	23920000	domain	560000
chr13	199	23920000	209	24360000	domain	440000
chr13	210	24360000	210	24400000	gap	40000
chr13	211	24400000	214	24560000	domain	160000
chr13	215	24560000	215	24600000	gap	40000
chr13	216	24600000	227	25080000	domain	480000
chr13	228	25080000	235	25400000	boundary	320000
chr13	236	25400000	253	26120000	domain	720000
chr13	254	26120000	274	26960000	domain	840000
chr13	275	26960000	284	27360000	domain	400000
chr13	285	27360000	300	28000000	domain	640000
chr13	301	28000000	317	28680000	domain	680000
chr13	318	28680000	320	28800000	boundary	120000
chr13	321	28800000	336	29440000	domain	640000
chr13	337	29440000	353	30120000	domain	680000
chr13	354	30120000	378	31120000	domain	1000000
chr13	379	31120000	396	31840000	domain	720000
chr13	397	31840000	409	32360000	domain	520000
chr13	410	32360000	414	32560000	domain	200000
chr13	415	32560000	444	33760000	domain	1200000
chr13	445	33760000	479	35160000	domain	1400000
chr13	480	35160000	499	35960000	domain	800000
chr13	500	35960000	508	36320000	domain	360000
chr13	509	36320000	510	36400000	boundary	80000
chr13	511	36400000	521	36840000	domain	440000
chr13	522	36840000	527	37080000	domain	240000
chr13	528	37080000	541	37640000	domain	560000
chr13	542	37640000	565	38600000	domain	960000
chr13	566	38600000	575	39000000	domain	400000
chr13	576	39000000	592	39680000	domain	680000
chr13	593	39680000	619	40760000	domain	1080000
chr13	620	40760000	627	41080000	domain	320000
chr13	628	41080000	633	41320000	domain	240000
chr13	634	41320000	656	42240000	domain	920000
chr13	657	42240000	665	42600000	domain	360000
chr13	666	42600000	697	43880000	domain	1280000
chr13	698	43880000	712	44480000	domain	600000
chr13	713	44480000	725	45000000	domain	520000
chr13	726	45000000	734	45360000	domain	360000
chr13	735	45360000	738	45520000	boundary	160000
chr13	739	45520000	760	46400000	domain	880000
chr13	761	46400000	762	46480000	gap	80000
chr13	763	46480000	799	47960000	domain	1480000
chr13	800	47960000	815	48600000	domain	640000
chr13	816	48600000	820	48800000	domain	200000
chr13	821	48800000	832	49280000	domain	480000
chr13	833	49280000	841	49640000	domain	360000
chr13	842	49640000	849	49960000	domain	320000
chr13	850	49960000	878	51120000	domain	1160000
chr13	879	51120000	883	51320000	domain	200000
chr13	884	51320000	895	51800000	domain	480000
chr13	896	51800000	905	52200000	domain	400000
chr13	906	52200000	908	52320000	gap	120000
chr13	909	52320000	912	52480000	domain	160000
chr13	913	52480000	915	52600000	gap	120000
chr13	916	52600000	931	53240000	domain	640000
chr13	932	53240000	944	53760000	domain	520000
chr13	945	53760000	961	54440000	domain	680000
chr13	962	54440000	983	55320000	domain	880000
chr13	984	55320000	997	55880000	domain	560000
chr13	998	55880000	998	55920000	gap	40000
chr13	999	55920000	1013	56520000	domain	600000
chr13	1014	56520000	1028	57120000	domain	600000
chr13	1029	57120000	1030	57200000	gap	80000
chr13	1031	57200000	1042	57680000	domain	480000
chr13	1043	57680000	1050	58000000	boundary	320000
chr13	1051	58000000	1060	58400000	boundary	400000
chr13	1061	58400000	1064	58560000	boundary	160000
chr13	1065	58560000	1068	58720000	boundary	160000
chr13	1069	58720000	1072	58880000	boundary	160000
chr13	1073	58880000	1083	59320000	boundary	440000
chr13	1084	59320000	1091	59640000	domain	320000
chr13	1092	59640000	1111	60440000	domain	800000
chr13	1112	60440000	1116	60640000	boundary	200000
chr13	1117	60640000	1136	61440000	domain	800000
chr13	1137	61440000	1150	62000000	domain	560000
chr13	1151	62000000	1160	62400000	domain	400000
chr13	1161	62400000	1178	63120000	domain	720000
chr13	1179	63120000	1193	63720000	domain	600000
chr13	1194	63720000	1196	63840000	gap	120000
chr13	1197	63840000	1211	64440000	domain	600000
chr13	1212	64440000	1241	65640000	domain	1200000
chr13	1242	65640000	1282	67280000	domain	1640000
chr13	1283	67280000	1307	68280000	domain	1000000
chr13	1308	68280000	1321	68840000	domain	560000
chr13	1322	68840000	1323	68920000	domain	80000
