chr	from.id	from.coord	to.id	to.coord	tag	size
chr9	1	0	5	200000	gap	200000
chr9	6	200000	21	840000	domain	640000
chr9	22	840000	25	1000000	boundary	160000
chr9	26	1000000	41	1640000	domain	640000
chr9	42	1640000	53	2120000	domain	480000
chr9	54	2120000	71	2840000	domain	720000
chr9	72	2840000	109	4360000	domain	1520000
chr9	110	4360000	117	4680000	domain	320000
chr9	118	4680000	141	5640000	domain	960000
chr9	142	5640000	144	5760000	boundary	120000
chr9	145	5760000	158	6320000	domain	560000
chr9	159	6320000	169	6760000	domain	440000
chr9	170	6760000	189	7560000	domain	800000
chr9	190	7560000	224	8960000	domain	1400000
chr9	225	8960000	237	9480000	domain	520000
chr9	238	9480000	250	10000000	domain	520000
chr9	251	10000000	258	10320000	boundary	320000
chr9	259	10320000	285	11400000	domain	1080000
chr9	286	11400000	298	11920000	domain	520000
chr9	299	11920000	299	11960000	gap	40000
chr9	300	11960000	317	12680000	domain	720000
chr9	318	12680000	332	13280000	domain	600000
chr9	333	13280000	361	14440000	domain	1160000
chr9	362	14440000	370	14800000	domain	360000
chr9	371	14800000	379	15160000	domain	360000
chr9	380	15160000	392	15680000	domain	520000
chr9	393	15680000	404	16160000	domain	480000
chr9	405	16160000	425	17000000	domain	840000
chr9	426	17000000	438	17520000	domain	520000
chr9	439	17520000	456	18240000	domain	720000
chr9	457	18240000	476	19040000	domain	800000
chr9	477	19040000	487	19480000	domain	440000
chr9	488	19480000	498	19920000	domain	440000
chr9	499	19920000	509	20360000	domain	440000
chr9	510	20360000	529	21160000	domain	800000
chr9	530	21160000	531	21240000	gap	80000
chr9	532	21240000	545	21800000	domain	560000
chr9	546	21800000	557	22280000	domain	480000
chr9	558	22280000	562	22480000	boundary	200000
chr9	563	22480000	598	23920000	domain	1440000
chr9	599	23920000	600	24000000	boundary	80000
chr9	601	24000000	615	24600000	domain	600000
chr9	616	24600000	630	25200000	domain	600000
chr9	631	25200000	647	25880000	domain	680000
chr9	648	25880000	668	26720000	domain	840000
chr9	669	26720000	672	26880000	boundary	160000
chr9	673	26880000	683	27320000	domain	440000
chr9	684	27320000	690	27600000	domain	280000
chr9	691	27600000	716	28640000	domain	1040000
chr9	717	28640000	732	29280000	domain	640000
chr9	733	29280000	745	29800000	domain	520000
chr9	746	29800000	761	30440000	domain	640000
chr9	762	30440000	780	31200000	domain	760000
chr9	781	31200000	796	31840000	domain	640000
chr9	797	31840000	809	32360000	domain	520000
chr9	810	32360000	825	33000000	domain	640000
chr9	826	33000000	838	33520000	domain	520000
chr9	839	33520000	840	33600000	gap	80000
chr9	841	33600000	860	34400000	domain	800000
chr9	861	34400000	866	34640000	boundary	240000
chr9	867	34640000	890	35600000	domain	960000
chr9	891	35600000	898	35920000	boundary	320000
chr9	899	35920000	910	36400000	boundary	480000
chr9	911	36400000	937	37480000	domain	1080000
chr9	938	37480000	962	38480000	domain	1000000
chr9	963	38480000	1710	68400000	gap	29920000
chr9	1711	68400000	1726	69040000	domain	640000
chr9	1727	69040000	1731	69240000	boundary	200000
chr9	1732	69240000	1749	69960000	domain	720000
chr9	1750	69960000	1756	70240000	domain	280000
chr9	1757	70240000	1767	70680000	domain	440000
chr9	1768	70680000	1769	70760000	gap	80000
chr9	1770	70760000	1782	71280000	domain	520000
chr9	1783	71280000	1801	72040000	domain	760000
chr9	1802	72040000	1807	72280000	domain	240000
chr9	1808	72280000	1821	72840000	domain	560000
chr9	1822	72840000	1830	73200000	domain	360000
chr9	1831	73200000	1841	73640000	domain	440000
chr9	1842	73640000	1869	74760000	domain	1120000
chr9	1870	74760000	1880	75200000	domain	440000
chr9	1881	75200000	1896	75840000	domain	640000
chr9	1897	75840000	1909	76360000	domain	520000
chr9	1910	76360000	1918	76720000	domain	360000
chr9	1919	76720000	1929	77160000	domain	440000
chr9	1930	77160000	1956	78240000	domain	1080000
chr9	1957	78240000	1978	79120000	domain	880000
chr9	1979	79120000	2005	80200000	domain	1080000
chr9	2006	80200000	2015	80600000	domain	400000
chr9	2016	80600000	2048	81920000	domain	1320000
chr9	2049	81920000	2049	81960000	gap	40000
chr9	2050	81960000	2075	83000000	domain	1040000
chr9	2076	83000000	2096	83840000	domain	840000
chr9	2097	83840000	2097	83880000	gap	40000
chr9	2098	83880000	2109	84360000	domain	480000
chr9	2110	84360000	2144	85760000	domain	1400000
chr9	2145	85760000	2145	85800000	gap	40000
chr9	2146	85800000	2159	86360000	domain	560000
chr9	2160	86360000	2183	87320000	domain	960000
chr9	2184	87320000	2198	87920000	domain	600000
chr9	2199	87920000	2199	87960000	gap	40000
chr9	2200	87960000	2203	88120000	domain	160000
chr9	2204	88120000	2204	88160000	gap	40000
chr9	2205	88160000	2215	88600000	domain	440000
chr9	2216	88600000	2233	89320000	domain	720000
chr9	2234	89320000	2239	89560000	boundary	240000
chr9	2240	89560000	2253	90120000	domain	560000
chr9	2254	90120000	2272	90880000	domain	760000
chr9	2273	90880000	2287	91480000	domain	600000
chr9	2288	91480000	2293	91720000	boundary	240000
chr9	2294	91720000	2302	92080000	domain	360000
chr9	2303	92080000	2322	92880000	domain	800000
chr9	2323	92880000	2341	93640000	domain	760000
chr9	2342	93640000	2358	94320000	domain	680000
chr9	2359	94320000	2364	94560000	gap	240000
chr9	2365	94560000	2380	95200000	domain	640000
chr9	2381	95200000	2406	96240000	domain	1040000
chr9	2407	96240000	2422	96880000	domain	640000
chr9	2423	96880000	2431	97240000	gap	360000
chr9	2432	97240000	2447	97880000	domain	640000
chr9	2448	97880000	2457	98280000	domain	400000
chr9	2458	98280000	2470	98800000	domain	520000
chr9	2471	98800000	2479	99160000	domain	360000
chr9	2480	99160000	2495	99800000	domain	640000
chr9	2496	99800000	2515	100600000	domain	800000
chr9	2516	100600000	2535	101400000	domain	800000
chr9	2536	101400000	2539	101560000	boundary	160000
chr9	2540	101560000	2585	103400000	domain	1840000
chr9	2586	103400000	2619	104760000	domain	1360000
chr9	2620	104760000	2644	105760000	domain	1000000
chr9	2645	105760000	2645	105800000	gap	40000
chr9	2646	105800000	2685	107400000	domain	1600000
chr9	2686	107400000	2721	108840000	domain	1440000
chr9	2722	108840000	2738	109520000	domain	680000
chr9	2739	109520000	2754	110160000	domain	640000
chr9	2755	110160000	2766	110640000	domain	480000
