chr1	40000	880000	30	30	gap
chr1	1080000	1280000	30	30	domain
chr1	1320000	1760000	30	30	gap
chr1	2640000	2760000	30	30	gap
chr1	3560000	3600000	30	30	gap
chr1	6000000	6240000	30	26	boundary,domain
chr1	6240000	6440000	26	18	boundary,domain
chr1	6520000	7680000	18	30	
chr1	7680000	7760000	30	27	boundary
chr1	7760000	7960000	27	30	boundary,domain
chr1	7960000	8360000	30	30	boundary,domain
chr1	8360000	8880000	30	30	boundary,domain
chr1	9240000	9600000	10	30	boundary,domain
chr1	9600000	9880000	30	30	boundary,domain
chr1	9880000	10440000	30	30	boundary,domain
chr1	10440000	11000000	30	30	boundary,domain
chr1	11000000	11240000	30	30	boundary,domain
chr1	11240000	12800000	30	30	domain
chr1	12800000	13400000	30	30	gap
chr1	13400000	15120000	30	30	domain
chr1	15120000	16480000	30	30	
chr1	16480000	16880000	30	30	gap
chr1	16880000	18600000	30	30	domain
chr1	18600000	18880000	30	30	boundary,domain
chr1	18880000	19080000	30	29	boundary,domain
chr1	19080000	19280000	29	30	boundary,domain
chr1	19280000	19680000	30	30	boundary,domain
chr1	19680000	19880000	30	30	boundary,domain
chr1	19880000	20200000	30	10	boundary,domain
chr1	20200000	20520000	10	30	boundary,domain
chr1	20680000	21200000	30	30	
chr1	21200000	21360000	30	25	boundary,domain
chr1	21680000	22040000	24	30	
chr1	22040000	22440000	30	21	domain
chr1	22440000	22640000	21	30	
chr1	22680000	22960000	30	30	boundary,domain
chr1	22960000	23280000	30	30	boundary,domain
chr1	23960000	25280000	30	30	
chr1	25280000	25400000	30	30	gap
chr1	25400000	26920000	30	30	
chr1	26960000	27400000	30	30	boundary,domain
chr1	27400000	27760000	30	25	
chr1	28000000	28240000	28	30	boundary,domain
chr1	28240000	28760000	30	27	boundary,domain
chr1	28760000	28880000	27	29	boundary,domain
chr1	28880000	29200000	29	30	boundary,domain
chr1	29240000	30720000	30	30	domain
chr1	30720000	30920000	30	30	boundary,domain
chr1	30960000	31160000	30	30	boundary,domain
chr1	31160000	31400000	30	30	
chr1	31400000	31560000	30	30	
chr1	31600000	31800000	30	30	
chr1	31800000	32080000	30	30	boundary,domain
chr1	32880000	33080000	30	30	
chr1	33120000	33480000	30	29	boundary,domain
chr1	33520000	34760000	29	30	
chr1	34800000	35800000	30	30	
chr1	35840000	36080000	30	30	
chr1	36080000	36440000	30	30	
chr1	36440000	37720000	30	19	
chr1	37880000	38840000	19	30	
chr1	39560000	39760000	30	30	boundary,domain
chr1	39800000	40040000	30	30	boundary,domain
chr1	40040000	40440000	30	30	boundary,domain
chr1	41000000	41240000	30	30	boundary,domain
chr1	41240000	41520000	30	30	boundary,domain
chr1	41520000	42760000	30	30	domain
chr1	42800000	43160000	30	30	boundary,domain
chr1	43160000	43480000	30	30	
chr1	43480000	43720000	30	29	
chr1	43720000	44080000	29	30	boundary,domain
chr1	44080000	44320000	30	13	
chr1	44320000	44720000	13	30	boundary,domain
chr1	44720000	45000000	30	17	boundary,domain
chr1	45000000	45320000	17	30	boundary,domain
chr1	45320000	46880000	30	30	
chr1	47160000	48520000	30	30	
chr1	48520000	50360000	30	30	
chr1	50360000	50600000	30	3	boundary,domain
chr1	50600000	50720000	3	17	boundary,domain
chr1	50720000	51320000	17	30	
chr1	51320000	51880000	30	28	
chr1	51880000	52040000	28	30	boundary,domain
chr1	52040000	52360000	30	30	boundary,domain
chr1	52360000	52680000	30	29	boundary,domain
chr1	52720000	53240000	29	30	boundary,domain
chr1	53240000	53440000	30	30	boundary,domain
chr1	53440000	53800000	30	30	
chr1	53800000	54880000	30	30	domain
chr1	55040000	55320000	30	30	boundary,domain
chr1	55320000	56840000	30	30	
chr1	56840000	58520000	30	27	domain
chr1	58520000	58680000	27	30	
chr1	58680000	59800000	30	25	domain
chr1	59960000	62120000	26	30	
chr1	62120000	62440000	30	30	boundary,domain
chr1	62440000	62800000	30	30	boundary,domain
chr1	62800000	63560000	30	30	domain
chr1	66760000	66920000	30	23	boundary,domain
chr1	66960000	67200000	23	22	boundary,domain
chr1	67200000	67520000	22	30	boundary,domain
chr1	67520000	67760000	30	30	
chr1	67840000	68120000	30	18	
chr1	68440000	70120000	2	20	
chr1	70120000	70520000	20	29	boundary,domain
chr1	74720000	75200000	30	26	boundary,domain
chr1	75200000	75840000	26	30	domain
chr1	75840000	77680000	30	30	
chr1	78120000	78680000	30	29	
chr1	78680000	83120000	29	30	
chr1	83120000	83480000	30	30	gap
chr1	83480000	84960000	30	30	
chr1	84960000	85280000	30	30	boundary,domain
chr1	86360000	86760000	30	18	boundary,domain
chr1	86760000	87120000	18	30	boundary,domain
chr1	87120000	88640000	30	28	
chr1	89800000	90000000	26	30	boundary,domain
chr1	90040000	91280000	30	24	
chr1	91280000	91400000	24	27	
chr1	91400000	92840000	27	30	boundary,domain
chr1	93200000	93920000	30	29	
chr1	93920000	94480000	29	30	
chr1	94480000	94840000	30	30	boundary,domain
chr1	94840000	95080000	30	29	boundary,domain
chr1	95080000	95240000	29	30	boundary,domain
chr1	95240000	98520000	30	30	domain
chr1	98520000	99760000	30	30	
chr1	99760000	100920000	30	30	domain
chr1	101440000	103600000	30	30	domain
chr1	103600000	103760000	30	30	gap
chr1	103760000	108200000	30	30	domain
chr1	108200000	108480000	30	30	gap
chr1	108480000	109680000	30	30	domain
chr1	109680000	109720000	30	30	gap
chr1	109720000	112360000	30	30	domain
chr1	112720000	113960000	30	30	boundary,domain
chr1	113960000	116600000	30	30	domain
chr1	116600000	116640000	30	30	gap
chr1	116640000	117960000	30	30	domain
chr1	117960000	120000000	30	30	domain
chr1	120000000	145680000	30	30	gap
chr1	145680000	146040000	30	30	domain
chr1	146040000	147040000	30	30	gap
chr1	147040000	147920000	30	30	domain
chr1	147920000	148240000	30	30	gap
chr1	148240000	148400000	30	30	domain
chr1	148400000	149880000	30	30	gap
chr1	149880000	151160000	30	17	
chr1	151400000	151880000	17	30	boundary,domain
chr1	151880000	152040000	30	30	
chr1	152040000	152480000	30	30	boundary,domain
chr1	152480000	153320000	30	30	domain
chr1	153320000	153480000	30	29	boundary,domain
chr1	153480000	153640000	29	28	boundary,domain
chr1	154000000	154160000	30	30	boundary,domain
chr1	154160000	155600000	30	30	
chr1	155600000	155680000	30	30	gap
chr1	155680000	157160000	30	30	
chr1	157160000	157520000	30	20	boundary,domain
chr1	157720000	159120000	20	30	domain
chr1	159120000	159920000	30	19	
chr1	160080000	161440000	19	30	
chr1	161440000	161680000	30	30	gap
chr1	161680000	163360000	30	30	
chr1	163360000	165120000	30	30	
chr1	166840000	167080000	30	24	boundary,domain
chr1	167080000	167560000	24	30	boundary,domain
chr1	167560000	167720000	30	30	boundary,domain
chr1	167720000	168160000	30	30	
chr1	168200000	169560000	30	18	
chr1	169560000	169840000	18	30	
chr1	169880000	171480000	30	30	
chr1	172000000	172720000	12	30	
chr1	172720000	174760000	30	30	domain
chr1	174760000	175000000	30	30	boundary,domain
chr1	175360000	176880000	24	30	domain
chr1	176880000	178000000	30	30	domain
chr1	178000000	178280000	30	29	
chr1	178320000	178520000	29	30	boundary,domain
chr1	178520000	179640000	30	30	
chr1	179680000	179840000	30	25	boundary,domain
chr1	179840000	180200000	25	19	domain
chr1	180200000	180480000	19	30	boundary,domain
chr1	180480000	180880000	30	14	boundary,domain
chr1	180880000	181200000	14	30	
chr1	181200000	182080000	30	30	
chr1	182080000	182440000	30	21	boundary,domain
chr1	182440000	182600000	21	23	boundary,domain
chr1	182600000	182840000	23	30	boundary,domain
chr1	182840000	183240000	30	15	boundary,domain
chr1	183240000	183640000	15	30	boundary,domain
chr1	184720000	186320000	30	30	domain
chr1	186320000	187000000	30	30	boundary,domain
chr1	192440000	192800000	30	4	boundary,domain
chr1	192800000	193120000	4	29	
chr1	193120000	196800000	29	30	domain
chr1	196800000	196840000	30	30	gap
chr1	196840000	198720000	30	30	domain
chr1	198720000	200560000	30	30	domain
chr1	200560000	200880000	30	27	boundary,domain
chr1	201240000	201440000	29	29	boundary,domain
chr1	201440000	201840000	29	30	boundary,domain
chr1	201840000	202000000	30	26	boundary,domain
chr1	202000000	202160000	26	30	boundary,domain
chr1	202160000	202320000	30	28	boundary,domain
chr1	202320000	203000000	28	30	
chr1	203000000	203240000	30	30	boundary,domain
chr1	203240000	203480000	30	12	boundary,domain
chr1	203480000	203800000	12	30	domain
chr1	203840000	204160000	30	24	domain
chr1	204160000	204400000	24	30	boundary,domain
chr1	204400000	204520000	30	30	boundary,domain
chr1	204520000	204800000	30	24	boundary,domain
chr1	204800000	206160000	24	30	
chr1	206160000	206400000	30	30	gap
chr1	206400000	207520000	30	30	domain
chr1	207520000	207560000	30	30	gap
chr1	207560000	209560000	30	30	domain
chr1	209600000	209800000	30	30	
chr1	209800000	210000000	30	24	boundary,domain
chr1	210000000	211280000	24	30	
chr1	211280000	211680000	30	30	
chr1	215640000	218280000	28	30	domain
chr1	218280000	219840000	30	30	domain
chr1	220800000	222480000	30	30	domain
chr1	222480000	222520000	30	30	gap
chr1	222520000	223560000	30	30	domain
chr1	223560000	223600000	30	30	gap
chr1	223600000	223920000	30	30	domain
chr1	223920000	224040000	30	30	gap
chr1	224040000	225440000	30	29	domain
chr1	225440000	226000000	29	30	boundary,domain
chr1	226080000	226400000	22	30	boundary,domain
chr1	226400000	228520000	30	30	domain
chr1	228520000	228640000	30	30	gap
chr1	228640000	230360000	30	30	
chr1	230600000	230800000	30	14	boundary,domain
chr1	230800000	231320000	14	23	
chr1	231320000	231640000	23	30	boundary,domain
chr1	231640000	233280000	30	30	domain
chr1	233280000	234120000	30	25	domain
chr1	234120000	234320000	25	30	boundary,domain
chr1	234320000	236040000	30	30	
chr1	236080000	236600000	30	30	
chr1	236600000	237800000	30	30	boundary,domain
chr1	237800000	240000000	30	28	
chr1	242240000	242360000	30	30	gap
chr1	242360000	242880000	30	30	domain
chr1	242880000	243200000	30	30	gap
chr1	243200000	244600000	30	21	
chr1	244840000	245080000	21	30	boundary,domain
chr1	245080000	246520000	30	30	domain
chr1	246520000	246800000	30	30	
chr1	246800000	248440000	30	30	
chr1	248440000	248680000	30	30	gap
chr1	248680000	248956422	30	30	domain
chr10	80000	2920000	30	30	
chr10	3160000	4800000	30	30	domain
chr10	4800000	5920000	30	26	
chr10	5920000	6080000	26	13	boundary,domain
chr10	6400000	7480000	30	30	domain
chr10	7480000	7760000	30	30	
chr10	7760000	9320000	30	30	
chr10	9320000	11480000	30	30	domain
chr10	11480000	11760000	30	30	boundary,domain
chr10	12200000	13120000	30	30	domain
chr10	13120000	13320000	30	30	boundary
chr10	13320000	13600000	30	27	boundary,domain
chr10	13600000	15160000	27	30	
chr10	15200000	15400000	30	30	
chr10	15400000	15840000	30	30	boundary,domain
chr10	17280000	18320000	13	22	
chr10	18680000	20840000	30	30	domain
chr10	20840000	21280000	30	5	boundary,domain
chr10	21280000	23080000	5	30	domain
chr10	23120000	24560000	30	30	domain
chr10	25720000	26600000	30	30	domain
chr10	26640000	26880000	30	18	boundary,domain
chr10	26880000	27240000	18	13	boundary,domain
chr10	27240000	27360000	13	30	boundary,domain
chr10	27360000	28400000	30	30	
chr10	28600000	29480000	25	30	
chr10	30000000	30360000	14	30	
chr10	30360000	30680000	30	30	boundary,domain
chr10	30680000	31840000	30	30	domain
chr10	31840000	32040000	30	10	
chr10	32040000	32240000	10	29	boundary,domain
chr10	32240000	32360000	29	30	
chr10	32720000	33040000	3	11	boundary,domain
chr10	33040000	34640000	11	30	
chr10	34640000	35040000	30	30	
chr10	35600000	37160000	30	30	domain
chr10	37160000	37200000	30	30	gap
chr10	37200000	38200000	30	30	domain
chr10	38200000	42440000	30	30	gap
chr10	42440000	45680000	30	30	domain
chr10	45680000	47000000	30	30	gap
chr10	47000000	47440000	30	30	domain
chr10	47440000	48160000	30	30	gap
chr10	48160000	49840000	30	30	domain
chr10	49840000	50200000	30	30	gap
chr10	50200000	50680000	30	30	domain
chr10	50680000	50760000	30	30	gap
chr10	50760000	53480000	30	30	domain
chr10	53480000	53520000	30	30	gap
chr10	53520000	58160000	30	30	domain
chr10	58160000	58400000	30	28	boundary,domain
chr10	58400000	60080000	28	30	
chr10	60440000	60800000	20	30	boundary,domain
chr10	60800000	62280000	30	30	domain
chr10	62400000	63840000	18	29	
chr10	63840000	67800000	29	30	boundary,domain
chr10	68360000	69000000	30	30	boundary,domain
chr10	69000000	69160000	30	30	boundary,domain
chr10	69160000	69400000	30	30	boundary,domain
chr10	69400000	69640000	30	25	
chr10	69640000	70120000	25	30	boundary,domain
chr10	70120000	70400000	30	30	boundary,domain
chr10	70440000	70880000	30	27	
chr10	70920000	71280000	27	30	domain
chr10	71280000	71840000	30	30	domain
chr10	71840000	72360000	30	30	boundary,domain
chr10	72360000	73680000	30	30	domain
chr10	73680000	73720000	30	30	gap
chr10	73720000	75240000	30	30	
chr10	77120000	77800000	30	30	domain
chr10	77800000	78000000	30	30	
chr10	78040000	79520000	30	30	domain
chr10	79520000	79880000	30	30	gap
chr10	79880000	84120000	30	30	
chr10	84760000	87000000	24	30	domain
chr10	87000000	87480000	30	30	gap
chr10	87480000	88800000	30	28	
chr10	89000000	89240000	18	30	boundary,domain
chr10	89640000	89760000	10	30	boundary,domain
chr10	89760000	90880000	30	30	
chr10	90880000	91280000	30	19	boundary,domain
chr10	91280000	91760000	19	28	boundary,domain
chr10	91760000	91960000	28	30	boundary,domain
chr10	91960000	92480000	30	25	boundary,domain
chr10	92600000	92840000	25	30	
chr10	92880000	93360000	30	30	boundary,domain
chr10	93360000	93520000	30	29	boundary,domain
chr10	93520000	93680000	29	28	boundary,domain
chr10	94600000	95680000	30	30	
chr10	95680000	95880000	30	24	boundary,domain
chr10	95880000	96360000	24	30	boundary,domain
chr10	97440000	97680000	30	28	
chr10	97760000	99360000	28	30	
chr10	99720000	100240000	25	27	boundary,domain
chr10	100280000	100520000	27	30	boundary,domain
chr10	100520000	101000000	30	29	
chr10	101000000	102120000	29	30	boundary,domain
chr10	102120000	102480000	30	16	
chr10	102480000	102640000	16	30	boundary,domain
chr10	102680000	103080000	30	9	boundary,domain
chr10	103080000	103360000	9	30	
chr10	103400000	103600000	30	30	boundary,domain
chr10	103880000	104280000	30	27	boundary,domain
chr10	106600000	109880000	30	30	domain
chr10	109880000	110120000	30	18	boundary,domain
chr10	110120000	110280000	18	30	boundary,domain
chr10	110280000	110600000	30	30	boundary,domain
chr10	110600000	110920000	30	30	boundary,domain
chr10	110920000	112160000	30	30	
chr10	112160000	112440000	30	30	boundary,domain
chr10	112480000	113680000	30	30	
chr10	114880000	115160000	12	30	boundary,domain
chr10	115160000	116600000	30	13	boundary,domain
chr10	116600000	116800000	13	12	boundary,domain
chr10	116800000	117200000	12	30	domain
chr10	117200000	117360000	30	30	
chr10	117360000	118520000	30	30	domain
chr10	118520000	119040000	30	30	boundary,domain
chr10	119040000	119600000	30	30	
chr10	119600000	119920000	30	30	boundary,domain
chr10	119920000	120840000	30	20	domain
chr10	120840000	120920000	20	26	boundary,domain
chr10	120920000	121920000	26	30	
chr10	121920000	122120000	30	30	boundary,domain
chr10	122200000	122600000	11	21	
chr10	122840000	124440000	21	30	
chr10	124440000	124800000	30	27	boundary,domain
chr10	124800000	125840000	27	30	boundary,domain
chr10	125840000	127880000	30	15	domain
chr10	127880000	128200000	15	30	boundary,domain
chr10	128200000	130160000	30	30	domain
chr10	130160000	131880000	30	30	domain
chr10	131880000	132160000	30	30	boundary,domain
chr10	132160000	133560000	30	30	
chr10	133600000	133797422	30	30	gap
chr11	200000	1160000	30	30	domain
chr11	1160000	1200000	30	30	gap
chr11	1920000	2040000	30	30	gap
chr11	2040000	3240000	30	30	domain
chr11	3240000	3600000	30	30	gap
chr11	3600000	4200000	30	30	domain
chr11	4200000	4360000	30	30	gap
chr11	4360000	5960000	30	29	domain
chr11	6000000	6360000	29	30	
chr11	6360000	6520000	30	4	boundary,domain
chr11	6520000	6720000	4	30	boundary,domain
chr11	6720000	8000000	30	30	
chr11	8160000	8640000	30	30	
chr11	8640000	8920000	30	28	boundary,domain
chr11	8920000	9160000	28	21	
chr11	9160000	9520000	21	30	boundary,domain
chr11	10400000	10760000	25	30	boundary,domain
