chr	from.id	from.coord	to.id	to.coord	tag	size
chr14	1	16000000	103	20120000	gap	4120000
chr14	104	20120000	128	21120000	domain	1000000
chr14	129	21120000	140	21600000	boundary	480000
chr14	141	21600000	173	22920000	domain	1320000
chr14	174	22920000	199	23960000	domain	1040000
chr14	200	23960000	201	24040000	gap	80000
chr14	202	24040000	235	25400000	domain	1360000
chr14	236	25400000	239	25560000	boundary	160000
chr14	240	25560000	293	27720000	domain	2160000
chr14	294	27720000	296	27840000	gap	120000
chr14	297	27840000	304	28160000	domain	320000
chr14	305	28160000	305	28200000	gap	40000
chr14	306	28200000	365	30600000	domain	2400000
chr14	366	30600000	372	30880000	boundary	280000
chr14	373	30880000	378	31120000	domain	240000
chr14	379	31120000	386	31440000	boundary	320000
chr14	387	31440000	414	32560000	domain	1120000
chr14	415	32560000	463	34520000	domain	1960000
chr14	464	34520000	496	35840000	domain	1320000
chr14	497	35840000	530	37200000	domain	1360000
chr14	531	37200000	540	37600000	domain	400000
chr14	541	37600000	547	37880000	boundary	280000
chr14	548	37880000	576	39040000	domain	1160000
chr14	577	39040000	608	40320000	domain	1280000
chr14	609	40320000	609	40360000	gap	40000
chr14	610	40360000	681	43240000	domain	2880000
chr14	682	43240000	682	43280000	gap	40000
chr14	683	43280000	745	45800000	domain	2520000
chr14	746	45800000	746	45840000	gap	40000
chr14	747	45840000	779	47160000	domain	1320000
chr14	780	47160000	780	47200000	gap	40000
chr14	781	47200000	840	49600000	domain	2400000
chr14	841	49600000	865	50600000	domain	1000000
chr14	866	50600000	872	50880000	boundary	280000
chr14	873	50880000	900	52000000	domain	1120000
chr14	901	52000000	907	52280000	boundary	280000
chr14	908	52280000	933	53320000	domain	1040000
chr14	934	53320000	962	54480000	domain	1160000
chr14	963	54480000	976	55040000	boundary	560000
chr14	977	55040000	984	55360000	boundary	320000
chr14	985	55360000	1012	56480000	domain	1120000
chr14	1013	56480000	1035	57400000	domain	920000
chr14	1036	57400000	1055	58200000	domain	800000
chr14	1056	58200000	1060	58400000	boundary	200000
chr14	1061	58400000	1087	59480000	domain	1080000
chr14	1088	59480000	1105	60200000	domain	720000
chr14	1106	60200000	1132	61280000	domain	1080000
chr14	1133	61280000	1136	61440000	boundary	160000
chr14	1137	61440000	1147	61880000	boundary	440000
chr14	1148	61880000	1153	62120000	boundary	240000
chr14	1154	62120000	1183	63320000	domain	1200000
chr14	1184	63320000	1191	63640000	boundary	320000
chr14	1192	63640000	1217	64680000	domain	1040000
chr14	1218	64680000	1224	64960000	boundary	280000
chr14	1225	64960000	1255	66200000	domain	1240000
chr14	1256	66200000	1257	66280000	boundary	80000
chr14	1258	66280000	1285	67400000	domain	1120000
chr14	1286	67400000	1290	67600000	boundary	200000
chr14	1291	67600000	1295	67800000	boundary	200000
chr14	1296	67800000	1322	68880000	domain	1080000
chr14	1323	68880000	1328	69120000	boundary	240000
chr14	1329	69120000	1338	69520000	boundary	400000
chr14	1339	69520000	1344	69760000	boundary	240000
chr14	1345	69760000	1351	70040000	boundary	280000
chr14	1352	70040000	1365	70600000	domain	560000
chr14	1366	70600000	1370	70800000	boundary	200000
chr14	1371	70800000	1375	71000000	boundary	200000
chr14	1376	71000000	1396	71840000	domain	840000
chr14	1397	71840000	1425	73000000	domain	1160000
chr14	1426	73000000	1437	73480000	boundary	480000
chr14	1438	73480000	1447	73880000	boundary	400000
chr14	1448	73880000	1452	74080000	boundary	200000
chr14	1453	74080000	1457	74280000	boundary	200000
chr14	1458	74280000	1471	74840000	domain	560000
chr14	1472	74840000	1478	75120000	boundary	280000
chr14	1479	75120000	1492	75680000	domain	560000
chr14	1493	75680000	1500	76000000	boundary	320000
chr14	1501	76000000	1520	76800000	domain	800000
chr14	1521	76800000	1533	77320000	boundary	520000
chr14	1534	77320000	1545	77800000	boundary	480000
chr14	1546	77800000	1572	78880000	domain	1080000
chr14	1573	78880000	1623	80920000	domain	2040000
chr14	1624	80920000	1631	81240000	boundary	320000
chr14	1632	81240000	1638	81520000	boundary	280000
chr14	1639	81520000	1682	83280000	domain	1760000
chr14	1683	83280000	1768	86720000	domain	3440000
chr14	1769	86720000	1798	87920000	domain	1200000
chr14	1799	87920000	1804	88160000	boundary	240000
chr14	1805	88160000	1815	88600000	boundary	440000
chr14	1816	88600000	1822	88880000	boundary	280000
chr14	1823	88880000	1849	89960000	domain	1080000
chr14	1850	89960000	1856	90240000	boundary	280000
chr14	1857	90240000	1871	90840000	domain	600000
chr14	1872	90840000	1876	91040000	boundary	200000
chr14	1877	91040000	1883	91320000	boundary	280000
chr14	1884	91320000	1886	91440000	boundary	120000
chr14	1887	91440000	1903	92120000	domain	680000
chr14	1904	92120000	1920	92800000	domain	680000
chr14	1921	92800000	1950	94000000	domain	1200000
chr14	1951	94000000	1958	94320000	boundary	320000
chr14	1959	94320000	1989	95560000	domain	1240000
chr14	1990	95560000	2008	96320000	domain	760000
chr14	2009	96320000	2014	96560000	boundary	240000
chr14	2015	96560000	2021	96840000	boundary	280000
chr14	2022	96840000	2086	99440000	domain	2600000
chr14	2087	99440000	2091	99640000	boundary	200000
chr14	2092	99640000	2099	99960000	boundary	320000
chr14	2100	99960000	2106	100240000	boundary	280000
chr14	2107	100240000	2144	101760000	domain	1520000
chr14	2145	101760000	2149	101960000	boundary	200000
chr14	2150	101960000	2158	102320000	boundary	360000
chr14	2159	102320000	2177	103080000	domain	760000
chr14	2178	103080000	2202	104080000	domain	1000000
chr14	2203	104080000	2203	104120000	gap	40000
chr14	2204	104120000	2239	105560000	domain	1440000
chr14	2240	105560000	2244	105760000	gap	200000
chr14	2245	105760000	2249	105960000	domain	200000
chr14	2250	105960000	2254	106160000	gap	200000
chr14	2255	106160000	2258	106320000	domain	160000
chr14	2259	106320000	2259	106360000	gap	40000
chr14	2260	106360000	2267	106680000	domain	320000
chr14	2268	106680000	2273	106920000	gap	240000
