chr1	40000	880000	18	18	gap
chr1	880000	1680000	18	18	domain
chr1	1680000	1760000	18	18	gap
chr1	1760000	2640000	18	18	domain
chr1	2640000	2760000	18	18	gap
chr1	2760000	3440000	18	13	domain
chr1	3440000	3880000	13	18	boundary,domain
chr1	3880000	4640000	18	10	domain
chr1	4640000	5960000	10	18	domain
chr1	5960000	6240000	18	14	boundary,domain
chr1	6240000	6480000	14	17	boundary,domain
chr1	6480000	6680000	17	18	boundary,domain
chr1	6680000	7680000	18	11	domain
chr1	7680000	7920000	11	18	
chr1	7920000	8360000	18	18	domain
chr1	8360000	8880000	18	18	domain
chr1	8880000	9080000	18	13	
chr1	9080000	9240000	13	10	
chr1	9240000	9600000	10	18	boundary,domain
chr1	9600000	10480000	18	18	boundary,domain
chr1	10480000	11000000	18	18	domain
chr1	11000000	11800000	18	11	boundary,domain
chr1	11800000	12040000	11	16	boundary,domain
chr1	12040000	12240000	16	12	boundary,domain
chr1	12240000	12840000	12	18	domain
chr1	12840000	13360000	18	18	gap
chr1	13360000	14000000	18	13	domain
chr1	14000000	15120000	13	18	domain
chr1	15120000	15320000	18	15	boundary,domain
chr1	15320000	15520000	15	18	boundary,domain
chr1	15520000	15760000	18	15	boundary,domain
chr1	15760000	16480000	15	18	domain
chr1	16480000	16880000	18	18	gap
chr1	16880000	17400000	18	10	domain
chr1	17400000	17680000	10	14	domain
chr1	17680000	18600000	14	16	domain
chr1	18600000	18880000	16	18	boundary,domain
chr1	18880000	19120000	18	14	boundary,domain
chr1	19120000	19720000	14	9	
chr1	19720000	19880000	9	18	
chr1	19880000	20520000	18	15	domain
chr1	20520000	20640000	15	18	
chr1	20640000	21200000	18	12	domain
chr1	21200000	21360000	12	8	boundary,domain
chr1	21360000	21680000	8	18	boundary,domain
chr1	21680000	22000000	18	18	boundary,domain
chr1	22000000	22960000	18	18	domain
chr1	22960000	23480000	18	14	boundary,domain
chr1	23480000	23760000	14	18	boundary,domain
chr1	23760000	24040000	18	18	boundary,domain
chr1	24040000	24640000	18	15	
chr1	24640000	24840000	15	8	domain
chr1	24840000	25360000	8	18	domain
chr1	25360000	25400000	18	18	gap
chr1	25400000	25840000	18	8	domain
