chr1	0	800000	30	30	gap
chr1	800000	1320000	30	11	domain
chr1	1320000	1640000	11	18	
chr1	1640000	1920000	18	16	boundary,domain
chr1	1920000	2080000	16	12	boundary,domain
chr1	2080000	2400000	12	4	domain
chr1	2400000	2680000	4	30	domain
chr1	2680000	2760000	30	30	gap
chr1	2760000	3040000	30	4	domain
chr1	3040000	3440000	4	14	domain
chr1	3440000	3840000	14	23	boundary,domain
chr1	3840000	4640000	23	18	domain
chr1	4640000	4840000	18	2	domain
chr1	4840000	5280000	2	1	domain
chr1	5280000	5520000	1	14	domain
chr1	5520000	5640000	14	3	domain
chr1	5640000	6000000	3	30	boundary,domain
chr1	6000000	6200000	30	30	boundary,domain
chr1	6200000	6480000	30	24	boundary,domain
chr1	6480000	6680000	24	8	domain
chr1	6680000	7200000	8	10	domain
chr1	7200000	7680000	10	28	domain
chr1	7680000	7920000	28	30	
chr1	7920000	8360000	30	15	domain
chr1	8360000	8880000	15	29	domain
chr1	8880000	9000000	29	23	
chr1	9000000	9240000	23	4	
chr1	9240000	9600000	4	30	
chr1	9600000	9720000	30	1	
chr1	9720000	9880000	1	6	
chr1	9880000	10440000	6	30	domain
chr1	10440000	11000000	30	30	boundary,domain
chr1	11000000	11240000	30	25	boundary,domain
chr1	11240000	11640000	25	3	domain
chr1	11640000	11800000	3	24	boundary,domain
chr1	11800000	12080000	24	17	boundary,domain
chr1	12080000	12240000	17	11	boundary,domain
chr1	12240000	12880000	11	30	domain
chr1	12880000	13360000	30	30	gap
chr1	13360000	13640000	30	1	domain
chr1	13640000	13840000	1	6	domain
chr1	13840000	13920000	6	11	
chr1	13920000	14120000	11	1	domain
chr1	14120000	14400000	1	2	domain
chr1	14400000	14560000	2	11	domain
chr1	14560000	14800000	11	2	domain
chr1	14800000	15120000	2	30	domain
chr1	15120000	15320000	30	25	boundary,domain
chr1	15320000	15520000	25	23	boundary,domain
chr1	15520000	15760000	23	16	boundary,domain
chr1	15760000	16000000	16	11	domain
chr1	16000000	16280000	11	3	domain
chr1	16280000	16560000	3	30	domain
chr1	16560000	16600000	30	30	gap
chr1	16600000	16800000	30	30	domain
chr1	16800000	16880000	30	30	gap
chr1	16880000	17440000	30	11	domain
chr1	17440000	17640000	11	11	boundary,domain
chr1	17640000	17920000	11	5	
chr1	17920000	18600000	5	30	domain
chr1	18600000	18880000	30	30	boundary,domain
chr1	18880000	19080000	30	30	boundary,domain
chr1	19080000	19240000	30	30	
chr1	19240000	19680000	30	30	
chr1	19680000	19880000	30	28	
chr1	19880000	20200000	28	5	domain
chr1	20200000	20520000	5	30	domain
chr1	20520000	20680000	30	29	boundary,domain
chr1	20680000	21200000	29	30	
chr1	21200000	21640000	30	30	boundary,domain
chr1	21640000	22040000	30	30	boundary,domain
chr1	22040000	22440000	30	15	domain
chr1	22440000	22680000	15	26	boundary,domain
chr1	22680000	22960000	26	30	boundary,domain
chr1	22960000	23320000	30	30	boundary,domain
chr1	23320000	23480000	30	20	boundary,domain
chr1	23480000	23680000	20	1	
chr1	23680000	23760000	1	30	
chr1	23760000	23960000	30	19	boundary,domain
chr1	23960000	24160000	19	2	
chr1	24160000	24400000	2	22	domain
chr1	24400000	24640000	22	28	boundary,domain
chr1	24640000	24840000	28	25	boundary,domain
chr1	24840000	25240000	25	30	boundary,domain
chr1	25240000	25520000	30	24	boundary,domain
chr1	25520000	25840000	24	28	domain
chr1	25840000	26040000	28	28	boundary,domain
chr1	26040000	26480000	28	30	boundary,domain
chr1	26480000	26800000	30	1	
chr1	26800000	26960000	1	30	
chr1	26960000	27280000	30	6	domain
chr1	27280000	27400000	6	8	boundary,domain
chr1	27400000	27720000	8	30	domain
chr1	27720000	27840000	30	26	
chr1	27840000	28240000	26	23	boundary,domain
chr1	28240000	28520000	23	6	domain
chr1	28520000	28880000	6	17	boundary,domain
chr1	28880000	29200000	17	30	boundary,domain
chr1	29200000	29720000	30	7	domain
chr1	29720000	30120000	7	10	domain
chr1	30120000	30400000	10	4	domain
chr1	30400000	30720000	4	30	domain
chr1	30720000	30960000	30	30	boundary,domain
