chr	from.id	from.coord	to.id	to.coord	tag	size
chr12	1	0	1	40000	gap	40000
chr12	2	40000	24	960000	domain	920000
chr12	25	960000	40	1600000	domain	640000
chr12	41	1600000	45	1800000	boundary	200000
chr12	46	1800000	51	2040000	domain	240000
chr12	52	2040000	70	2800000	domain	760000
chr12	71	2800000	77	3080000	boundary	280000
chr12	78	3080000	82	3280000	boundary	200000
chr12	83	3280000	97	3880000	domain	600000
chr12	98	3880000	108	4320000	domain	440000
chr12	109	4320000	120	4800000	domain	480000
chr12	121	4800000	148	5920000	domain	1120000
chr12	149	5920000	158	6320000	domain	400000
chr12	159	6320000	164	6560000	boundary	240000
chr12	165	6560000	179	7160000	boundary	600000
chr12	180	7160000	204	8160000	domain	1000000
chr12	205	8160000	211	8440000	gap	280000
chr12	212	8440000	232	9280000	domain	840000
chr12	233	9280000	240	9600000	gap	320000
chr12	241	9600000	260	10400000	domain	800000
chr12	261	10400000	261	10440000	gap	40000
chr12	262	10440000	277	11080000	domain	640000
chr12	278	11080000	278	11120000	gap	40000
chr12	279	11120000	282	11280000	domain	160000
chr12	283	11280000	283	11320000	gap	40000
chr12	284	11320000	301	12040000	domain	720000
chr12	302	12040000	308	12320000	domain	280000
chr12	309	12320000	319	12760000	domain	440000
chr12	320	12760000	331	13240000	domain	480000
chr12	332	13240000	343	13720000	domain	480000
chr12	344	13720000	354	14160000	domain	440000
chr12	355	14160000	368	14720000	domain	560000
chr12	369	14720000	389	15560000	domain	840000
chr12	390	15560000	399	15960000	domain	400000
chr12	400	15960000	410	16400000	domain	440000
chr12	411	16400000	422	16880000	domain	480000
chr12	423	16880000	444	17760000	domain	880000
chr12	445	17760000	452	18080000	boundary	320000
chr12	453	18080000	483	19320000	domain	1240000
chr12	484	19320000	493	19720000	domain	400000
chr12	494	19720000	519	20760000	domain	1040000
chr12	520	20760000	520	20800000	gap	40000
chr12	521	20800000	530	21200000	domain	400000
chr12	531	21200000	538	21520000	domain	320000
chr12	539	21520000	560	22400000	domain	880000
chr12	561	22400000	561	22440000	gap	40000
chr12	562	22440000	581	23240000	domain	800000
chr12	582	23240000	629	25160000	domain	1920000
chr12	630	25160000	635	25400000	domain	240000
chr12	636	25400000	652	26080000	domain	680000
chr12	653	26080000	671	26840000	domain	760000
chr12	672	26840000	685	27400000	domain	560000
chr12	686	27400000	693	27720000	domain	320000
chr12	694	27720000	726	29040000	domain	1320000
chr12	727	29040000	737	29480000	domain	440000
chr12	738	29480000	776	31040000	domain	1560000
chr12	777	31040000	780	31200000	gap	160000
chr12	781	31200000	791	31640000	domain	440000
chr12	792	31640000	808	32320000	domain	680000
chr12	809	32320000	819	32760000	domain	440000
chr12	820	32760000	851	34040000	domain	1280000
chr12	852	34040000	852	34080000	gap	40000
chr12	853	34080000	860	34400000	domain	320000
chr12	861	34400000	951	38040000	gap	3640000
chr12	952	38040000	958	38320000	domain	280000
chr12	959	38320000	959	38360000	gap	40000
chr12	960	38360000	982	39280000	domain	920000
chr12	983	39280000	993	39720000	domain	440000
chr12	994	39720000	1010	40400000	domain	680000
chr12	1011	40400000	1024	40960000	domain	560000
chr12	1025	40960000	1052	42080000	domain	1120000
chr12	1053	42080000	1062	42480000	domain	400000
chr12	1063	42480000	1083	43320000	domain	840000
chr12	1084	43320000	1094	43760000	domain	440000
chr12	1095	43760000	1098	43920000	domain	160000
chr12	1099	43920000	1125	45000000	domain	1080000
chr12	1126	45000000	1128	45120000	boundary	120000
chr12	1129	45120000	1150	46000000	domain	880000
chr12	1151	46000000	1175	47000000	domain	1000000
chr12	1176	47000000	1191	47640000	domain	640000
chr12	1192	47640000	1205	48200000	domain	560000
chr12	1206	48200000	1218	48720000	domain	520000
chr12	1219	48720000	1225	49000000	boundary	280000
chr12	1226	49000000	1231	49240000	boundary	240000
chr12	1232	49240000	1243	49720000	domain	480000
chr12	1244	49720000	1246	49840000	boundary	120000
chr12	1247	49840000	1252	50080000	domain	240000
chr12	1253	50080000	1261	50440000	domain	360000
chr12	1262	50440000	1269	50760000	domain	320000
chr12	1270	50760000	1284	51360000	domain	600000
chr12	1285	51360000	1297	51880000	domain	520000
chr12	1298	51880000	1303	52120000	boundary	240000
chr12	1304	52120000	1325	53000000	domain	880000
chr12	1326	53000000	1333	53320000	domain	320000
chr12	1334	53320000	1338	53520000	boundary	200000
chr12	1339	53520000	1342	53680000	boundary	160000
chr12	1343	53680000	1352	54080000	domain	400000
chr12	1353	54080000	1353	54120000	gap	40000
chr12	1354	54120000	1379	55160000	domain	1040000
chr12	1380	55160000	1392	55680000	domain	520000
chr12	1393	55680000	1401	56040000	domain	360000
chr12	1402	56040000	1403	56120000	boundary	80000
chr12	1404	56120000	1416	56640000	domain	520000
chr12	1417	56640000	1428	57120000	domain	480000
chr12	1429	57120000	1431	57240000	boundary	120000
chr12	1432	57240000	1438	57520000	domain	280000
chr12	1439	57520000	1444	57760000	boundary	240000
chr12	1445	57760000	1449	57960000	boundary	200000
chr12	1450	57960000	1488	59520000	domain	1560000
chr12	1489	59520000	1489	59560000	gap	40000
chr12	1490	59560000	1514	60560000	domain	1000000
chr12	1515	60560000	1556	62240000	domain	1680000
chr12	1557	62240000	1577	63080000	domain	840000
chr12	1578	63080000	1588	63520000	domain	440000
chr12	1589	63520000	1594	63760000	gap	240000
chr12	1595	63760000	1610	64400000	domain	640000
chr12	1611	64400000	1619	64760000	domain	360000
chr12	1620	64760000	1632	65280000	domain	520000
chr12	1633	65280000	1653	66120000	domain	840000
chr12	1654	66120000	1668	66720000	domain	600000
chr12	1669	66720000	1682	67280000	domain	560000
chr12	1683	67280000	1700	68000000	domain	720000
chr12	1701	68000000	1708	68320000	domain	320000
chr12	1709	68320000	1720	68800000	domain	480000
chr12	1721	68800000	1732	69280000	domain	480000
chr12	1733	69280000	1746	69840000	domain	560000
chr12	1747	69840000	1765	70600000	domain	760000
chr12	1766	70600000	1768	70720000	domain	120000
chr12	1769	70720000	1794	71760000	domain	1040000
chr12	1795	71760000	1799	71960000	boundary	200000
chr12	1800	71960000	1808	72320000	domain	360000
chr12	1809	72320000	1848	73920000	domain	1600000
chr12	1849	73920000	1866	74640000	domain	720000
