chr	from.id	from.coord	to.id	to.coord	tag	size
chr17	1	40000	3	160000	gap	120000
chr17	4	160000	10	440000	domain	280000
chr17	11	440000	12	520000	gap	80000
chr17	13	520000	27	1120000	domain	600000
chr17	28	1120000	40	1640000	domain	520000
chr17	41	1640000	50	2040000	domain	400000
chr17	51	2040000	75	3040000	domain	1000000
chr17	76	3040000	83	3360000	gap	320000
chr17	84	3360000	102	4120000	domain	760000
chr17	103	4120000	116	4680000	domain	560000
chr17	117	4680000	128	5160000	domain	480000
chr17	129	5160000	136	5480000	domain	320000
chr17	137	5480000	160	6440000	domain	960000
chr17	161	6440000	175	7040000	domain	600000
chr17	176	7040000	179	7200000	boundary	160000
chr17	180	7200000	192	7720000	domain	520000
chr17	193	7720000	207	8320000	domain	600000
chr17	208	8320000	222	8920000	domain	600000
chr17	223	8920000	244	9800000	domain	880000
chr17	245	9800000	265	10640000	domain	840000
chr17	266	10640000	299	12000000	domain	1360000
chr17	300	12000000	303	12160000	boundary	160000
chr17	304	12160000	325	13040000	domain	880000
chr17	326	13040000	353	14160000	domain	1120000
chr17	354	14160000	354	14200000	gap	40000
chr17	355	14200000	387	15520000	domain	1320000
chr17	388	15520000	396	15880000	gap	360000
chr17	397	15880000	416	16680000	domain	800000
chr17	417	16680000	421	16880000	gap	200000
chr17	422	16880000	432	17320000	domain	440000
chr17	433	17320000	440	17640000	domain	320000
chr17	441	17640000	458	18360000	domain	720000
chr17	459	18360000	470	18840000	gap	480000
chr17	471	18840000	475	19040000	domain	200000
chr17	476	19040000	480	19240000	gap	200000
chr17	481	19240000	507	20320000	domain	1080000
chr17	508	20320000	522	20920000	gap	600000
chr17	523	20920000	532	21320000	domain	400000
chr17	533	21320000	679	27200000	gap	5880000
chr17	680	27200000	696	27880000	domain	680000
chr17	697	27880000	710	28440000	domain	560000
chr17	711	28440000	723	28960000	domain	520000
chr17	724	28960000	733	29360000	domain	400000
chr17	734	29360000	738	29560000	domain	200000
chr17	739	29560000	751	30080000	domain	520000
chr17	752	30080000	764	30600000	domain	520000
chr17	765	30600000	768	30760000	gap	160000
chr17	769	30760000	784	31400000	domain	640000
chr17	785	31400000	800	32040000	domain	640000
chr17	801	32040000	801	32080000	gap	40000
chr17	802	32080000	823	32960000	domain	880000
chr17	824	32960000	843	33760000	domain	800000
chr17	844	33760000	859	34400000	domain	640000
chr17	860	34400000	878	35160000	domain	760000
chr17	879	35160000	889	35600000	domain	440000
chr17	890	35600000	903	36160000	domain	560000
chr17	904	36160000	910	36440000	gap	280000
chr17	911	36440000	926	37080000	domain	640000
chr17	927	37080000	946	37880000	domain	800000
chr17	947	37880000	957	38320000	gap	440000
chr17	958	38320000	968	38760000	domain	440000
chr17	969	38760000	985	39440000	domain	680000
chr17	986	39440000	998	39960000	domain	520000
chr17	999	39960000	1006	40280000	boundary	320000
chr17	1007	40280000	1008	40360000	boundary	80000
chr17	1009	40360000	1014	40600000	domain	240000
chr17	1015	40600000	1026	41080000	domain	480000
chr17	1027	41080000	1027	41120000	gap	40000
chr17	1028	41120000	1041	41680000	domain	560000
chr17	1042	41680000	1047	41920000	boundary	240000
chr17	1048	41920000	1052	42120000	boundary	200000
chr17	1053	42120000	1063	42560000	domain	440000
chr17	1064	42560000	1066	42680000	boundary	120000
chr17	1067	42680000	1080	43240000	domain	560000
chr17	1081	43240000	1082	43320000	gap	80000
chr17	1083	43320000	1096	43880000	domain	560000
chr17	1097	43880000	1104	44200000	domain	320000
chr17	1105	44200000	1108	44360000	boundary	160000
chr17	1109	44360000	1135	45440000	domain	1080000
chr17	1136	45440000	1140	45640000	gap	200000
chr17	1141	45640000	1156	46280000	domain	640000
chr17	1157	46280000	1167	46720000	gap	440000
chr17	1168	46720000	1174	47000000	domain	280000
chr17	1175	47000000	1176	47080000	gap	80000
chr17	1177	47080000	1186	47480000	domain	400000
chr17	1187	47480000	1189	47600000	gap	120000
chr17	1190	47600000	1202	48120000	boundary	520000
chr17	1203	48120000	1215	48640000	domain	520000
chr17	1216	48640000	1226	49080000	domain	440000
chr17	1227	49080000	1249	50000000	domain	920000
chr17	1250	50000000	1252	50120000	boundary	120000
chr17	1253	50120000	1258	50360000	boundary	240000
chr17	1259	50360000	1268	50760000	domain	400000
chr17	1269	50760000	1270	50840000	boundary	80000
chr17	1271	50840000	1281	51280000	domain	440000
chr17	1282	51280000	1372	54920000	domain	3640000
chr17	1373	54920000	1387	55520000	domain	600000
chr17	1388	55520000	1395	55840000	domain	320000
chr17	1396	55840000	1419	56800000	domain	960000
chr17	1420	56800000	1423	56960000	boundary	160000
chr17	1424	56960000	1426	57080000	boundary	120000
chr17	1427	57080000	1445	57840000	domain	760000
chr17	1446	57840000	1455	58240000	domain	400000
chr17	1456	58240000	1462	58520000	domain	280000
chr17	1463	58520000	1476	59080000	domain	560000
chr17	1477	59080000	1488	59560000	domain	480000
chr17	1489	59560000	1489	59600000	gap	40000
chr17	1490	59600000	1498	59960000	domain	360000
chr17	1499	59960000	1500	60040000	gap	80000
chr17	1501	60040000	1504	60200000	domain	160000
chr17	1505	60200000	1505	60240000	gap	40000
chr17	1506	60240000	1516	60680000	domain	440000
chr17	1517	60680000	1534	61400000	domain	720000
chr17	1535	61400000	1555	62240000	domain	840000
chr17	1556	62240000	1556	62280000	gap	40000
chr17	1557	62280000	1561	62480000	domain	200000
chr17	1562	62480000	1563	62560000	gap	80000
chr17	1564	62560000	1584	63400000	domain	840000
chr17	1585	63400000	1596	63880000	domain	480000
chr17	1597	63880000	1597	63920000	gap	40000
chr17	1598	63920000	1619	64800000	domain	880000
chr17	1620	64800000	1622	64920000	gap	120000
chr17	1623	64920000	1653	66160000	domain	1240000
chr17	1654	66160000	1666	66680000	domain	520000
chr17	1667	66680000	1682	67320000	domain	640000
chr17	1683	67320000	1700	68040000	domain	720000
chr17	1701	68040000	1712	68520000	domain	480000
chr17	1713	68520000	1732	69320000	domain	800000
chr17	1733	69320000	1738	69560000	domain	240000
chr17	1739	69560000	1764	70600000	domain	1040000
chr17	1765	70600000	1813	72560000	domain	1960000
chr17	1814	72560000	1829	73200000	domain	640000
chr17	1830	73200000	1834	73400000	boundary	200000
chr17	1835	73400000	1854	74200000	domain	800000
chr17	1855	74200000	1865	74640000	domain	440000
chr17	1866	74640000	1869	74800000	boundary	160000
chr17	1870	74800000	1871	74880000	boundary	80000
chr17	1872	74880000	1880	75240000	domain	360000
chr17	1881	75240000	1885	75440000	domain	200000
chr17	1886	75440000	1895	75840000	domain	400000
chr17	1896	75840000	1912	76520000	domain	680000
chr17	1913	76520000	1918	76760000	boundary	240000
chr17	1919	76760000	1931	77280000	domain	520000
chr17	1932	77280000	1937	77520000	domain	240000
chr17	1938	77520000	1951	78080000	domain	560000
chr17	1952	78080000	1956	78280000	boundary	200000
chr17	1957	78280000	1960	78440000	boundary	160000
chr17	1961	78440000	1974	79000000	domain	560000
chr17	1975	79000000	1992	79720000	domain	720000
chr17	1993	79720000	1999	80000000	boundary	280000
chr17	2000	80000000	2009	80400000	domain	400000
chr17	2010	80400000	2024	81000000	domain	600000
chr17	2025	81000000	2042	81720000	domain	720000
chr17	2043	81720000	2044	81800000	gap	80000
chr17	2045	81800000	2051	82080000	domain	280000
chr17	2052	82080000	2052	82120000	gap	40000
chr17	2053	82120000	2068	82760000	domain	640000
chr17	2069	82760000	2079	83200000	domain	440000
chr17	2080	83200000	2081	83257441	gap	57441
