chr	from.id	from.coord	to.id	to.coord	tag	size
chr16	1	0	1	40000	gap	40000
chr16	2	40000	17	680000	domain	640000
chr16	18	680000	32	1280000	domain	600000
chr16	33	1280000	52	2080000	domain	800000
chr16	53	2080000	53	2120000	gap	40000
chr16	54	2120000	63	2520000	domain	400000
chr16	64	2520000	67	2680000	gap	160000
chr16	68	2680000	88	3520000	domain	840000
chr16	89	3520000	98	3920000	domain	400000
chr16	99	3920000	111	4440000	domain	520000
chr16	112	4440000	127	5080000	domain	640000
chr16	128	5080000	132	5280000	gap	200000
chr16	133	5280000	167	6680000	domain	1400000
chr16	168	6680000	214	8560000	domain	1880000
chr16	215	8560000	228	9120000	domain	560000
chr16	229	9120000	256	10240000	domain	1120000
chr16	257	10240000	267	10680000	domain	440000
chr16	268	10680000	268	10720000	gap	40000
chr16	269	10720000	284	11360000	domain	640000
chr16	285	11360000	298	11920000	domain	560000
chr16	299	11920000	299	11960000	gap	40000
chr16	300	11960000	323	12920000	domain	960000
chr16	324	12920000	347	13880000	domain	960000
chr16	348	13880000	367	14680000	domain	800000
chr16	368	14680000	385	15400000	gap	720000
chr16	386	15400000	405	16200000	domain	800000
chr16	406	16200000	419	16760000	gap	560000
chr16	420	16760000	438	17520000	domain	760000
chr16	439	17520000	452	18080000	domain	560000
chr16	453	18080000	473	18920000	gap	840000
chr16	474	18920000	494	19760000	domain	840000
chr16	495	19760000	495	19800000	gap	40000
chr16	496	19800000	511	20440000	domain	640000
chr16	512	20440000	515	20600000	gap	160000
chr16	516	20600000	534	21360000	domain	760000
chr16	535	21360000	538	21520000	gap	160000
chr16	539	21520000	543	21720000	domain	200000
chr16	544	21720000	549	21960000	gap	240000
chr16	550	21960000	561	22440000	domain	480000
chr16	562	22440000	565	22600000	gap	160000
chr16	566	22600000	577	23080000	domain	480000
chr16	578	23080000	592	23680000	domain	600000
chr16	593	23680000	612	24480000	domain	800000
chr16	613	24480000	632	25280000	domain	800000
chr16	633	25280000	646	25840000	domain	560000
chr16	647	25840000	678	27120000	domain	1280000
chr16	679	27120000	687	27480000	domain	360000
chr16	688	27480000	708	28320000	domain	840000
chr16	709	28320000	712	28480000	gap	160000
chr16	713	28480000	716	28640000	domain	160000
chr16	717	28640000	720	28800000	gap	160000
chr16	721	28800000	726	29040000	domain	240000
chr16	727	29040000	741	29640000	gap	600000
chr16	742	29640000	755	30200000	domain	560000
chr16	756	30200000	758	30320000	gap	120000
chr16	759	30320000	774	30960000	domain	640000
chr16	775	30960000	787	31480000	domain	520000
chr16	788	31480000	798	31920000	domain	440000
chr16	799	31920000	877	35080000	gap	3160000
chr16	878	35080000	891	35640000	domain	560000
chr16	892	35640000	893	35720000	gap	80000
chr16	894	35720000	898	35920000	domain	200000
chr16	899	35920000	1162	46480000	gap	10560000
chr16	1163	46480000	1179	47160000	domain	680000
chr16	1180	47160000	1180	47200000	gap	40000
chr16	1181	47200000	1204	48160000	domain	960000
chr16	1205	48160000	1216	48640000	domain	480000
chr16	1217	48640000	1234	49360000	domain	720000
chr16	1235	49360000	1250	50000000	domain	640000
chr16	1251	50000000	1271	50840000	domain	840000
chr16	1272	50840000	1301	52040000	domain	1200000
chr16	1302	52040000	1326	53040000	domain	1000000
chr16	1327	53040000	1338	53520000	domain	480000
chr16	1339	53520000	1374	54960000	domain	1440000
chr16	1375	54960000	1394	55760000	domain	800000
chr16	1395	55760000	1396	55840000	gap	80000
chr16	1397	55840000	1409	56360000	domain	520000
chr16	1410	56360000	1420	56800000	domain	440000
chr16	1421	56800000	1432	57280000	domain	480000
chr16	1433	57280000	1438	57520000	domain	240000
chr16	1439	57520000	1457	58280000	domain	760000
chr16	1458	58280000	1469	58760000	domain	480000
chr16	1470	58760000	1554	62160000	domain	3400000
chr16	1555	62160000	1583	63320000	domain	1160000
chr16	1584	63320000	1602	64080000	domain	760000
chr16	1603	64080000	1628	65120000	domain	1040000
chr16	1629	65120000	1659	66360000	domain	1240000
chr16	1660	66360000	1672	66880000	domain	520000
chr16	1673	66880000	1681	67240000	domain	360000
chr16	1682	67240000	1687	67480000	boundary	240000
chr16	1688	67480000	1709	68360000	domain	880000
