chr	from.id	from.coord	to.id	to.coord	tag	size
chr10	1	0	2	80000	gap	80000
chr10	3	80000	18	720000	domain	640000
chr10	19	720000	19	760000	gap	40000
chr10	20	760000	79	3160000	domain	2400000
chr10	80	3160000	124	4960000	domain	1800000
chr10	125	4960000	125	5000000	gap	40000
chr10	126	5000000	141	5640000	domain	640000
chr10	142	5640000	150	6000000	domain	360000
chr10	151	6000000	170	6800000	domain	800000
chr10	171	6800000	171	6840000	gap	40000
chr10	172	6840000	188	7520000	domain	680000
chr10	189	7520000	194	7760000	boundary	240000
chr10	195	7760000	233	9320000	domain	1560000
chr10	234	9320000	287	11480000	domain	2160000
chr10	288	11480000	294	11760000	domain	280000
chr10	295	11760000	304	12160000	boundary	400000
chr10	305	12160000	329	13160000	domain	1000000
chr10	330	13160000	333	13320000	boundary	160000
chr10	334	13320000	339	13560000	boundary	240000
chr10	340	13560000	362	14480000	domain	920000
chr10	363	14480000	379	15160000	domain	680000
chr10	380	15160000	385	15400000	boundary	240000
chr10	386	15400000	397	15880000	domain	480000
chr10	398	15880000	420	16800000	domain	920000
chr10	421	16800000	440	17600000	domain	800000
chr10	441	17600000	464	18560000	domain	960000
chr10	465	18560000	465	18600000	gap	40000
chr10	466	18600000	484	19360000	domain	760000
chr10	485	19360000	495	19800000	domain	440000
chr10	496	19800000	521	20840000	domain	1040000
chr10	522	20840000	549	21960000	domain	1120000
chr10	550	21960000	578	23120000	domain	1160000
chr10	579	23120000	614	24560000	domain	1440000
chr10	615	24560000	628	25120000	domain	560000
chr10	629	25120000	643	25720000	domain	600000
chr10	644	25720000	666	26640000	domain	920000
chr10	667	26640000	682	27280000	domain	640000
chr10	683	27280000	683	27320000	gap	40000
chr10	684	27320000	710	28400000	domain	1080000
chr10	711	28400000	715	28600000	boundary	200000
chr10	716	28600000	734	29360000	domain	760000
chr10	735	29360000	748	29920000	domain	560000
chr10	749	29920000	766	30640000	domain	720000
chr10	767	30640000	795	31800000	domain	1160000
chr10	796	31800000	806	32240000	domain	440000
chr10	807	32240000	810	32400000	boundary	160000
chr10	811	32400000	829	33160000	domain	760000
chr10	830	33160000	866	34640000	domain	1480000
chr10	867	34640000	875	35000000	domain	360000
chr10	876	35000000	881	35240000	boundary	240000
chr10	882	35240000	890	35600000	domain	360000
chr10	891	35600000	927	37080000	domain	1480000
chr10	928	37080000	930	37200000	gap	120000
chr10	931	37200000	955	38200000	domain	1000000
chr10	956	38200000	1062	42480000	gap	4280000
chr10	1063	42480000	1070	42800000	domain	320000
chr10	1071	42800000	1072	42880000	gap	80000
chr10	1073	42880000	1091	43640000	domain	760000
chr10	1092	43640000	1108	44320000	domain	680000
chr10	1109	44320000	1128	45120000	domain	800000
chr10	1129	45120000	1129	45160000	gap	40000
chr10	1130	45160000	1142	45680000	domain	520000
chr10	1143	45680000	1175	47000000	gap	1320000
chr10	1176	47000000	1186	47440000	domain	440000
chr10	1187	47440000	1205	48200000	gap	760000
chr10	1206	48200000	1246	49840000	domain	1640000
chr10	1247	49840000	1255	50200000	gap	360000
chr10	1256	50200000	1266	50640000	domain	440000
chr10	1267	50640000	1270	50800000	gap	160000
chr10	1271	50800000	1306	52240000	domain	1440000
chr10	1307	52240000	1319	52760000	domain	520000
chr10	1320	52760000	1361	54440000	domain	1680000
chr10	1362	54440000	1375	55000000	domain	560000
chr10	1376	55000000	1390	55600000	domain	600000
chr10	1391	55600000	1433	57320000	domain	1720000
chr10	1434	57320000	1454	58160000	domain	840000
chr10	1455	58160000	1490	59600000	domain	1440000
chr10	1491	59600000	1501	60040000	domain	440000
chr10	1502	60040000	1520	60800000	domain	760000
chr10	1521	60800000	1557	62280000	domain	1480000
chr10	1558	62280000	1579	63160000	domain	880000
chr10	1580	63160000	1596	63840000	domain	680000
chr10	1597	63840000	1618	64720000	domain	880000
chr10	1619	64720000	1655	66200000	domain	1480000
chr10	1656	66200000	1695	67800000	domain	1600000
chr10	1696	67800000	1708	68320000	domain	520000
chr10	1709	68320000	1725	69000000	domain	680000
chr10	1726	69000000	1730	69200000	boundary	200000
