chr_x	start_x	end_x	chr_y	start_y	end_y	fdr	detection_scale
chr1	1940000	1950000	chr1	2040000	2050000	0.11198391953488662	2.111212657236631
chr1	2200000	2210000	chr1	2380000	2390000	0.013189993620489374	2.111212657236631
chr1	2810000	2820000	chr1	3420000	3430000	0.008426287524687699	2.111212657236631
chr1	2910000	2920000	chr1	3410000	3420000	0.10044199297390928	3.2
chr1	3010000	3020000	chr1	3270000	3280000	0.050002929013116884	2.111212657236631
chr1	3010000	3020000	chr1	3410000	3420000	0.004637527862473474	2.599207668339954
chr1	3460000	3470000	chr1	3620000	3630000	0.018165192231921846	2.111212657236631
chr1	4110000	4120000	chr1	5790000	5800000	0.1940805857548965	2.599207668339954
chr1	4870000	4880000	chr1	5270000	5280000	0.13513602026019034	2.111212657236631
chr1	5500000	5510000	chr1	5620000	5630000	0.15782869743863187	2.111212657236631
chr1	5510000	5520000	chr1	5740000	5750000	0.07624598300895222	2.111212657236631
chr1	5630000	5640000	chr1	5970000	5980000	0.07871467819620417	2.111212657236631
chr1	5640000	5650000	chr1	5740000	5750000	0.007090883620639451	2.599207668339954
chr1	6030000	6040000	chr1	6330000	6340000	0.09206038179805758	2.111212657236631
chr1	6240000	6250000	chr1	6420000	6430000	0.10052438438582613	3.2
chr1	6250000	6260000	chr1	6340000	6350000	0.13513602026019034	2.111212657236631
chr1	6710000	6720000	chr1	7200000	7210000	0.03190860940783083	2.111212657236631
chr1	6730000	6740000	chr1	7060000	7070000	0.015459713773542893	2.111212657236631
chr1	6780000	6790000	chr1	7210000	7220000	0.18860416306112102	2.111212657236631
chr1	7970000	7980000	chr1	8520000	8530000	0.15741853512924617	2.599207668339954
chr1	7970000	7980000	chr1	8690000	8700000	0.11198391953488662	2.111212657236631
chr1	7980000	7990000	chr1	8330000	8340000	0.0013584109931745747	3.2
chr1	8560000	8570000	chr1	8720000	8730000	0.1472828066713122	2.111212657236631
chr1	9260000	9270000	chr1	9580000	9590000	0.18737833825643196	2.111212657236631
chr1	9280000	9290000	chr1	9470000	9480000	0.002334591031477188	2.599207668339954
chr1	9610000	9620000	chr1	9860000	9870000	0.13182145781040389	2.111212657236631
chr1	10500000	10510000	chr1	10940000	10950000	0.028029163304204137	2.111212657236631
chr1	10510000	10520000	chr1	10650000	10660000	0.11198391953488662	2.111212657236631
chr1	10510000	10520000	chr1	10790000	10800000	0.07624598300895222	2.599207668339954
chr1	10510000	10520000	chr1	10860000	10870000	0.013060305533490935	2.599207668339954
chr1	11040000	11050000	chr1	11640000	11650000	0.017155383734336734	2.111212657236631
chr1	11040000	11050000	chr1	11770000	11780000	0.07977159492585913	2.111212657236631
chr1	11240000	11250000	chr1	11640000	11650000	0.017155383734336734	2.111212657236631
chr1	11330000	11340000	chr1	11620000	11630000	0.14890782719589532	3.2
chr1	12110000	12120000	chr1	12670000	12680000	0.10656036242955633	2.111212657236631
chr1	12120000	12130000	chr1	12200000	12210000	0.002334591031477188	2.111212657236631
chr1	12300000	12310000	chr1	12640000	12650000	0.007090883620639451	3.2
chr1	12380000	12390000	chr1	12620000	12630000	0.1591800820423885	2.599207668339954
chr1	12450000	12460000	chr1	12600000	12610000	0.08614618416994037	2.599207668339954
chr1	13650000	13660000	chr1	13960000	13970000	0.12082930004147872	2.599207668339954
chr1	13660000	13670000	chr1	13800000	13810000	0.017155383734336734	2.111212657236631
chr1	13820000	13830000	chr1	13950000	13960000	0.023932069674475753	2.111212657236631
chr1	13970000	13980000	chr1	15030000	15040000	0.11905414177046736	3.2
chr1	14100000	14110000	chr1	15050000	15060000	0.1494811560428671	3.6758347359905126
chr1	14920000	14930000	chr1	15020000	15030000	0.14683969996006246	2.111212657236631
chr1	15130000	15140000	chr1	15280000	15290000	0.004339852911818237	2.599207668339954
chr1	15130000	15140000	chr1	15430000	15440000	0.08086790308843293	2.599207668339954
chr1	15320000	15330000	chr1	15430000	15440000	0.07094381881944604	2.111212657236631
chr1	15800000	15810000	chr1	15980000	15990000	0.016625388595770483	2.599207668339954
chr1	15800000	15810000	chr1	16050000	16060000	0.043831633640034	2.111212657236631
chr1	16080000	16090000	chr1	16180000	16190000	0.012714426329759105	2.111212657236631
chr1	16950000	16960000	chr1	17040000	17050000	0.09608822824729679	2.111212657236631
chr1	17120000	17130000	chr1	17230000	17240000	0.017155383734336734	2.111212657236631
chr1	17420000	17430000	chr1	17600000	17610000	0.1472828066713122	2.111212657236631
chr1	17500000	17510000	chr1	17600000	17610000	0.013189993620489374	2.111212657236631
chr1	17660000	17670000	chr1	18090000	18100000	0.19879244559595757	2.111212657236631
chr1	17660000	17670000	chr1	18570000	18580000	0.11967006600707042	2.111212657236631
chr1	17730000	17740000	chr1	18840000	18850000	0.11905414177046736	2.111212657236631
chr1	17920000	17930000	chr1	18220000	18230000	0.15741853512924617	3.2
chr1	17920000	17930000	chr1	18560000	18570000	0.0956431889829474	2.111212657236631
chr1	17930000	17940000	chr1	18820000	18830000	0.16506557874185201	2.111212657236631
chr1	18210000	18220000	chr1	18570000	18580000	0.14890782719589532	2.111212657236631
chr1	18590000	18600000	chr1	18820000	18830000	0.017155383734336734	2.111212657236631
chr1	18900000	18910000	chr1	19080000	19090000	0.010219933799228087	2.111212657236631
chr1	19330000	19340000	chr1	19650000	19660000	0.013189993620489374	2.599207668339954
chr1	19900000	19910000	chr1	20490000	20500000	0.08170647515688628	2.111212657236631
chr1	19940000	19950000	chr1	20160000	20170000	0.08170647515688628	3.6758347359905126
chr1	20210000	20220000	chr1	20490000	20500000	0.02664703607606774	2.111212657236631
chr1	20520000	20530000	chr1	20630000	20640000	0.08170647515688628	2.111212657236631
chr1	20690000	20700000	chr1	21190000	21200000	0.005237150001894176	2.111212657236631
chr1	20860000	20870000	chr1	21190000	21200000	0.0865794531111939	2.111212657236631
chr1	20980000	20990000	chr1	21180000	21190000	0.01874774314178376	3.2
chr1	21240000	21250000	chr1	21350000	21360000	0.005264202484503259	2.111212657236631
chr1	21370000	21380000	chr1	21570000	21580000	0.02734463904785721	2.111212657236631
chr1	22110000	22120000	chr1	22420000	22430000	0.01874774314178376	2.111212657236631
chr1	22120000	22130000	chr1	22270000	22280000	0.03136177443746782	2.111212657236631
chr1	22120000	22130000	chr1	22650000	22660000	0.08170647515688628	2.111212657236631
chr1	22170000	22180000	chr1	22920000	22930000	0.11940594433323706	3.6758347359905126
chr1	22420000	22430000	chr1	22640000	22650000	0.005264202484503259	2.111212657236631
chr1	22670000	22680000	chr1	22920000	22930000	0.01874774314178376	3.2
chr1	22690000	22700000	chr1	22880000	22890000	0.028269160385644487	3.2
chr1	22980000	22990000	chr1	23180000	23190000	0.04112140197445969	2.111212657236631
chr1	23090000	23100000	chr1	23180000	23190000	0.01874774314178376	2.111212657236631
chr1	23540000	23550000	chr1	23630000	23640000	0.021653741356427784	2.111212657236631
chr1	24180000	24190000	chr1	24620000	24630000	0.19987317829908513	2.599207668339954
chr1	24200000	24210000	chr1	24390000	24400000	0.001556248913073155	2.111212657236631
chr1	24680000	24690000	chr1	24830000	24840000	0.005264202484503259	2.111212657236631
chr1	24860000	24870000	chr1	25200000	25210000	0.18312544872230324	2.111212657236631
chr1	25570000	25580000	chr1	25800000	25810000	0.04131949810262159	3.2
chr1	26600000	26610000	chr1	26780000	26790000	0.03136177443746782	3.6758347359905126
