chr	from.id	from.coord	to.id	to.coord	tag	size
chr6	1	120000	1	160000	gap	40000
chr6	2	160000	35	1520000	domain	1360000
chr6	36	1520000	66	2760000	domain	1240000
chr6	67	2760000	72	3000000	boundary	240000
chr6	73	3000000	91	3760000	domain	760000
chr6	92	3760000	98	4040000	domain	280000
chr6	99	4040000	102	4200000	boundary	160000
chr6	103	4200000	122	5000000	domain	800000
chr6	123	5000000	163	6640000	domain	1640000
chr6	164	6640000	179	7280000	domain	640000
chr6	180	7280000	188	7640000	domain	360000
chr6	189	7640000	200	8120000	domain	480000
chr6	201	8120000	203	8240000	boundary	120000
chr6	204	8240000	258	10440000	domain	2200000
chr6	259	10440000	268	10840000	domain	400000
chr6	269	10840000	274	11080000	boundary	240000
chr6	275	11080000	286	11560000	domain	480000
chr6	287	11560000	304	12280000	domain	720000
chr6	305	12280000	330	13320000	domain	1040000
chr6	331	13320000	337	13600000	domain	280000
chr6	338	13600000	343	13840000	boundary	240000
chr6	344	13840000	351	14160000	domain	320000
chr6	352	14160000	389	15680000	domain	1520000
chr6	390	15680000	403	16240000	domain	560000
chr6	404	16240000	425	17120000	domain	880000
chr6	426	17120000	454	18280000	domain	1160000
chr6	455	18280000	460	18520000	boundary	240000
chr6	461	18520000	499	20080000	domain	1560000
chr6	500	20080000	511	20560000	domain	480000
chr6	512	20560000	537	21600000	domain	1040000
chr6	538	21600000	568	22840000	domain	1240000
chr6	569	22840000	607	24400000	domain	1560000
chr6	608	24400000	615	24720000	boundary	320000
chr6	616	24720000	625	25120000	domain	400000
chr6	626	25120000	647	26000000	domain	880000
chr6	648	26000000	664	26680000	domain	680000
chr6	665	26680000	672	27000000	gap	320000
chr6	673	27000000	697	28000000	domain	1000000
chr6	698	28000000	708	28440000	domain	440000
chr6	709	28440000	714	28680000	domain	240000
chr6	715	28680000	723	29040000	domain	360000
chr6	724	29040000	738	29640000	domain	600000
chr6	739	29640000	752	30200000	domain	560000
chr6	753	30200000	758	30440000	boundary	240000
chr6	759	30440000	778	31240000	domain	800000
chr6	779	31240000	781	31360000	gap	120000
chr6	782	31360000	796	31960000	domain	600000
chr6	797	31960000	798	32040000	gap	80000
chr6	799	32040000	809	32480000	domain	440000
chr6	810	32480000	812	32600000	gap	120000
chr6	813	32600000	832	33400000	domain	800000
chr6	833	33400000	851	34160000	domain	760000
chr6	852	34160000	858	34440000	domain	280000
chr6	859	34440000	863	34640000	domain	200000
chr6	864	34640000	866	34760000	boundary	120000
chr6	867	34760000	879	35280000	domain	520000
chr6	880	35280000	884	35480000	boundary	200000
chr6	885	35480000	891	35760000	domain	280000
chr6	892	35760000	907	36400000	domain	640000
chr6	908	36400000	912	36600000	boundary	200000
chr6	913	36600000	916	36760000	boundary	160000
chr6	917	36760000	919	36880000	boundary	120000
chr6	920	36880000	929	37280000	domain	400000
chr6	930	37280000	940	37720000	domain	440000
chr6	941	37720000	965	38720000	domain	1000000
chr6	966	38720000	971	38960000	boundary	240000
chr6	972	38960000	980	39320000	domain	360000
chr6	981	39320000	1024	41080000	domain	1760000
chr6	1025	41080000	1030	41320000	boundary	240000
chr6	1031	41320000	1040	41720000	domain	400000
chr6	1041	41720000	1048	42040000	domain	320000
chr6	1049	42040000	1061	42560000	domain	520000
chr6	1062	42560000	1069	42880000	boundary	320000
chr6	1070	42880000	1077	43200000	domain	320000
chr6	1078	43200000	1087	43600000	domain	400000
chr6	1088	43600000	1107	44400000	domain	800000
chr6	1108	44400000	1145	45920000	domain	1520000
chr6	1146	45920000	1164	46680000	domain	760000
chr6	1165	46680000	1174	47080000	domain	400000
chr6	1175	47080000	1181	47360000	domain	280000
chr6	1182	47360000	1188	47640000	domain	280000
chr6	1189	47640000	1192	47800000	boundary	160000
chr6	1193	47800000	1217	48800000	domain	1000000
chr6	1218	48800000	1232	49400000	domain	600000
chr6	1233	49400000	1249	50080000	domain	680000
chr6	1250	50080000	1266	50760000	domain	680000
chr6	1267	50760000	1299	52080000	domain	1320000
chr6	1300	52080000	1316	52760000	domain	680000
chr6	1317	52760000	1317	52800000	gap	40000
chr6	1318	52800000	1335	53520000	domain	720000
chr6	1336	53520000	1341	53760000	domain	240000
chr6	1342	53760000	1346	53960000	boundary	200000
chr6	1347	53960000	1378	55240000	domain	1280000
chr6	1379	55240000	1396	55960000	domain	720000
chr6	1397	55960000	1405	56320000	domain	360000
chr6	1406	56320000	1412	56600000	domain	280000
chr6	1413	56600000	1430	57320000	domain	720000
chr6	1431	57320000	1535	61520000	gap	4200000
chr6	1536	61520000	1568	62840000	domain	1320000
chr6	1569	62840000	1569	62880000	gap	40000
chr6	1570	62880000	1594	63880000	domain	1000000
chr6	1595	63880000	1629	65280000	domain	1400000
chr6	1630	65280000	1630	65320000	gap	40000
chr6	1631	65320000	1647	66000000	domain	680000
chr6	1648	66000000	1669	66880000	boundary	880000
chr6	1670	66880000	1717	68800000	domain	1920000
chr6	1718	68800000	1734	69480000	domain	680000
chr6	1735	69480000	1735	69520000	gap	40000
chr6	1736	69520000	1752	70200000	domain	680000
chr6	1753	70200000	1773	71040000	domain	840000
chr6	1774	71040000	1785	71520000	domain	480000
chr6	1786	71520000	1800	72120000	domain	600000
chr6	1801	72120000	1828	73240000	domain	1120000
chr6	1829	73240000	1832	73400000	boundary	160000
chr6	1833	73400000	1839	73680000	boundary	280000
chr6	1840	73680000	1878	75240000	domain	1560000
chr6	1879	75240000	1894	75880000	domain	640000
chr6	1895	75880000	1934	77480000	domain	1600000
chr6	1935	77480000	1953	78240000	domain	760000
chr6	1954	78240000	1955	78320000	gap	80000
chr6	1956	78320000	1969	78880000	domain	560000
chr6	1970	78880000	1994	79880000	domain	1000000
chr6	1995	79880000	2000	80120000	boundary	240000
chr6	2001	80120000	2052	82200000	domain	2080000
chr6	2053	82200000	2074	83080000	domain	880000
chr6	2075	83080000	2086	83560000	domain	480000
chr6	2087	83560000	2112	84600000	domain	1040000
chr6	2113	84600000	2113	84640000	gap	40000
chr6	2114	84640000	2130	85320000	domain	680000
chr6	2131	85320000	2139	85680000	boundary	360000
chr6	2140	85680000	2152	86200000	domain	520000
chr6	2153	86200000	2173	87040000	domain	840000
chr6	2174	87040000	2190	87720000	domain	680000
chr6	2191	87720000	2221	88960000	domain	1240000
chr6	2222	88960000	2232	89400000	domain	440000
chr6	2233	89400000	2244	89880000	domain	480000
chr6	2245	89880000	2262	90600000	domain	720000
chr6	2263	90600000	2316	92760000	domain	2160000
chr6	2317	92760000	2333	93440000	domain	680000
chr6	2334	93440000	2372	95000000	domain	1560000
chr6	2373	95000000	2374	95080000	gap	80000
chr6	2375	95080000	2396	95960000	domain	880000
chr6	2397	95960000	2409	96480000	domain	520000
chr6	2410	96480000	2425	97120000	domain	640000
chr6	2426	97120000	2433	97440000	domain	320000
chr6	2434	97440000	2448	98040000	domain	600000
chr6	2449	98040000	2479	99280000	domain	1240000
chr6	2480	99280000	2492	99800000	domain	520000
chr6	2493	99800000	2514	100680000	domain	880000
chr6	2515	100680000	2579	103280000	domain	2600000
chr6	2580	103280000	2580	103320000	gap	40000
chr6	2581	103320000	2584	103480000	domain	160000
chr6	2585	103480000	2585	103520000	gap	40000
chr6	2586	103520000	2618	104840000	domain	1320000
chr6	2619	104840000	2633	105440000	domain	600000
chr6	2634	105440000	2655	106320000	domain	880000
chr6	2656	106320000	2673	107040000	domain	720000
chr6	2674	107040000	2696	107960000	domain	920000
chr6	2697	107960000	2710	108520000	domain	560000
chr6	2711	108520000	2726	109160000	domain	640000
chr6	2727	109160000	2735	109520000	domain	360000
chr6	2736	109520000	2758	110440000	domain	920000
chr6	2759	110440000	2773	111040000	domain	600000
chr6	2774	111040000	2778	111240000	boundary	200000
chr6	2779	111240000	2789	111680000	domain	440000
chr6	2790	111680000	2801	112160000	domain	480000
chr6	2802	112160000	2846	113960000	domain	1800000
chr6	2847	113960000	2864	114680000	domain	720000
chr6	2865	114680000	2900	116120000	domain	1440000
chr6	2901	116120000	2914	116680000	domain	560000
chr6	2915	116680000	2930	117320000	domain	640000
chr6	2931	117320000	2940	117720000	domain	400000
chr6	2941	117720000	2953	118240000	domain	520000
