chr	from.id	from.coord	to.id	to.coord	tag	size
chr9	1	0	5	200000	gap	200000
chr9	6	200000	21	840000	domain	640000
chr9	22	840000	26	1040000	boundary	200000
chr9	27	1040000	43	1720000	domain	680000
chr9	44	1720000	50	2000000	domain	280000
chr9	51	2000000	71	2840000	domain	840000
chr9	72	2840000	93	3720000	domain	880000
chr9	94	3720000	109	4360000	domain	640000
chr9	110	4360000	117	4680000	domain	320000
chr9	118	4680000	143	5720000	domain	1040000
chr9	144	5720000	158	6320000	domain	600000
chr9	159	6320000	169	6760000	domain	440000
chr9	170	6760000	189	7560000	domain	800000
chr9	190	7560000	225	9000000	domain	1440000
chr9	226	9000000	245	9800000	domain	800000
chr9	246	9800000	246	9840000	gap	40000
chr9	247	9840000	291	11640000	domain	1800000
chr9	292	11640000	292	11680000	gap	40000
chr9	293	11680000	317	12680000	domain	1000000
chr9	318	12680000	325	13000000	domain	320000
chr9	326	13000000	332	13280000	domain	280000
chr9	333	13280000	361	14440000	domain	1160000
chr9	362	14440000	370	14800000	boundary	360000
chr9	371	14800000	379	15160000	domain	360000
chr9	380	15160000	394	15760000	domain	600000
chr9	395	15760000	426	17040000	domain	1280000
chr9	427	17040000	438	17520000	domain	480000
chr9	439	17520000	456	18240000	domain	720000
chr9	457	18240000	476	19040000	domain	800000
chr9	477	19040000	487	19480000	domain	440000
chr9	488	19480000	529	21160000	domain	1680000
chr9	530	21160000	531	21240000	gap	80000
chr9	532	21240000	545	21800000	domain	560000
chr9	546	21800000	557	22280000	domain	480000
chr9	558	22280000	562	22480000	boundary	200000
chr9	563	22480000	584	23360000	domain	880000
chr9	585	23360000	585	23400000	gap	40000
chr9	586	23400000	630	25200000	domain	1800000
chr9	631	25200000	645	25800000	domain	600000
chr9	646	25800000	668	26720000	domain	920000
chr9	669	26720000	672	26880000	boundary	160000
chr9	673	26880000	674	26960000	boundary	80000
chr9	675	26960000	690	27600000	domain	640000
chr9	691	27600000	718	28720000	domain	1120000
chr9	719	28720000	746	29840000	domain	1120000
chr9	747	29840000	808	32320000	domain	2480000
chr9	809	32320000	838	33520000	domain	1200000
chr9	839	33520000	840	33600000	gap	80000
chr9	841	33600000	860	34400000	domain	800000
chr9	861	34400000	866	34640000	boundary	240000
chr9	867	34640000	890	35600000	domain	960000
chr9	891	35600000	906	36240000	boundary	640000
chr9	907	36240000	912	36480000	boundary	240000
chr9	913	36480000	915	36600000	boundary	120000
chr9	916	36600000	937	37480000	domain	880000
chr9	938	37480000	962	38480000	domain	1000000
chr9	963	38480000	1710	68400000	gap	29920000
chr9	1711	68400000	1726	69040000	domain	640000
chr9	1727	69040000	1730	69200000	boundary	160000
chr9	1731	69200000	1749	69960000	domain	760000
chr9	1750	69960000	1767	70680000	domain	720000
chr9	1768	70680000	1769	70760000	gap	80000
chr9	1770	70760000	1782	71280000	domain	520000
chr9	1783	71280000	1796	71840000	domain	560000
chr9	1797	71840000	1801	72040000	domain	200000
chr9	1802	72040000	1821	72840000	domain	800000
chr9	1822	72840000	1827	73080000	domain	240000
chr9	1828	73080000	1830	73200000	boundary	120000
chr9	1831	73200000	1869	74760000	domain	1560000
chr9	1870	74760000	1880	75200000	domain	440000
chr9	1881	75200000	1897	75880000	domain	680000
chr9	1898	75880000	1909	76360000	domain	480000
chr9	1910	76360000	1918	76720000	domain	360000
chr9	1919	76720000	1929	77160000	domain	440000
chr9	1930	77160000	1956	78240000	domain	1080000
chr9	1957	78240000	2006	80240000	domain	2000000
chr9	2007	80240000	2048	81920000	domain	1680000
chr9	2049	81920000	2049	81960000	gap	40000
chr9	2050	81960000	2075	83000000	domain	1040000
chr9	2076	83000000	2079	83160000	boundary	160000
chr9	2080	83160000	2095	83800000	domain	640000
chr9	2096	83800000	2098	83920000	gap	120000
chr9	2099	83920000	2144	85760000	domain	1840000
chr9	2145	85760000	2146	85840000	gap	80000
chr9	2147	85840000	2159	86360000	domain	520000
chr9	2160	86360000	2183	87320000	domain	960000
chr9	2184	87320000	2198	87920000	domain	600000
chr9	2199	87920000	2199	87960000	gap	40000
chr9	2200	87960000	2215	88600000	domain	640000
chr9	2216	88600000	2233	89320000	domain	720000
chr9	2234	89320000	2239	89560000	boundary	240000
chr9	2240	89560000	2253	90120000	domain	560000
chr9	2254	90120000	2272	90880000	domain	760000
chr9	2273	90880000	2294	91760000	domain	880000
chr9	2295	91760000	2302	92080000	domain	320000
chr9	2303	92080000	2322	92880000	domain	800000
chr9	2323	92880000	2341	93640000	domain	760000
chr9	2342	93640000	2358	94320000	domain	680000
chr9	2359	94320000	2361	94440000	gap	120000
chr9	2362	94440000	2381	95240000	domain	800000
chr9	2382	95240000	2408	96320000	domain	1080000
chr9	2409	96320000	2422	96880000	domain	560000
chr9	2423	96880000	2426	97040000	gap	160000
chr9	2427	97040000	2430	97200000	domain	160000
chr9	2431	97200000	2431	97240000	gap	40000
chr9	2432	97240000	2448	97920000	domain	680000
chr9	2449	97920000	2457	98280000	domain	360000
chr9	2458	98280000	2470	98800000	domain	520000
chr9	2471	98800000	2479	99160000	domain	360000
chr9	2480	99160000	2481	99240000	boundary	80000
chr9	2482	99240000	2515	100600000	domain	1360000
chr9	2516	100600000	2535	101400000	domain	800000
chr9	2536	101400000	2539	101560000	boundary	160000
chr9	2540	101560000	2619	104760000	domain	3200000
chr9	2620	104760000	2644	105760000	domain	1000000
chr9	2645	105760000	2645	105800000	gap	40000
chr9	2646	105800000	2680	107200000	domain	1400000
chr9	2681	107200000	2685	107400000	boundary	200000
chr9	2686	107400000	2721	108840000	domain	1440000
chr9	2722	108840000	2738	109520000	domain	680000
chr9	2739	109520000	2757	110280000	domain	760000
chr9	2758	110280000	2784	111360000	domain	1080000
chr9	2785	111360000	2789	111560000	boundary	200000
chr9	2790	111560000	2826	113040000	domain	1480000
chr9	2827	113040000	2828	113120000	gap	80000
chr9	2829	113120000	2842	113680000	domain	560000
chr9	2843	113680000	2860	114400000	domain	720000
chr9	2861	114400000	2875	115000000	domain	600000
chr9	2876	115000000	2890	115600000	domain	600000
chr9	2891	115600000	2917	116680000	domain	1080000
chr9	2918	116680000	2939	117560000	domain	880000
chr9	2940	117560000	2985	119400000	domain	1840000
chr9	2986	119400000	3014	120560000	domain	1160000
