chr	pos	w	left_type	right_type	Persistence
chr1	0	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23		gap	21
chr1	880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	1040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	1080000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	1280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	1760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	1920000	3	domain	domain	1
chr1	2120000	3|4|5|6|7|8	domain	domain	6
chr1	2400000	3|4|5	domain	domain	3
chr1	2640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	2760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	3560000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	3600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	3920000	3|4|5|6|7	domain	domain	5
chr1	4640000	3|4|5|6|7|8|9|10|11|12|13	domain	domain	11
chr1	4800000	3	domain	domain	1
chr1	5480000	3|5|6|7|8|9|10|11|12|13|14	domain	domain	11
chr1	5800000	3|4	domain	domain	2
chr1	6000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	6200000	3|4|16|17|18|19|20|21|22|23	boundary	boundary	10
chr1	6480000	3|4|5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	19
chr1	6680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|22|23	domain|boundary	domain	19
chr1	7240000	3|4	domain	domain	2
chr1	7640000	3|4|5|6	domain	domain|boundary	4
chr1	7800000	3|6|7|8|10|13|15	domain|boundary	domain|boundary	7
chr1	7960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	8360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	8880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	9120000	3|4|17	domain|boundary	domain	3
chr1	9200000	3|4|5|6	domain	domain	4
chr1	9480000	3|4	domain	domain|boundary	2
chr1	9600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	9880000	22|23	boundary	domain	2
chr1	10480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	11000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	11280000	3|4|5|6|7|8	domain	domain	6
chr1	11640000	3|4|5|6	domain	domain|boundary	4
chr1	11800000	3|4|5|6|7|8|9|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	19
chr1	11920000	15|17|18|19|20	boundary	domain	5
chr1	12000000	3|4|5|9|10|11|12|13|14|16	domain|boundary	boundary|domain	10
chr1	12240000	3|4|5|6|7|8|9|10|11	domain|boundary	domain	9
chr1	12840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	13360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	13640000	3|4|5|6	domain	domain	4
chr1	14000000	3|4|5|6|7|8|9|10|11|12|13|14	domain	domain	12
chr1	15120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	15320000	3|4|10|11|13|14|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	14
chr1	15520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	15760000	3|4|5	domain	domain	3
chr1	16040000	3|4|5|6|7	domain	domain	5
chr1	16240000	3|4|5	domain	domain	3
chr1	16480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	16880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	17080000	3	domain	domain	1
chr1	17400000	3|4|5|6|7|8|9|10	domain	domain	8
chr1	17680000	3|4|5|6|7|8	domain	domain	6
chr1	17880000	3	domain	domain	1
chr1	18600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	domain	domain|boundary	14
chr1	18880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	19120000	3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	18
chr1	19280000	3|4|5|6|7|8	domain	domain	6
chr1	19760000	3|4|15|17|18|23	domain|boundary	boundary	6
chr1	19880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	20200000	3|4|5|6|7|20|21|22|23	domain|boundary	domain|boundary	9
chr1	20520000	3|4|5|6|10|11|12|13|14|22|23	domain|boundary	domain|boundary	11
chr1	20680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	domain|boundary	domain	19
chr1	21200000	3|4|5|6|7|8|9|10|11|12	domain	domain	10
chr1	21400000	3|4	domain	domain	2
chr1	21680000	3|4|5|6	domain	domain	4
chr1	21960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	22000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	22400000	3|4|5|6	domain	domain	4
chr1	22640000	3|4|5|6|7|8	domain	domain	6
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	23280000	3|4|5|6|9|10|11|12|13	domain	domain|boundary	9
chr1	23480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22	domain|boundary	domain|boundary	20
chr1	23680000	3|5|6|9|10	domain|boundary	domain|boundary	5
chr1	23760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	24080000	5|6|7|8|9|10|11|12|13|14|16|17|18|19|20	domain	domain	15
chr1	24400000	3|4|5	domain	domain	3
chr1	24640000	3|4|5|6|7|8|9|10|11|12|13|14	domain	domain	12
chr1	24840000	3|4|5|6|7|8|9	domain	domain	7
chr1	25240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	25440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	25840000	3|4|5|6|7|8|9	domain	domain|boundary	7
chr1	26040000	3|4|5|7|8|9|10|11|12|13|14	domain	domain|boundary	11
chr1	26160000	3|7|8|11|12|13|15|16	domain|boundary	domain|boundary	8
chr1	26480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	26800000	3	domain	domain	1
chr1	26920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	27280000	3|4|5|6|7|8|9	domain	domain	7
chr1	27400000	5|7|22	domain	domain	3
chr1	27680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	28000000	3|4	domain	domain	2
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	28640000	4|5	domain	domain	2
chr1	28880000	3|21|22|23	domain|boundary	domain|boundary	4
chr1	29040000	3	domain	domain	1
chr1	29240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	29520000	5	domain	domain	1
chr1	29760000	3|4	domain	domain	2
chr1	30440000	3	domain	domain	1
chr1	30720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	30920000	3|4|5|6|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	19
chr1	31080000	7|8|13|14|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	12
chr1	31160000	3|4|5|9	domain	domain	4
chr1	31360000	11|18|19|20|21|22|23	domain|boundary	boundary	7
