chr	pos	w	left_type	right_type	Persistence
chr1	40000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23		gap	21
chr1	880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	gap	domain	21
chr1	1040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	domain	gap	21
chr1	1080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	gap	domain	21
chr1	1280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	domain	gap	21
chr1	1760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	gap	domain	21
chr1	1920000	3	domain	domain	1
chr1	2280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	domain	gap	21
chr1	2320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	gap	domain	21
chr1	2640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	domain	gap	21
chr1	2760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	gap	domain	21
chr1	3040000	5	domain	domain	1
chr1	3560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	domain	gap	21
chr1	3600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	gap	domain	21
chr1	3920000	3,4,5,6,7	domain	domain	5
chr1	4640000	3,4,5,6,7,8,9,10,11,12,13	domain	domain	11
chr1	4840000	3,4	domain	domain	2
chr1	5480000	4,5,6,7,8	domain	domain	5
chr1	5760000	3,4,5	domain	domain	3
chr1	6000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	domain	boundary,domain	21
chr1	6200000	3,4,11,12,14,15,16,17,18,23	boundary	boundary,domain	10
chr1	6480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	boundary,domain	boundary,domain	21
chr1	6640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	boundary	domain	21
chr1	6920000	3	domain	domain	1
chr1	7040000	4	domain	domain	1
chr1	7240000	3,4,5	domain	domain	3
chr1	7680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16	domain	boundary	14
chr1	7800000	3,8,12,13	boundary,domain	boundary,domain	4
chr1	7960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	boundary,domain	boundary,domain	21
chr1	8360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	boundary,domain	boundary,domain	21
chr1	8520000	12,13,14,16,17	boundary,domain	boundary,domain	5
chr1	8880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	boundary,domain	boundary,domain	21
chr1	9120000	4,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23	boundary,domain	boundary,domain	16
chr1	9240000	3,4,5,6,7,10	domain	domain	6
chr1	9480000	3	domain	domain	1
chr1	9600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	boundary,domain	boundary,domain	21
chr1	9720000	5	domain	domain	1
chr1	9880000	21	boundary	domain	1
chr1	9960000	4	domain	domain	1
chr1	10360000	3,4,5,14,18,19,20	domain	boundary,domain	7
chr1	10480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	boundary,domain	domain	20
chr1	11000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	domain	boundary,domain	21
chr1	11240000	3,4,5,6,7,8,9,14,15	domain	domain	9
chr1	11640000	3,4,5,6	domain	boundary,domain	4
chr1	11800000	3,4,5,6,7,8,9,10	boundary,domain	boundary,domain	8
