chr	pos	w	left_type	right_type	Persistence
chr1	0	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23		gap	21
chr1	880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	1080000	3	domain	domain	1
chr1	1440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	1760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	1920000	3	domain	domain	1
chr1	2160000	3|4|5|7|8	domain	domain	5
chr1	2400000	3|4|5	domain	domain	3
chr1	2640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	2760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	3000000	3|4	domain	domain	2
chr1	3280000	3	domain	domain	1
chr1	3440000	3|4|5|6|7|8|9|10|11|12|13|14|16	domain	domain|boundary	13
chr1	3520000	14	boundary	boundary	1
chr1	3680000	4	domain	domain	1
chr1	3920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	4480000	4|5|6|7|8|9|10	domain	domain|boundary	7
chr1	4600000	3|5|9|10	boundary	domain	4
chr1	4840000	3|4|5|6|7|8	domain	domain	6
chr1	5440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17	domain	domain	15
chr1	5800000	3|4	domain	domain	2
chr1	5880000	6	domain	boundary	1
chr1	5960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	6200000	3|4|10|11|13|14|19	boundary	boundary	7
chr1	6440000	3|4|5|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	11
chr1	6520000	6|8|9|10|11|12|13|14|15|16	domain|boundary	domain|boundary	10
chr1	6680000	3|4|5|6|7|8|9|10|11|12|13|14	domain|boundary	domain	12
chr1	7000000	3	domain	domain	1
chr1	7640000	3|4|5|6|7|8	domain	domain|boundary	6
chr1	7800000	3|12	domain	domain|boundary	2
chr1	7960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	8360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	8880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	9240000	3|4|5|6|7|8|18|19|21|22	domain|boundary	domain	10
chr1	9600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	9920000	4|16|17|18|22|23	boundary	domain	6
chr1	10200000	21	domain	boundary	1
chr1	10440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	11000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	11240000	3|4|5|6|7|8|9|10|14|15|16|17|18|19|20|21|23	domain|boundary	domain	17
chr1	11640000	3|4|5|6|7|8	domain	domain|boundary	6
chr1	11800000	3|4|5|6|8|9|12	domain|boundary	domain|boundary	7
chr1	11920000	17|18	domain	boundary	2
chr1	12040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	domain|boundary	domain|boundary	16
chr1	12200000	3|4|5|6|7|8|9|10|11	boundary	domain	9
chr1	12800000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	13400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	13640000	3|4|5	domain	domain	3
chr1	13840000	3	domain	domain	1
chr1	14000000	3|4|5|6|7|8|9|10|11|12|13|14	domain	domain	12
chr1	15120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	15320000	3|4|9|10|11|13|14|16|17|19|20|21|22|23	domain|boundary	domain|boundary	14
chr1	15520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	15760000	3|4|5|9	domain|boundary	domain	4
chr1	16040000	4|5|6|7|9	domain	domain	5
chr1	16240000	3|4|5	domain	domain	3
chr1	16480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	16880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	17080000	3	domain	domain	1
chr1	17400000	3|4|5|6|7|8|9|10|11	domain	domain	9
chr1	17680000	3|4|5|6|7|8	domain	domain	6
chr1	18600000	3|4|5|6|7|8|9|10|11|13|14|15|17	domain	boundary	13
chr1	18880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	19120000	3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	18
chr1	19280000	3|4|5|6|7|8|9|14|15|16	domain|boundary	domain	10
chr1	19680000	3|4|5	domain	domain	3
chr1	19760000	10|14|15|16|17|18|19|20|21|22|23	domain|boundary	boundary|domain	11
chr1	19880000	3|4|5|6|7|8|9|10|11|12|13	domain|boundary	domain	11
chr1	20200000	3|4|5|6	domain	domain	4
chr1	20520000	5	domain	domain	1
chr1	20680000	4|5|6|7|8|9|10|11|12|13|14|17	domain	domain	12
chr1	21200000	3|4	domain	domain	2
chr1	21400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	21480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	21680000	3|4	domain	domain	2
chr1	21960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	22000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	22400000	3|4|5|6	domain	domain	4
chr1	22640000	3|4	domain	domain	2
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22	domain	domain	20
chr1	23080000	23	domain	boundary	1
chr1	23320000	3|4|5|6|7|8|9|11|12|13	domain	domain|boundary	10
chr1	23480000	5|6|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	17
chr1	23680000	3|8|9|10|15|16|21|22	domain|boundary	domain|boundary	8
chr1	23800000	3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|23	domain|boundary	domain|boundary	19
chr1	24040000	3|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|22|23	domain|boundary	boundary|domain	18
chr1	24400000	3|4|5|6|7|8|11|12|13|14|15|16|17|18|19|20	domain	domain	16
chr1	24640000	3|4|5|6|7|8|9|10|11|12|13|14|15	domain	domain	13
chr1	24840000	3|4|5|6|7|8	domain	domain	6
chr1	25280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	25440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	25840000	3|4|5|6|7|8|9	domain	domain|boundary	7
chr1	26000000	3|4|5|6|7|8|9|10|11|12|13|14	domain|boundary	domain	12
chr1	26200000	3	domain	domain	1
chr1	26480000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	26800000	3|4	domain	domain|boundary	2
chr1	26920000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	boundary|domain	domain|boundary	20
chr1	27280000	17|18|19|20|21|22|23	boundary	domain|boundary	7
chr1	27720000	3|4|5|6|7|8|9|10|11|12|13	domain	domain|boundary	11
chr1	27840000	13	boundary	boundary	1
chr1	28080000	12|14|15	domain	boundary	3
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	28640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	29040000	3	domain	domain	1
chr1	29240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	29760000	3|4	domain	domain	2
chr1	30440000	3	domain	domain	1
chr1	30720000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	30920000	3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	18
chr1	31080000	7|10	domain	domain	2
chr1	31160000	3|4|8|9	domain	domain	4
