chr	pos	w	left_type	right_type	Persistence
chr1	40000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32		gap	30
chr1	880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1080000	4	domain	domain	1
chr1	1360000	3,4,5,6	domain	domain	4
chr1	1640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	1760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1920000	3	domain	domain	1
chr1	2160000	3,4,5,8,9	domain	domain	5
chr1	2400000	3,4,5	domain	domain	3
chr1	2640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	2760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	3040000	3,4,5	domain	domain	3
chr1	3280000	3	domain	domain	1
chr1	3480000	3,4,5,6,7,8,9,10,11,14,15,16	domain	boundary	12
chr1	3680000	3	domain	domain	1
chr1	3920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	boundary,domain	domain	25
chr1	4640000	3,4,5,6,7,8,9,10	domain	domain	8
chr1	4840000	3,4	domain	domain	2
chr1	5360000	8,9,10	domain	domain	3
chr1	5480000	4,5,6,7	domain	domain	4
chr1	5760000	3	domain	domain	1
chr1	6000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	6160000	10,11,12,13,18,19,20,21,22,26,27,29,31,32	boundary	boundary,domain	14
chr1	6240000	3,4,5,11,12,13,14,15,16,17,18,19,20,28	boundary,domain	boundary,domain	14
chr1	6480000	3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	28
chr1	6680000	3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,23,27	boundary,domain	domain	19
chr1	7040000	3	domain	domain	1
chr1	7200000	3	domain	domain	1
chr1	7640000	3,4,5,6	domain	domain	4
chr1	7800000	3,10,12,13,14	domain	boundary	5
chr1	7960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	8360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	8480000	12	boundary	domain	1
chr1	8720000	3	domain	domain	1
chr1	8880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	9200000	3,4,5,6,7,14	boundary	domain	6
chr1	9480000	3	domain	domain	1
chr1	9600000	5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	28
chr1	9880000	15,16,17,18,19,20,21,22,23,24,25	boundary	boundary,domain	11
chr1	10160000	21,24,25,26,27,28,29,30	boundary,domain	boundary,domain	8
chr1	10440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	11000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	11240000	3,4,5,6,7,22,23,25,26,27,28,29,30,31,32	boundary,domain	domain	15
chr1	11640000	3,4,5,6,7	domain	boundary,domain	5
chr1	11800000	5,6,7,8,9,10,14,15,17,18	domain	boundary	10
chr1	11920000	17,18,20	boundary,domain	boundary,domain	3
chr1	12040000	3,4,5,7,8,9,10,11,12,13,14,15,16,18	boundary,domain	boundary,domain	14
chr1	12240000	3,4,5,6,7,8,9,10	boundary,domain	domain	8
chr1	12640000	3	domain	domain	1
chr1	12800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	13360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	13640000	3,4,5,6	domain	domain	4
chr1	13960000	3,4,5,6,7,8,9,10,11,12,13,14	domain	domain	12
chr1	14560000	3,4	domain	domain	2
chr1	14760000	4	domain	domain	1
chr1	15120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	15320000	3,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	boundary,domain	boundary,domain	23
chr1	15520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	boundary,domain	boundary,domain	22
chr1	15760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	boundary,domain	domain	16
chr1	16040000	4,5,6,7,8,9,10	domain	domain	7
chr1	16240000	3,4,5	domain	domain	3
chr1	16520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	16880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	17040000	3	domain	domain	1
chr1	17400000	3,4,5,6,7,8,9,10,11,12	domain	domain	10
chr1	17640000	3,4,5,6,7,8,9,12	domain	domain	8
chr1	18600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	domain	boundary,domain	20
chr1	18880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	19080000	3,4,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	25
chr1	19280000	3,4,5,6,7,8,9	domain	domain	7
chr1	19760000	3,4,5,6,7,8,9,11,14,15,16,18,20,25,26,31	boundary,domain	boundary	16
chr1	19880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	20200000	3,4,5,6,7,21,22,23,24	boundary,domain	domain	9
chr1	20520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	20640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	domain	30
chr1	21200000	3,4,5,6,7,8,9,10,11,12,13,14,15	domain	domain	13
chr1	21360000	4,10,12,14,15	domain	domain	5
chr1	21680000	3,4,5,6,7,8,9,10,11,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	25
chr1	22040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	22400000	3,4,5,6	domain	domain	4
chr1	22680000	3,4,5,6,7,8,24,25,26,27,28,29,30,32	domain	boundary,domain	14
chr1	22960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	23280000	3,4,5,9,10,11,12,13,14,18,19,22,24,29,32	boundary,domain	boundary,domain	15
chr1	23440000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	29
chr1	23560000	18,19,24,30,32	boundary	boundary	5
chr1	23680000	3,4,5,6,7,8,9,10,11,16	boundary,domain	boundary,domain	10
chr1	23760000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	boundary,domain	29
chr1	24040000	6,7,8,9,10,11,12,13,14,17,18,19,20	boundary,domain	domain	13
chr1	24120000	6	domain	domain	1
chr1	24400000	3,4,5,6,8,14,17,18,19,20	domain	domain	10
chr1	24640000	3,4,5,6,7,8,9,10,11,12,13,14,15	domain	domain	13
chr1	24840000	3,4,5,6,7,8	domain	domain	6
chr1	25280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	25400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	25560000	3	domain	domain	1
chr1	25840000	3,4,5,6,7,8,9,10	domain	boundary,domain	8
chr1	26040000	3,4,5,6,7,8,9,10,11,12,13,14,15	boundary,domain	boundary,domain	13
chr1	26200000	3,4,7,8,10,11,12,13,14,15,16,18,19	boundary,domain	boundary,domain	13
chr1	26480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26	boundary,domain	boundary,domain	24
chr1	26800000	3	domain	domain	1
chr1	26920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	27280000	3,4,5,6,7,8,9,10,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	24
chr1	27400000	3,4,5,20,25,26	boundary,domain	boundary,domain	6
chr1	27720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	boundary	30
chr1	27840000	13,15,16,17,18,19,20,24,25,29	boundary	boundary,domain	10
chr1	28000000	3,14,15,16,17,18,19,20,21,22,25,26,27,28,29	boundary,domain	boundary,domain	15
chr1	28240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	28480000	15,18	boundary,domain	domain	2
chr1	28680000	19,20,32	boundary,domain	boundary,domain	3
chr1	28760000	30,32	boundary	boundary	2
chr1	28880000	18,19,20,21,22,24,25,26,27,28,29,30,31,32	boundary,domain	boundary	14
chr1	29240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	29760000	4,6	domain	domain	2
chr1	30120000	3,4	domain	domain	2
chr1	30360000	3,4	domain	domain	2
chr1	30720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	30920000	3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	31080000	7,10,32	boundary,domain	boundary,domain	3
chr1	31160000	3,4,8,9	domain	domain	4
chr1	31440000	4,8,9,10,11,12,13,14,15,19,20,21,23,24,25,26,27,28,29,31,32	boundary,domain	boundary,domain	21
chr1	31600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	31800000	3,4,15,16,27,28,30,31,32	boundary,domain	boundary,domain	9
chr1	32000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	32360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	32880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	33120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	33480000	3,5,12,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	22
chr1	33640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	boundary,domain	domain	16
chr1	34160000	3,4	domain	domain	2
chr1	34320000	3	domain	domain	1
chr1	34800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	34920000	27,30,31,32	boundary	domain	4
chr1	35400000	4	domain	domain	1
chr1	35840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,24,25,26,27	domain	boundary	22
chr1	36080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	boundary,domain	boundary,domain	19
chr1	36160000	19,20,21,22,23,24,25,27,30	boundary,domain	boundary	9
chr1	36440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	37440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	domain	boundary,domain	22
chr1	37680000	4,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26	boundary,domain	boundary,domain	21
chr1	37800000	6,27,28	domain	domain	3
chr1	37880000	8,9,10,15,16,18,22,24,31,32	boundary,domain	boundary,domain	10
chr1	38000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23	boundary,domain	domain	20
chr1	38840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32	domain	boundary,domain	29
chr1	39000000	8,9,10,11,12,13,16,20,23	boundary	boundary,domain	9
chr1	39080000	3,4,5,6,8,9,21,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	16
chr1	39280000	23,24,25,26,27,28,29,30,32	boundary	boundary,domain	9
chr1	39600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	39800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	boundary	30
chr1	40040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	40440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	40840000	15,16,17,32	boundary,domain	boundary	4
