chr	pos	w	left_type	right_type	Persistence
chr1	40000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32		gap	30
chr1	880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	1760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1920000	3	domain	domain	1
chr1	2080000	6,7	domain	domain	2
chr1	2160000	3,4,8,9	domain	domain	4
chr1	2400000	3,4,5	domain	domain	3
chr1	2640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	2760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	3000000	3,4,5	domain	domain	3
chr1	3080000	3	domain	domain	1
chr1	3440000	3,4,5,6,7,8,9,10,11,12,14,15,16	domain	boundary,domain	13
chr1	3640000	3	domain	domain	1
chr1	3920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	boundary,domain	domain	26
chr1	4520000	7	domain	domain	1
chr1	4600000	3,4,5,6,7	domain	domain	5
chr1	4840000	3,4,5,6,7,8,9	domain	domain	7
chr1	5080000	4	domain	domain	1
chr1	5440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,21,23,24,26,27,28	domain	domain	22
chr1	5960000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	6200000	3,4,12,15,17,18,19,20,21,22,24,29	boundary	boundary	12
chr1	6360000	8,14,17,27,31	boundary,domain	boundary,domain	5
chr1	6480000	3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,23,24,25,26,28,29,30,32	boundary,domain	boundary,domain	26
chr1	6600000	20	boundary	boundary	1
chr1	6680000	3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21	boundary,domain	domain	18
chr1	7000000	3	domain	domain	1
chr1	7200000	3	domain	domain	1
chr1	7640000	3,4,5,6,7,8,10,11,12,13	domain	boundary,domain	10
chr1	7800000	3,8,9	domain	boundary,domain	3
chr1	7960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	8360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	8880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	9080000	3	domain	domain	1
chr1	9240000	3,4,5,6,7,8,18,19,26,31,32	boundary,domain	boundary,domain	11
chr1	9640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	9920000	3,4,5,14,15,16,17,19,20,21,22,23,24,25	boundary,domain	boundary,domain	14
chr1	10200000	3,27,28,29,30,31,32	boundary	boundary	7
chr1	10360000	3,31	boundary,domain	boundary,domain	2
chr1	10480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	11000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	11080000	29	boundary	boundary	1
chr1	11280000	3,4,5,6,7,8,9,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	23
chr1	11640000	3,4,5,6	domain	boundary,domain	4
chr1	11720000	5,6,7,8,9	boundary,domain	boundary,domain	5
chr1	11800000	3,4,8,9,12,14,17,21,22,24	boundary,domain	boundary,domain	10
chr1	11920000	16,17,18	boundary,domain	boundary,domain	3
chr1	12040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17	boundary,domain	boundary,domain	15
chr1	12240000	3,4,5,6,7,8,9,10	boundary,domain	domain	8
chr1	12800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	13400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	13640000	3,4,5	domain	domain	3
chr1	14000000	3,4,5,6,7,8,9,10,11,12,13,14	domain	domain	12
chr1	15120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,28	domain	boundary,domain	24
chr1	15320000	3,4,5,8,9,10,11,13,14,15,16,17,20,21,22,23,27,28	boundary,domain	boundary,domain	18
chr1	15520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	boundary,domain	boundary,domain	21
chr1	15760000	3,4,5,6,7,8,9,11,13,14	boundary,domain	domain	10
chr1	16040000	4,5,6,7,9	domain	domain	5
chr1	16240000	3,4	domain	domain	2
chr1	16480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	16880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	17080000	3,4	domain	domain	2
chr1	17400000	3,4,5,6,7,8,9	domain	domain	7
chr1	17680000	3,4,5,6,7,8	domain	domain	6
chr1	18040000	4	domain	domain	1
chr1	18600000	3,4,5,6,7,8,9,10,11,12,14,15,16,17	domain	boundary,domain	14
chr1	18880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	19000000	15,16	boundary	domain	2
chr1	19120000	4,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26,27,28,29,30	boundary,domain	boundary,domain	20
chr1	19280000	3,4,5,6,7,8,9,10,28,29	boundary,domain	boundary,domain	10
chr1	19800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	20160000	23,24,25	boundary	domain	3
chr1	20520000	3,4,5,19,21	domain	domain	5
chr1	20680000	3,4,5,6,7,8,9,10,11,12,13,14,16	domain	domain	13
chr1	21200000	3,4	domain	domain	2
chr1	21400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	21480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	21680000	3,4	domain	domain	2
chr1	21960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	22000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	22400000	3,4,5	domain	domain	3
chr1	22680000	5	domain	domain	1
chr1	22960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	domain	domain	21
chr1	23320000	3,4,5,6,7,8,10,11,13,14	domain	boundary	10
chr1	23480000	3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	23680000	3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,31,32	boundary,domain	boundary,domain	25
chr1	23760000	5,6,7,8,15,18,19,20,25,27,28,29,30,31	boundary,domain	boundary,domain	14
chr1	24040000	3,8,9,10,11,13,14,16,18,19,21,24,25	boundary,domain	domain	13
chr1	24160000	5,6,10	domain	domain	3
chr1	24400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	24520000	11	domain	domain	1
chr1	24640000	3,4,5,6,7,8,9,10,11,12,13,14	boundary,domain	domain	12
chr1	24840000	3,4	domain	domain	2
chr1	25280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	25440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	25600000	3	domain	domain	1
chr1	25840000	3,4,5,6,7,8	domain	boundary,domain	6
chr1	26040000	3,4,5,8,10,11,12,13,14	domain	domain	9
chr1	26200000	3,14,15,16,18	domain	boundary,domain	5
chr1	26480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	boundary,domain	boundary,domain	23
chr1	26560000	4	domain	domain	1
chr1	26680000	14,22,30	boundary,domain	boundary,domain	3
chr1	26800000	3,4	domain	domain	2
chr1	26960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	27280000	17,18,19,20,21,22,23,26,27,30,31,32	boundary,domain	boundary,domain	12
chr1	27400000	20,24,26,28,29,30,31	boundary	boundary,domain	7
chr1	27720000	4,5,6,7,8,9,10,11,12,14,15,19	domain	domain	12
chr1	27840000	13,15,16,17,19,20,27,28,32	boundary,domain	boundary	9
chr1	28080000	3,4,19,21	boundary,domain	boundary	4
chr1	28240000	3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	28320000	12,13,25,30	boundary	boundary	4
chr1	28640000	6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	28760000	3,5,6,7,9,17,18,19,20,21,22,23	boundary,domain	boundary,domain	12
chr1	29240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	29360000	5	domain	domain	1
chr1	29760000	4	domain	domain	1
chr1	30200000	5,6	domain	domain	2
chr1	30720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	30920000	3,4,5,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	31080000	6,7,8,9,10,11	domain	domain	6
chr1	31400000	3,4,5,6,7,15,16,22,23,25,26,27,30,31,32	boundary,domain	boundary,domain	15
chr1	31600000	4,9,15,17,18,19,20,21,23,26,30,31,32	domain	domain	13
chr1	31800000	3,4	domain	domain	2
chr1	32000000	3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,23,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	32120000	9,10,11,13,14,15,16,21,22,23,24,25,26,27	boundary,domain	boundary,domain	14
chr1	32200000	4,11,12,14,23,24	boundary,domain	boundary,domain	6
chr1	32360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,21,22,23,24,25,30,31,32	boundary	boundary,domain	24
chr1	32680000	32	boundary	boundary	1
chr1	32880000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,30,31,32	boundary,domain	boundary,domain	27
chr1	33120000	3,4,5,6,7,8,9,10,11,12,13,14,15,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	33200000	16,17,18,23,24	boundary	boundary	5
chr1	33480000	3,4,5,6,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	28
chr1	33600000	3,4,5,6,7,8,9,10,11,17	boundary	domain	10
chr1	34160000	3,5,6,7,8	domain	domain	5
chr1	34480000	3,4	domain	domain	2
chr1	34760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	35160000	3,4,6,27,29,30,32	boundary,domain	domain	7
chr1	35400000	3,4	domain	domain	2
chr1	35840000	4,5,6,7,8,9,10,11,12,13,14,15,18,23	domain	boundary,domain	14
chr1	36080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,29,30,31,32	boundary,domain	boundary,domain	28
chr1	36320000	3	domain	domain	1
chr1	36440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	domain	30
chr1	37040000	3,4	domain	domain	2
chr1	37280000	3	domain	domain	1
chr1	37440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	domain	domain	20
chr1	37760000	3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31	domain	boundary,domain	27
chr1	38000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	38840000	3,4,5,6,7,8,9,10,11,12,13,14,15	domain	domain	13
chr1	39040000	3,4,5,6	domain	domain	4
chr1	39480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	39520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	39760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	39800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	40040000	3,4,5	domain	domain	3
chr1	40520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16	domain	domain	14
chr1	40840000	3,4,5,17,18,19,23,24	domain	boundary,domain	8
chr1	41000000	3,4,5,6,7,8,9,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	boundary,domain	boundary,domain	25
chr1	41240000	3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	41400000	23,24,25,26,27,28,29,32	boundary	boundary,domain	8
chr1	41520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,30	boundary,domain	domain	24
chr1	41760000	3	domain	domain	1
chr1	42120000	3,4,5,6,7,8,9,10,11,12	domain	domain	10
