chr	pos	w	left_type	right_type	Persistence
chr1	40000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32		gap	30
chr1	880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	1080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	1760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1920000	3	domain	domain	1
chr1	2080000	6,7	domain	domain	2
chr1	2160000	3,4,5,9	domain	domain	4
chr1	2400000	3,4,5	domain	domain	3
chr1	2640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	2760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	2920000	3	domain	domain	1
chr1	3280000	3	domain	domain	1
chr1	3560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	3600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	3920000	3,4,5,6,7	domain	domain	5
chr1	4280000	3,4,5,6	domain	domain	4
chr1	4600000	4,5,6,7,8,9,10	boundary,domain	domain	7
chr1	4880000	3,4,5,6,7,8	domain	domain	6
chr1	5120000	4	domain	domain	1
chr1	5440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24,25,26,27,30,31,32	domain	domain	26
chr1	5760000	3,4,5	domain	domain	3
chr1	5960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	6240000	3,4,5,11,12,13,16,17,18,20,21,25,26,27,28	boundary,domain	boundary,domain	15
chr1	6320000	30	boundary	boundary	1
chr1	6480000	3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	6560000	7,8,11,12,15,16	boundary	boundary	6
chr1	6680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24,30,31	boundary,domain	domain	22
chr1	7640000	3,4,5,6,7,8,9	domain	boundary,domain	7
chr1	7800000	3,7,10,13	domain	boundary,domain	4
chr1	7960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	8320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	8560000	20	domain	boundary	1
chr1	8880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	9080000	10,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28	boundary,domain	domain	17
chr1	9240000	3,5,6,7,8	domain	domain	5
chr1	9520000	3,6,7,8,9,10,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	23
chr1	9640000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,24,25	boundary	domain	16
chr1	9920000	3,5	domain	domain	2
chr1	10360000	3,14	domain	boundary,domain	2
chr1	10480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	30
chr1	11000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	11240000	4,5,18,19,20,22,25,26,27,28,29,30,31,32	boundary	domain	14
chr1	11640000	3,4,5	domain	boundary,domain	3
chr1	11760000	5,9,10,11	boundary,domain	boundary,domain	4
chr1	11920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22	boundary,domain	boundary,domain	20
chr1	12000000	3,4,11,13,14	boundary	domain	5
chr1	12240000	4,5,6,7,8,9,10	boundary,domain	domain	7
chr1	12680000	3	domain	domain	1
chr1	12840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	13400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	13640000	3,4,5	domain	domain	3
chr1	14000000	3,4,5,6,7,8,9,10,11,12,13,14	domain	domain	12
chr1	15080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	30
chr1	15320000	3,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	boundary,domain	boundary,domain	20
chr1	15480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	boundary,domain	boundary,domain	21
chr1	15760000	3,4,5,6,7,8,10,11,12,13,14,15,16	boundary,domain	domain	13
chr1	16040000	4,5,6,7,8,9,10	domain	domain	7
chr1	16200000	3	domain	domain	1
chr1	16480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	16880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	17080000	3,4	domain	domain	2
chr1	17440000	3,4,5,6,7,8,9,10,11,12	domain	domain	10
chr1	17680000	3,4,5,6,7,8,9	domain	domain	7
chr1	18600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16	domain	boundary,domain	14
chr1	18880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	19120000	3,4,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	19280000	3,4,5,6,7,8,9,10,23	boundary,domain	boundary,domain	9
chr1	19760000	3,4,5,6,8,10,14,15,16,17,19,21,28,32	boundary,domain	boundary	14
chr1	19880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	20160000	3,4,5,6,7,20,21,22,23,24,25,28	boundary	domain	12
chr1	20520000	3,4,5,6,11,13,14,18,20,21	domain	boundary,domain	10
chr1	20640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17	boundary,domain	domain	15
chr1	20960000	3	domain	domain	1
chr1	21200000	3,4	domain	domain	2
chr1	21400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	21480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	21680000	3,4	domain	domain	2
chr1	21960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	22000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	22400000	3,4,5,6	domain	domain	4
chr1	22640000	3,4,5,6,7	domain	domain	5
chr1	22960000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	domain	boundary,domain	20
chr1	23320000	13,14	domain	boundary,domain	2
chr1	23560000	6,7,8,9,10,11,12,13,14,16,17,18,19,21,22,23,24,25,26,27,31,32	boundary,domain	boundary,domain	22
chr1	23760000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	23880000	3	domain	domain	1
chr1	24080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	boundary,domain	domain	23
chr1	24400000	3,4,5,7,18	domain	domain	5
chr1	24640000	3,4,5,6,7,8,9,10,11,12,13	domain	domain	11
chr1	24840000	3,4,5,6,7,8,9	domain	domain	7
chr1	25240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	25440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	25840000	3,4,5,6,7,8,9	domain	boundary,domain	7
chr1	26000000	7,9,10,11,12,13	boundary,domain	boundary,domain	6
chr1	26200000	7,14,17,18	domain	boundary,domain	4
chr1	26480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	boundary,domain	boundary,domain	23
chr1	26800000	3	domain	boundary	1
chr1	26920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	27280000	3,4,5,6,7,8,9,10,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32	boundary,domain	boundary,domain	23
chr1	27400000	7,8,9,19,21,26,27,28,29	boundary,domain	boundary,domain	9
chr1	27840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	27920000	21	boundary	boundary	1
chr1	28040000	4,13,14,15,16,17,18,20,22,24,25,26,28	boundary,domain	boundary,domain	13
chr1	28240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	28640000	6,28	boundary,domain	boundary,domain	2
chr1	28760000	21,23,27,28,29,30,31,32	boundary,domain	boundary,domain	8
chr1	28880000	22,24,25,26	boundary	boundary	4
chr1	29240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	29760000	3	domain	domain	1
chr1	30280000	3,4	domain	domain	2
chr1	30720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	30920000	3,4,5,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	26
chr1	31080000	14,15,25,26	boundary,domain	boundary,domain	4
chr1	31160000	3,4,5,7,8,9,10,17,23,24,31,32	boundary,domain	boundary,domain	12
chr1	31360000	4,5,7,11,14,15,17,18,24,25,26,27,28,29,31	boundary,domain	boundary,domain	15
chr1	31600000	3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,32	domain	domain	27
chr1	31800000	3	domain	domain	1
chr1	32080000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	32360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	32880000	3,4,5,6,7,8,9,10,12,16,23	domain	boundary,domain	11
chr1	33160000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary	29
chr1	33480000	10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	23
chr1	33640000	3,4,5,6,7,8,9,10,11	boundary,domain	domain	9
chr1	34120000	7,8,10	domain	domain	3
chr1	34200000	7	domain	domain	1
chr1	34560000	3	domain	domain	1
chr1	34720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	domain	domain	26
chr1	34840000	17,20,21	boundary	domain	3
chr1	35000000	24,25,26,27,28,29,30,31,32	domain	domain	9
chr1	35120000	4,5,6,7,8,27,28	boundary,domain	domain	7
chr1	35840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,29	domain	boundary,domain	25
chr1	36080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	36480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	37160000	3,4,5	domain	domain	3
chr1	37440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	domain	domain	19
chr1	37880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	boundary,domain	boundary,domain	22
chr1	38000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22	boundary,domain	domain	19
chr1	38840000	3,4,5,6,7,8,9,10,11,12,13,14,15	domain	boundary,domain	13
chr1	39000000	7,8,9	boundary	domain	3
chr1	39080000	3,4,5,6	domain	domain	4
chr1	39480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	39520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	39760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	39800000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	40040000	3,4,5	domain	domain	3
chr1	40560000	5,6,7,8,9,10,11,12,13,14,15,16,18	boundary,domain	boundary,domain	13
chr1	40840000	16,17	boundary,domain	boundary,domain	2
chr1	41000000	3,5,6,7,8,9,10,18,20,21,22,23,24,26,27,28	domain	boundary,domain	16
chr1	41160000	23,24,26,29	boundary,domain	boundary	4
chr1	41240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	41520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	boundary,domain	domain	23
