chr	pos	w	left_type	right_type	Persistence
chr1	80000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32		gap	30
chr1	880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1080000	3,4	domain	domain	2
chr1	1320000	3,4,5,6,7	domain	domain	5
chr1	1640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	1760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1920000	3	domain	domain	1
chr1	2080000	3,4,6,7	domain	domain	4
chr1	2400000	3,4,5	domain	domain	3
chr1	2640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	2760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	3440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17	domain	boundary,domain	15
chr1	3640000	3	domain	domain	1
chr1	3720000	4,5	domain	domain	2
chr1	3800000	3,6,7,13,14,15,16,18,19,21,22,23	boundary,domain	boundary,domain	12
chr1	3920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27	boundary,domain	domain	25
chr1	4600000	3,4,5,6,7,8,9	domain	domain	7
chr1	5000000	3	domain	domain	1
chr1	5480000	4,5,6,7,8,9,10	domain	domain	7
chr1	5760000	3,4	domain	domain	2
chr1	5920000	3,5,8,9,10	domain	boundary,domain	5
chr1	6000000	5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	28
chr1	6200000	11,14,15,16,17,18,19,20,21,25,27,29,30,31	boundary	boundary,domain	14
chr1	6440000	3,4,5,6,7,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	27
chr1	6680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21	boundary,domain	domain	18
chr1	7640000	3,4,5,6,11,13,14	domain	boundary,domain	7
chr1	7840000	3,4,9,10	domain	boundary	4
chr1	7960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	8320000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	8720000	3	domain	domain	1
chr1	8880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	9120000	4,6,9,14,15,17,18,20,21,22,23,24,25,26,27,28,29,30	boundary,domain	boundary,domain	18
chr1	9520000	23,31,32	boundary	boundary	3
chr1	9600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
