chr	pos	w	left_type	right_type	Persistence
chr1	0	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23		gap	21
chr1	880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	1080000	3|4	domain	domain	2
chr1	1320000	3|4|5|6	domain	domain	4
chr1	1640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	1760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	1920000	3	domain	domain	1
chr1	2120000	3|4|5|6|7|8	domain	domain	6
chr1	2400000	3|4|5	domain	domain	3
chr1	2640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	2760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	3040000	3|4|5	domain	domain	3
chr1	3280000	3	domain	domain	1
chr1	3440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16	domain	domain|boundary	14
chr1	3880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	boundary|domain	domain	21
chr1	4120000	3|4	domain	domain	2
chr1	4600000	3|4|5|6|7|8|9|10|11	domain	domain	9
chr1	5480000	4|5|6|7|8	domain	domain	5
chr1	5760000	3|4|5	domain	domain	3
chr1	6000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	6200000	3|4|5|10|11|12|13|14|15|16|17|18|19|21	boundary	domain|boundary	14
chr1	6440000	3|4|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	20
chr1	6680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	boundary	domain	21
chr1	7040000	3|4	domain	domain	2
chr1	7240000	3|4	domain	domain	2
chr1	7680000	3|4|5|6|7|8|9|10|11|12|13|14|15	domain	boundary	13
chr1	7800000	3	domain	domain	1
chr1	7920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	boundary|domain	domain|boundary	21
chr1	8360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	8880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	9120000	3|9|10|11|23	domain|boundary	domain|boundary	5
chr1	9200000	3|4|5|6|7|9|12|13|14|15|16|17|18|19|20|21|22	domain|boundary	domain|boundary	17
chr1	9480000	3	domain	domain	1
chr1	9600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	9880000	23	boundary	domain	1
chr1	9960000	4	domain	domain	1
chr1	10200000	3|4|17|18|19|22|23	domain	boundary|domain	7
chr1	10360000	3	domain	domain	1
chr1	10440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	11000000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	11240000	3|4|5|6|7|8|9|15|16|17|18|19|20|21|22|23	domain|boundary	domain	16
chr1	11640000	3|4|5|6|7|8	domain	domain|boundary	6
chr1	11800000	3|4|5|8|9|10|11|12|13|14|15|16|17|18|21|22|23	domain|boundary	domain|boundary	17
chr1	12040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19	domain|boundary	domain|boundary	17
chr1	12200000	3|4|5|6|7|8|9|10|11	boundary	domain	9
chr1	12680000	3	domain	domain	1
chr1	12840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	13360000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	13600000	3|4|5	domain	domain	3
chr1	13840000	3	domain	domain	1
chr1	14000000	3|4|5|6|7|8|9|10|11|12|13|14|15	domain	domain	13
chr1	15120000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	15320000	3|4|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	17
chr1	15520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	15760000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18	domain|boundary	domain	16
chr1	16040000	3|4|5|6|7|8|9|10	domain	domain	8
chr1	16200000	3	domain	domain	1
chr1	16520000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	16880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	17080000	3|4	domain	domain	2
chr1	17400000	3|4|5|6|7|8|9|10|11	domain	domain	9
chr1	17640000	3|4|5|6|7|8|9|10|11|12	domain	domain	10
chr1	18080000	3	domain	domain	1
chr1	18320000	4|5	domain	domain	2
chr1	18600000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23	domain	domain|boundary	20
chr1	18880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	19120000	3|4|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	17
chr1	19280000	3|4|5|6|7|8|9	domain|boundary	domain	7
chr1	19720000	3|4|5|6|7|8|9	domain	domain|boundary	7
chr1	19880000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	20200000	3|4|5|6|7|22|23	domain|boundary	domain	7
chr1	20520000	3|4|5|6|7|8|9|10|11|12|13|14|17|22|23	domain	domain|boundary	15
chr1	20640000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21	boundary|domain	domain	19
chr1	21200000	3|4|5|6|7|8|9|10|11|12|13	domain	domain	11
chr1	21400000	3|4	domain	domain	2
chr1	21680000	3|4|5|6|7|8|9|10|11|12|13|16|17|18|19|20|21|22|23	domain	domain	19
chr1	22040000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain	21
chr1	22400000	3|4|5|6	domain	domain	4
chr1	22640000	3|4|5|6|7|8	domain	domain	6
chr1	22960000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	23280000	3|4|5|6|7|8|9|12|13|14|15|16|17|18|19	domain	domain|boundary	15
chr1	23520000	4|5|6|10|12|14|15|16|17|18|19|21|23	domain|boundary	boundary	13
chr1	23680000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|19|23	domain|boundary	domain|boundary	16
chr1	23760000	11|12|13|16|17|18|19|20|21|22|23	boundary|domain	boundary	11
chr1	24080000	4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	boundary	domain	20
chr1	24200000	3	domain	domain	1
chr1	24400000	3|4|5|6|15|16|17|18|19|20|21	domain|boundary	domain	11
chr1	24640000	3|4|5|6|7|8|9|10|11|12|13|14	domain	domain	12
chr1	24840000	3|4|5|6|7|8|9	domain	domain	7
chr1	25280000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	gap	21
chr1	25400000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	gap	domain	21
chr1	25600000	3	domain	domain	1
chr1	25840000	3|4|5|6|7|8|9|10	domain	domain|boundary	8
chr1	26040000	3|4|5|6|7|8|9|10|11|12|13|14|15	domain|boundary	domain|boundary	13
chr1	26160000	6|12|13|15	boundary	domain|boundary	4
chr1	26440000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain|boundary	21
chr1	26800000	3	domain	domain	1
chr1	26920000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	27280000	3|4|5|6|7|8|9	domain	domain	7
chr1	27840000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain	domain|boundary	21
chr1	28000000	3|14|15	domain|boundary	domain|boundary	3
chr1	28240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	28640000	3|4|5|6|23	domain	domain|boundary	5
chr1	28760000	22|23	domain|boundary	domain|boundary	2
chr1	28880000	23	boundary	boundary	1
chr1	29240000	3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23	domain|boundary	domain	21
chr1	29400000	3	domain	domain	1
chr1	29760000	3|4	domain	domain	2
chr1	30120000	3|4	domain	domain	2
chr1	30320000	3	domain	domain	1
