chr	pos	w	left_type	right_type	Persistence
chr1	40000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32		gap	30
chr1	880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	1080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	1760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	1920000	3	domain	domain	1
chr1	2280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	2320000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	2640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	2760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	3560000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	3600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	3920000	3,4,5,6,7	domain	domain	5
chr1	4400000	3	domain	domain	1
chr1	4600000	3,4,5,6,7,8,9,10,11,12,13	domain	domain	11
chr1	4840000	3	domain	domain	1
chr1	5480000	3,4,5,6,7,8,9	domain	domain	7
chr1	5800000	3,4,5,7	domain	domain	4
chr1	6000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	6200000	3,4,5,11,15,16,17,18,19,20,22,23,25,27	boundary,domain	boundary,domain	14
chr1	6440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	6680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,27	boundary,domain	domain	21
chr1	7000000	3,4	domain	domain	2
chr1	7200000	3,4,5	domain	domain	3
chr1	7640000	3,4,5,6,7,8,9,10,12,13,14,15,16,17	domain	boundary,domain	14
chr1	7760000	7,8,9,10,11,12,13,18,31	boundary,domain	boundary,domain	9
chr1	7960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	8360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	8560000	14	boundary	boundary	1
chr1	8880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	9120000	6,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	25
chr1	9240000	3,4,5,6,7,8,10,12,14,15,16,17,23,24,25,28,29,30,31	boundary,domain	boundary,domain	19
chr1	9480000	3,4	domain	domain	2
chr1	9600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	9920000	3,4,15,16,19,20,22,23,24	domain	domain	9
chr1	10160000	3,4	domain	domain	2
chr1	10360000	3,4,5	domain	boundary,domain	3
chr1	10480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,32	boundary,domain	domain	20
chr1	11000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	11240000	3,4,5,6,7,8,14,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32	boundary,domain	domain	22
chr1	11640000	3,4,5,6,7	domain	boundary,domain	5
chr1	11800000	5,6,7,8,9,10,11,12,13,14,15,16,18,21,22,23,24,25	boundary,domain	boundary,domain	18
chr1	12040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	boundary,domain	boundary,domain	17
chr1	12120000	5	boundary	domain	1
chr1	12240000	3,4,5,6,7,8,9,10,11,12,14	boundary,domain	domain	11
chr1	12680000	3	domain	domain	1
chr1	12840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	13360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	13640000	3	domain	domain	1
chr1	13840000	3	domain	domain	1
chr1	14000000	3,4,5,6,7,8,9,10,11,12,13,14	domain	domain	12
chr1	14800000	3	domain	domain	1
chr1	15120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	15320000	3,4,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	boundary,domain	boundary,domain	21
chr1	15520000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	boundary,domain	boundary,domain	21
chr1	15760000	3,4,5,6,7,8,9,10,11,15,16	boundary,domain	domain	11
chr1	16040000	3,4,5,6,7,8,9,10	domain	domain	8
chr1	16240000	3,4,5	domain	domain	3
chr1	16480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	16920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	17080000	3	domain	domain	1
chr1	17400000	3,4,5,6,7,8,9,10,11	domain	domain	9
chr1	17680000	3,4,5,6,7,17	domain	domain	6
chr1	17920000	3	domain	domain	1
chr1	18600000	3,4,5,6,7,8,9,10,11,12,13,14,15,16	domain	boundary,domain	14
chr1	18880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	19120000	3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	28
chr1	19280000	3,4,5,6,7,8,19,21	boundary,domain	domain	8
chr1	19720000	3,4,5,6,7,8,9,10,11,13,15,16,17,18,19,20,21,22,28	domain	boundary,domain	19
chr1	19880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	20200000	3,4,5,6,7,20,21,22,23,24,25,26,27,28,30,31,32	boundary,domain	boundary,domain	17
chr1	20520000	3,4,5	domain	domain	3
chr1	20640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	21240000	3,4,5,6,7,8,9,10,11,12,13	domain	domain	11
chr1	21400000	3,4	domain	domain	2
chr1	21680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	22040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	22400000	3,4,5	domain	domain	3
chr1	22640000	3,4,5,6,7	domain	domain	5
chr1	22960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	23280000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,32	boundary,domain	boundary,domain	27
chr1	23480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	23680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,27,29,30,31,32	boundary,domain	boundary,domain	27
chr1	23760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	24040000	3,4,6,7,8,9,12,13,14,15,16,18,19,20,21,24,25,26,28	boundary,domain	domain	19
chr1	24160000	3,5	domain	domain	2
chr1	24400000	3,4,5	domain	domain	3
chr1	24640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17	domain	domain	15
chr1	24840000	3,4,5,6,9,10	domain	domain	6
chr1	25200000	3	domain	domain	1
chr1	25360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	gap	30
chr1	25400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	gap	domain	30
chr1	25560000	3	domain	domain	1
chr1	25840000	3,4,5,6,7,8,9,10	domain	boundary,domain	8
chr1	26040000	3,4,5,6,7,8,9,10,11,14	boundary,domain	boundary,domain	10
chr1	26160000	3,6,8,10,12,13,14,17	boundary,domain	boundary,domain	8
chr1	26440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	boundary,domain	boundary,domain	23
chr1	26800000	3,21,22,23,26	boundary,domain	boundary,domain	5
chr1	26920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	27200000	29	domain	domain	1
chr1	27280000	3,5,6,7,8,9	domain	boundary,domain	6
chr1	27400000	3,7,22,24,27,29,30,31,32	boundary,domain	boundary,domain	9
chr1	27720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	domain	30
chr1	27840000	3,7	boundary,domain	domain	2
chr1	28040000	3,4,15,16,17,18,19,20,21,22,23,24,25,26,27,28	boundary,domain	boundary,domain	16
chr1	28240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	28320000	25,27	boundary	boundary	2
chr1	28640000	3,6,27,28,29,31,32	boundary,domain	boundary,domain	7
chr1	28760000	21,22,23,24,25,26,29,30,31,32	boundary	boundary,domain	10
chr1	28880000	21,22,23,24,25,26,27,28	boundary,domain	boundary	8
chr1	29240000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	30120000	3,4,5	domain	domain	3
chr1	30360000	4,5	domain	domain	2
chr1	30720000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	30920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	31080000	13,14,16,21,24,26,29,32	boundary	boundary,domain	8
chr1	31160000	3,4,5,6,7,8,9,10,14,16,28,29,30,31,32	boundary,domain	boundary,domain	15
chr1	31440000	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	29
chr1	31600000	3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary	boundary,domain	29
chr1	31800000	3,4,23	boundary,domain	boundary,domain	3
chr1	32040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	32200000	3	domain	domain	1
chr1	32400000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	32680000	20,23	boundary	boundary	2
chr1	32880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	33120000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	33480000	3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	28
chr1	33640000	3,4,5,6,7,8,9,10,11,12,13,14,15,18	boundary,domain	domain	14
chr1	34080000	3,4,5,6,7	domain	domain	5
chr1	34760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	domain	boundary,domain	26
chr1	34880000	5,28,29,30,31,32	domain	domain	6
chr1	35160000	3,4,5	domain	domain	3
chr1	35440000	3,4,5,6,7,8,9	domain	domain	7
chr1	35840000	3,4,5,6,7,8,9,10,11,12,13,14	domain	boundary,domain	12
chr1	36080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	boundary,domain	30
chr1	36320000	3	domain	domain	1
chr1	36480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	boundary,domain	domain	30
chr1	37440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24	domain	boundary,domain	22
chr1	37560000	3,10,19,26	boundary	boundary,domain	4
chr1	37720000	3,6,12,13,19,20,21,22,23,24,25,26,32	boundary,domain	boundary,domain	13
chr1	37800000	21,23,24,27,28,30,31	boundary,domain	boundary	7
chr1	37880000	4,10,14,15,16,17,18,19,20,22,24,26,28,29,30,31,32	boundary,domain	boundary,domain	17
chr1	38000000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,31,32	boundary,domain	domain	28
chr1	38840000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32	domain	boundary,domain	30
chr1	39000000	28,31	boundary	boundary	2
chr1	39080000	3,4,5,26,29,30,32	boundary,domain	boundary,domain	7
chr1	39280000	4	domain	domain	1
