chr	pos	w	left_type	right_type	Persistence
chr1	40000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20		gap	18
chr1	880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	gap	domain	18
chr1	1040000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	gap	18
chr1	1080000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	gap	domain	18
chr1	1480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	gap	18
chr1	1760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	gap	domain	18
chr1	1920000	3	domain	domain	1
chr1	2160000	3,4,5,6,7,8	domain	domain	6
chr1	2400000	3,4,5	domain	domain	3
chr1	2640000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	gap	18
chr1	2760000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	gap	domain	18
chr1	3000000	3,4	domain	domain	2
chr1	3280000	4	domain	domain	1
chr1	3440000	3,4,5,6,7,8,9,10,11,12,13,14,15,16	domain	boundary,domain	14
chr1	3640000	3	domain	domain	1
chr1	3920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	4320000	3	domain	domain	1
chr1	4600000	3,4,5,6,7,8,9,10	domain	domain	8
chr1	5120000	3	domain	domain	1
chr1	5240000	5	domain	domain	1
chr1	5440000	3,4	domain	domain	2
chr1	5760000	3	domain	domain	1
chr1	5960000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	6200000	3,4,5,17	boundary	boundary	4
chr1	6480000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	6680000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	domain	18
chr1	7080000	3,4	domain	domain	2
chr1	7240000	3,4	domain	domain	2
chr1	7640000	3,4,5,6,7,8	domain	boundary,domain	6
chr1	7800000	3	domain	domain	1
chr1	7920000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary	18
chr1	8360000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	boundary,domain	boundary,domain	18
chr1	8560000	13	boundary	domain	1
chr1	8880000	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	domain	boundary,domain	18
chr1	9000000	9	boundary	domain	1
