chr	from.id	from.coord	to.id	to.coord	tag	size
chr21	1	5000000	133	10320000	gap	5320000
chr21	134	10320000	137	10480000	domain	160000
chr21	138	10480000	227	14080000	gap	3600000
chr21	228	14080000	271	15840000	domain	1760000
chr21	272	15840000	309	17360000	domain	1520000
chr21	310	17360000	315	17600000	boundary	240000
chr21	316	17600000	336	18440000	domain	840000
chr21	337	18440000	355	19200000	domain	760000
chr21	356	19200000	399	20960000	domain	1760000
chr21	400	20960000	447	22880000	domain	1920000
chr21	448	22880000	449	22960000	boundary	80000
chr21	450	22960000	514	25560000	domain	2600000
chr21	515	25560000	518	25720000	boundary	160000
chr21	519	25720000	544	26760000	domain	1040000
chr21	545	26760000	571	27840000	domain	1080000
chr21	572	27840000	576	28040000	gap	200000
chr21	577	28040000	601	29040000	domain	1000000
chr21	602	29040000	610	29400000	boundary	360000
chr21	611	29400000	624	29960000	domain	560000
chr21	625	29960000	668	31720000	domain	1760000
chr21	669	31720000	682	32280000	domain	560000
chr21	683	32280000	691	32640000	boundary	360000
chr21	692	32640000	713	33520000	domain	880000
chr21	714	33520000	734	34360000	domain	840000
chr21	735	34360000	737	34480000	gap	120000
chr21	738	34480000	778	36120000	domain	1640000
chr21	779	36120000	803	37120000	domain	1000000
chr21	804	37120000	816	37640000	domain	520000
chr21	817	37640000	835	38400000	domain	760000
chr21	836	38400000	875	40000000	domain	1600000
chr21	876	40000000	876	40040000	gap	40000
chr21	877	40040000	903	41120000	domain	1080000
chr21	904	41120000	912	41480000	boundary	360000
chr21	913	41480000	928	42120000	domain	640000
chr21	929	42120000	951	43040000	domain	920000
chr21	952	43040000	964	43560000	gap	520000
chr21	965	43560000	977	44080000	domain	520000
chr21	978	44080000	977	44080000	gap	0
chr21	978	44080000	981	44240000	gap	160000
chr21	982	44240000	1004	45160000	domain	920000
chr21	1005	45160000	1043	46709983	domain	1549983
