chr	from.id	from.coord	to.id	to.coord	tag	size
chr7	1	0	1	40000	gap	40000
chr7	2	40000	7	280000	domain	240000
chr7	8	280000	22	880000	domain	600000
chr7	23	880000	30	1200000	domain	320000
chr7	31	1200000	37	1480000	domain	280000
chr7	38	1480000	40	1600000	boundary	120000
chr7	41	1600000	56	2240000	domain	640000
chr7	57	2240000	59	2360000	boundary	120000
chr7	60	2360000	68	2720000	domain	360000
chr7	69	2720000	72	2880000	domain	160000
chr7	73	2880000	81	3240000	domain	360000
chr7	82	3240000	115	4600000	domain	1360000
chr7	116	4600000	120	4800000	domain	200000
chr7	121	4800000	129	5160000	domain	360000
chr7	130	5160000	137	5480000	domain	320000
chr7	138	5480000	147	5880000	domain	400000
chr7	148	5880000	150	6000000	gap	120000
chr7	151	6000000	168	6720000	domain	720000
chr7	169	6720000	174	6960000	gap	240000
chr7	175	6960000	208	8320000	domain	1360000
chr7	209	8320000	219	8760000	domain	440000
chr7	220	8760000	230	9200000	domain	440000
chr7	231	9200000	243	9720000	domain	520000
chr7	244	9720000	250	10000000	domain	280000
chr7	251	10000000	261	10440000	domain	440000
chr7	262	10440000	272	10880000	domain	440000
chr7	273	10880000	284	11360000	domain	480000
chr7	285	11360000	312	12480000	domain	1120000
chr7	313	12480000	316	12640000	domain	160000
chr7	317	12640000	332	13280000	domain	640000
chr7	333	13280000	361	14440000	domain	1160000
chr7	362	14440000	367	14680000	domain	240000
chr7	368	14680000	382	15280000	domain	600000
chr7	383	15280000	393	15720000	domain	440000
chr7	394	15720000	402	16080000	domain	360000
chr7	403	16080000	416	16640000	domain	560000
chr7	417	16640000	424	16960000	domain	320000
chr7	425	16960000	442	17680000	domain	720000
chr7	443	17680000	458	18320000	domain	640000
chr7	459	18320000	466	18640000	domain	320000
chr7	467	18640000	477	19080000	domain	440000
chr7	478	19080000	486	19440000	domain	360000
chr7	487	19440000	492	19680000	domain	240000
chr7	493	19680000	517	20680000	domain	1000000
chr7	518	20680000	519	20760000	boundary	80000
chr7	520	20760000	532	21280000	domain	520000
chr7	533	21280000	538	21520000	domain	240000
chr7	539	21520000	552	22080000	domain	560000
chr7	553	22080000	562	22480000	domain	400000
chr7	563	22480000	563	22520000	gap	40000
chr7	564	22520000	577	23080000	domain	560000
chr7	578	23080000	588	23520000	domain	440000
chr7	589	23520000	594	23760000	domain	240000
chr7	595	23760000	608	24320000	domain	560000
chr7	609	24320000	610	24400000	domain	80000
chr7	611	24400000	619	24760000	domain	360000
chr7	620	24760000	630	25200000	domain	440000
chr7	631	25200000	647	25880000	domain	680000
chr7	648	25880000	659	26360000	domain	480000
chr7	660	26360000	667	26680000	domain	320000
chr7	668	26680000	679	27160000	domain	480000
chr7	680	27160000	703	28120000	domain	960000
chr7	704	28120000	709	28360000	domain	240000
chr7	710	28360000	722	28880000	domain	520000
chr7	723	28880000	728	29120000	domain	240000
chr7	729	29120000	742	29680000	domain	560000
chr7	743	29680000	743	29720000	gap	40000
chr7	744	29720000	753	30120000	domain	400000
chr7	754	30120000	765	30600000	domain	480000
chr7	766	30600000	769	30760000	domain	160000
chr7	770	30760000	779	31160000	domain	400000
chr7	780	31160000	794	31760000	domain	600000
chr7	795	31760000	804	32160000	domain	400000
chr7	805	32160000	817	32680000	domain	520000
chr7	818	32680000	819	32760000	gap	80000
chr7	820	32760000	824	32960000	domain	200000
chr7	825	32960000	825	33000000	gap	40000
chr7	826	33000000	849	33960000	domain	960000
chr7	850	33960000	859	34360000	domain	400000
chr7	860	34360000	866	34640000	domain	280000
chr7	867	34640000	876	35040000	domain	400000
chr7	877	35040000	881	35240000	gap	200000
chr7	882	35240000	891	35640000	domain	400000
chr7	892	35640000	898	35920000	domain	280000
chr7	899	35920000	899	35960000	gap	40000
chr7	900	35960000	910	36400000	domain	440000
chr7	911	36400000	930	37200000	domain	800000
chr7	931	37200000	946	37840000	domain	640000
chr7	947	37840000	960	38400000	domain	560000
chr7	961	38400000	969	38760000	domain	360000
chr7	970	38760000	988	39520000	domain	760000
chr7	989	39520000	994	39760000	domain	240000
chr7	995	39760000	995	39800000	gap	40000
chr7	996	39800000	1004	40160000	domain	360000
chr7	1005	40160000	1026	41040000	domain	880000
chr7	1027	41040000	1044	41760000	domain	720000
chr7	1045	41760000	1048	41920000	domain	160000
chr7	1049	41920000	1073	42920000	domain	1000000
chr7	1074	42920000	1088	43520000	domain	600000
chr7	1089	43520000	1099	43960000	domain	440000
chr7	1100	43960000	1101	44040000	gap	80000
chr7	1102	44040000	1114	44560000	domain	520000
chr7	1115	44560000	1121	44840000	domain	280000
chr7	1122	44840000	1129	45160000	domain	320000
chr7	1130	45160000	1143	45720000	domain	560000
chr7	1144	45720000	1146	45840000	gap	120000
chr7	1147	45840000	1181	47240000	domain	1400000
chr7	1182	47240000	1196	47840000	domain	600000
chr7	1197	47840000	1205	48200000	domain	360000
chr7	1206	48200000	1221	48840000	domain	640000
chr7	1222	48840000	1222	48880000	gap	40000
chr7	1223	48880000	1237	49480000	domain	600000
chr7	1238	49480000	1240	49600000	domain	120000
chr7	1241	49600000	1247	49880000	domain	280000
chr7	1248	49880000	1253	50120000	domain	240000
chr7	1254	50120000	1261	50440000	domain	320000
chr7	1262	50440000	1278	51120000	domain	680000
chr7	1279	51120000	1285	51400000	domain	280000
chr7	1286	51400000	1294	51760000	domain	360000
chr7	1295	51760000	1307	52280000	domain	520000
chr7	1308	52280000	1328	53120000	domain	840000
chr7	1329	53120000	1329	53160000	gap	40000
