eigval1	eigval2	eigval3
1900.2003044616802	-1006.2465960161528	871.8161772880886
1641.1160141390642	731.6412527191325	625.5627677056425
1467.8562532502337	1250.166259183524	-914.55662018524
956.7442531350131	-510.333155409038	504.035759207403
1125.0733616335965	-527.4297191349519	514.9842826868593
1314.6947763488592	-825.5346278951886	576.5502362429291
1167.5498213550416	707.6129249665634	-565.811412961234
1062.8865246861762	-548.0505815147912	542.1017753936153
680.2493016212047	479.9793713431761	-465.81048859630585
1145.675955955499	555.7310597570558	-541.0760325046875
1284.82437908966	-577.653945657959	576.4057596671282
1108.8160179172355	-426.97830368440475	399.43769347194626
541.1681156753491	-445.088400118439	357.625325434621
688.7762519264822	262.13926688671154	-234.95654828515143
684.8260471833631	-325.61892927471024	321.03806576480736
721.5670132313076	379.5762533257853	-320.74621993110094
574.9411835929158	280.43764972828535	-232.97672341703995
432.29165708432396	160.01702841367336	-156.9343457886822
445.9389180144254	348.34596131881466	-263.0741082620724
452.82296748825377	299.7437589722488	255.7100559401218
295.6854537583093	-185.73940811021183	112.78221895373119
190.46415017049796	112.36643748169809	-93.41906387593265
952.5613427382289	689.5164256885545	-596.6436607953145
79.72397759913483	-74.02490947286215	63.73760084542514
		
