chr	from.id	from.coord	to.id	to.coord	tag	size
chr13	1	16000000	73	18920000	gap	2920000
chr13	74	18920000	80	19200000	domain	280000
chr13	81	19200000	85	19400000	domain	200000
chr13	86	19400000	88	19520000	gap	120000
chr13	89	19520000	99	19960000	domain	440000
chr13	100	19960000	105	20200000	domain	240000
chr13	106	20200000	112	20480000	domain	280000
chr13	113	20480000	123	20920000	domain	440000
chr13	124	20920000	140	21600000	domain	680000
chr13	141	21600000	158	22320000	domain	720000
chr13	159	22320000	173	22920000	domain	600000
chr13	174	22920000	174	22960000	gap	40000
chr13	175	22960000	183	23320000	domain	360000
chr13	184	23320000	185	23400000	domain	80000
chr13	186	23400000	198	23920000	domain	520000
chr13	199	23920000	207	24280000	domain	360000
chr13	208	24280000	214	24560000	domain	280000
chr13	215	24560000	219	24760000	domain	200000
chr13	220	24760000	230	25200000	domain	440000
chr13	231	25200000	235	25400000	domain	200000
chr13	236	25400000	253	26120000	domain	720000
chr13	254	26120000	262	26480000	domain	360000
chr13	263	26480000	268	26720000	domain	240000
chr13	269	26720000	273	26920000	domain	200000
chr13	274	26920000	284	27360000	domain	440000
chr13	285	27360000	300	28000000	domain	640000
chr13	301	28000000	308	28320000	domain	320000
chr13	309	28320000	316	28640000	domain	320000
chr13	317	28640000	320	28800000	domain	160000
chr13	321	28800000	337	29480000	domain	680000
chr13	338	29480000	344	29760000	domain	280000
chr13	345	29760000	353	30120000	domain	360000
chr13	354	30120000	365	30600000	domain	480000
chr13	366	30600000	372	30880000	domain	280000
chr13	373	30880000	378	31120000	domain	240000
chr13	379	31120000	386	31440000	domain	320000
chr13	387	31440000	396	31840000	domain	400000
chr13	397	31840000	408	32320000	domain	480000
chr13	409	32320000	415	32600000	domain	280000
chr13	416	32600000	438	33520000	domain	920000
chr13	439	33520000	444	33760000	domain	240000
chr13	445	33760000	480	35200000	domain	1440000
chr13	481	35200000	491	35640000	domain	440000
chr13	492	35640000	499	35960000	domain	320000
chr13	500	35960000	507	36280000	domain	320000
chr13	508	36280000	511	36440000	domain	160000
chr13	512	36440000	520	36800000	domain	360000
chr13	521	36800000	527	37080000	domain	280000
chr13	528	37080000	541	37640000	domain	560000
chr13	542	37640000	547	37880000	domain	240000
chr13	548	37880000	564	38560000	domain	680000
chr13	565	38560000	575	39000000	domain	440000
chr13	576	39000000	592	39680000	domain	680000
chr13	593	39680000	601	40040000	domain	360000
chr13	602	40040000	619	40760000	domain	720000
chr13	620	40760000	627	41080000	domain	320000
chr13	628	41080000	634	41360000	domain	280000
chr13	635	41360000	641	41640000	domain	280000
chr13	642	41640000	657	42280000	domain	640000
chr13	658	42280000	666	42640000	domain	360000
chr13	667	42640000	677	43080000	domain	440000
chr13	678	43080000	682	43280000	domain	200000
chr13	683	43280000	697	43880000	domain	600000
chr13	698	43880000	712	44480000	domain	600000
chr13	713	44480000	725	45000000	domain	520000
chr13	726	45000000	733	45320000	domain	320000
chr13	734	45320000	739	45560000	domain	240000
chr13	740	45560000	760	46400000	domain	840000
chr13	761	46400000	761	46440000	gap	40000
chr13	762	46440000	770	46800000	domain	360000
chr13	771	46800000	778	47120000	domain	320000
chr13	779	47120000	801	48040000	domain	920000
chr13	802	48040000	815	48600000	domain	560000
chr13	816	48600000	820	48800000	domain	200000
chr13	821	48800000	824	48960000	domain	160000
chr13	825	48960000	832	49280000	domain	320000
chr13	833	49280000	841	49640000	domain	360000
chr13	842	49640000	849	49960000	domain	320000
chr13	850	49960000	877	51080000	domain	1120000
chr13	878	51080000	884	51360000	domain	280000
chr13	885	51360000	895	51800000	domain	440000
chr13	896	51800000	905	52200000	domain	400000
chr13	906	52200000	908	52320000	gap	120000
chr13	909	52320000	912	52480000	domain	160000
chr13	913	52480000	915	52600000	gap	120000
chr13	916	52600000	922	52880000	domain	280000
chr13	923	52880000	930	53200000	domain	320000
chr13	931	53200000	944	53760000	domain	560000
chr13	945	53760000	949	53960000	domain	200000
chr13	950	53960000	978	55120000	domain	1160000
chr13	979	55120000	982	55280000	domain	160000
chr13	983	55280000	987	55480000	boundary	200000
chr13	988	55480000	991	55640000	domain	160000
chr13	992	55640000	997	55880000	domain	240000
chr13	998	55880000	998	55920000	gap	40000
chr13	999	55920000	1011	56440000	domain	520000
chr13	1012	56440000	1013	56520000	domain	80000
chr13	1014	56520000	1028	57120000	domain	600000
chr13	1029	57120000	1031	57240000	gap	120000
chr13	1032	57240000	1040	57600000	domain	360000
