chr	from.id	from.coord	to.id	to.coord	tag	size
chr4	1	0	2	80000	gap	80000
chr4	3	80000	25	1000000	domain	920000
chr4	26	1000000	26	1040000	gap	40000
chr4	27	1040000	55	2200000	domain	1160000
chr4	56	2200000	88	3520000	domain	1320000
chr4	89	3520000	91	3640000	gap	120000
chr4	92	3640000	97	3880000	domain	240000
chr4	98	3880000	103	4120000	gap	240000
chr4	104	4120000	155	6200000	domain	2080000
chr4	156	6200000	166	6640000	boundary	440000
chr4	167	6640000	178	7120000	boundary	480000
chr4	179	7120000	215	8600000	domain	1480000
chr4	216	8600000	216	8640000	gap	40000
chr4	217	8640000	220	8800000	domain	160000
chr4	221	8800000	221	8840000	gap	40000
chr4	222	8840000	228	9120000	domain	280000
chr4	229	9120000	242	9680000	gap	560000
chr4	243	9680000	264	10560000	domain	880000
chr4	265	10560000	294	11760000	domain	1200000
chr4	295	11760000	300	12000000	boundary	240000
chr4	301	12000000	318	12720000	domain	720000
chr4	319	12720000	341	13640000	domain	920000
chr4	342	13640000	380	15200000	domain	1560000
chr4	381	15200000	387	15480000	boundary	280000
chr4	388	15480000	400	16000000	domain	520000
chr4	401	16000000	407	16280000	boundary	280000
chr4	408	16280000	437	17480000	domain	1200000
chr4	438	17480000	466	18640000	domain	1160000
chr4	467	18640000	510	20400000	domain	1760000
chr4	511	20400000	518	20720000	boundary	320000
chr4	519	20720000	538	21520000	domain	800000
chr4	539	21520000	544	21760000	boundary	240000
chr4	545	21760000	571	22840000	domain	1080000
chr4	572	22840000	611	24440000	domain	1600000
chr4	612	24440000	629	25160000	domain	720000
chr4	630	25160000	635	25400000	boundary	240000
chr4	636	25400000	647	25880000	domain	480000
chr4	648	25880000	676	27040000	domain	1160000
chr4	677	27040000	759	30360000	domain	3320000
chr4	760	30360000	766	30640000	boundary	280000
chr4	767	30640000	795	31800000	domain	1160000
chr4	796	31800000	796	31840000	gap	40000
chr4	797	31840000	821	32840000	domain	1000000
chr4	822	32840000	869	34760000	domain	1920000
chr4	870	34760000	871	34840000	gap	80000
chr4	872	34840000	900	36000000	domain	1160000
chr4	901	36000000	910	36400000	boundary	400000
chr4	911	36400000	936	37440000	domain	1040000
chr4	937	37440000	939	37560000	boundary	120000
chr4	940	37560000	945	37800000	boundary	240000
chr4	946	37800000	951	38040000	boundary	240000
chr4	952	38040000	972	38880000	domain	840000
