chr	from.id	from.coord	to.id	to.coord	tag	size
chr15	1	17000000	145	22800000	gap	5800000
chr15	146	22800000	153	23120000	domain	320000
chr15	154	23120000	162	23480000	gap	360000
chr15	163	23480000	177	24080000	domain	600000
chr15	178	24080000	189	24560000	gap	480000
chr15	190	24560000	203	25120000	domain	560000
chr15	204	25120000	213	25520000	domain	400000
chr15	214	25520000	224	25960000	domain	440000
chr15	225	25960000	233	26320000	domain	360000
chr15	234	26320000	247	26880000	domain	560000
chr15	248	26880000	280	28200000	domain	1320000
chr15	281	28200000	296	28840000	gap	640000
chr15	297	28840000	316	29640000	domain	800000
chr15	317	29640000	327	30080000	domain	440000
chr15	328	30080000	346	30840000	gap	760000
chr15	347	30840000	354	31160000	domain	320000
chr15	355	31160000	365	31600000	domain	440000
chr15	366	31600000	368	31720000	gap	120000
chr15	369	31720000	379	32160000	domain	440000
chr15	380	32160000	391	32640000	gap	480000
chr15	392	32640000	400	33000000	domain	360000
chr15	401	33000000	406	33240000	boundary	240000
chr15	407	33240000	418	33720000	domain	480000
chr15	419	33720000	426	34040000	domain	320000
chr15	427	34040000	434	34360000	domain	320000
chr15	435	34360000	440	34600000	gap	240000
chr15	441	34600000	450	35000000	domain	400000
chr15	451	35000000	462	35480000	domain	480000
chr15	463	35480000	487	36480000	domain	1000000
chr15	488	36480000	504	37160000	domain	680000
chr15	505	37160000	524	37960000	domain	800000
chr15	525	37960000	535	38400000	domain	440000
chr15	536	38400000	543	38720000	domain	320000
chr15	544	38720000	554	39160000	domain	440000
chr15	555	39160000	567	39680000	domain	520000
chr15	568	39680000	569	39760000	boundary	80000
chr15	570	39760000	576	40040000	domain	280000
chr15	577	40040000	586	40440000	domain	400000
chr15	587	40440000	597	40880000	domain	440000
chr15	598	40880000	609	41360000	domain	480000
chr15	610	41360000	624	41960000	domain	600000
chr15	625	41960000	629	42160000	boundary	200000
chr15	630	42160000	642	42680000	domain	520000
chr15	643	42680000	650	43000000	domain	320000
chr15	651	43000000	664	43560000	domain	560000
chr15	665	43560000	668	43720000	gap	160000
chr15	669	43720000	695	44800000	domain	1080000
chr15	696	44800000	696	44840000	gap	40000
chr15	697	44840000	701	45040000	domain	200000
chr15	702	45040000	702	45080000	gap	40000
chr15	703	45080000	716	45640000	domain	560000
chr15	717	45640000	733	46320000	domain	680000
chr15	734	46320000	752	47080000	domain	760000
chr15	753	47080000	753	47120000	gap	40000
chr15	754	47120000	775	48000000	domain	880000
chr15	776	48000000	783	48320000	domain	320000
chr15	784	48320000	796	48840000	domain	520000
chr15	797	48840000	805	49200000	domain	360000
chr15	806	49200000	829	50160000	domain	960000
chr15	830	50160000	834	50360000	domain	200000
chr15	835	50360000	848	50920000	domain	560000
chr15	849	50920000	862	51480000	domain	560000
chr15	863	51480000	870	51800000	domain	320000
chr15	871	51800000	881	52240000	domain	440000
