chr	from.id	from.coord	to.id	to.coord	tag	size
chr21	1	5000000	133	10320000	gap	5320000
chr21	134	10320000	137	10480000	domain	160000
chr21	138	10480000	227	14080000	gap	3600000
chr21	228	14080000	235	14400000	domain	320000
chr21	236	14400000	245	14800000	domain	400000
chr21	246	14800000	265	15600000	domain	800000
chr21	266	15600000	272	15880000	domain	280000
chr21	273	15880000	298	16920000	domain	1040000
chr21	299	16920000	308	17320000	domain	400000
chr21	309	17320000	316	17640000	domain	320000
chr21	317	17640000	323	17920000	domain	280000
chr21	324	17920000	325	18000000	boundary	80000
chr21	326	18000000	332	18280000	domain	280000
chr21	333	18280000	357	19280000	boundary	1000000
chr21	358	19280000	387	20480000	domain	1200000
chr21	388	20480000	399	20960000	domain	480000
chr21	400	20960000	424	21960000	domain	1000000
chr21	425	21960000	445	22800000	domain	840000
chr21	446	22800000	449	22960000	boundary	160000
chr21	450	22960000	457	23280000	boundary	320000
chr21	458	23280000	471	23840000	domain	560000
chr21	472	23840000	488	24520000	domain	680000
chr21	489	24520000	497	24880000	domain	360000
chr21	498	24880000	502	25080000	domain	200000
chr21	503	25080000	510	25400000	domain	320000
chr21	511	25400000	514	25560000	boundary	160000
chr21	515	25560000	519	25760000	domain	200000
chr21	520	25760000	531	26240000	domain	480000
chr21	532	26240000	544	26760000	domain	520000
chr21	545	26760000	571	27840000	domain	1080000
chr21	572	27840000	576	28040000	gap	200000
chr21	577	28040000	585	28400000	domain	360000
chr21	586	28400000	601	29040000	domain	640000
chr21	602	29040000	611	29440000	domain	400000
chr21	612	29440000	623	29920000	domain	480000
chr21	624	29920000	625	30000000	boundary	80000
chr21	626	30000000	637	30480000	domain	480000
chr21	638	30480000	644	30760000	domain	280000
chr21	645	30760000	652	31080000	domain	320000
chr21	653	31080000	668	31720000	domain	640000
chr21	669	31720000	682	32280000	domain	560000
chr21	683	32280000	691	32640000	domain	360000
chr21	692	32640000	696	32840000	domain	200000
chr21	697	32840000	705	33200000	domain	360000
chr21	706	33200000	713	33520000	domain	320000
chr21	714	33520000	723	33920000	domain	400000
chr21	724	33920000	734	34360000	domain	440000
chr21	735	34360000	737	34480000	gap	120000
chr21	738	34480000	776	36040000	domain	1560000
chr21	777	36040000	778	36120000	boundary	80000
chr21	779	36120000	785	36400000	domain	280000
chr21	786	36400000	799	36960000	domain	560000
chr21	800	36960000	802	37080000	boundary	120000
chr21	803	37080000	817	37680000	domain	600000
chr21	818	37680000	835	38400000	domain	720000
chr21	836	38400000	843	38720000	domain	320000
chr21	844	38720000	854	39160000	domain	440000
chr21	855	39160000	862	39480000	domain	320000
chr21	863	39480000	875	40000000	domain	520000
chr21	876	40000000	876	40040000	gap	40000
chr21	877	40040000	886	40440000	domain	400000
chr21	887	40440000	902	41080000	domain	640000
chr21	903	41080000	912	41480000	domain	400000
chr21	913	41480000	915	41600000	boundary	120000
chr21	916	41600000	920	41800000	domain	200000
chr21	921	41800000	928	42120000	domain	320000
chr21	929	42120000	937	42480000	domain	360000
chr21	938	42480000	951	43040000	domain	560000
chr21	952	43040000	964	43560000	gap	520000
chr21	965	43560000	977	44080000	domain	520000
chr21	978	44080000	977	44080000	gap	0
chr21	978	44080000	981	44240000	gap	160000
chr21	982	44240000	995	44800000	domain	560000
chr21	996	44800000	1024	45960000	domain	1160000
chr21	1025	45960000	1043	46709983	domain	749983
